"LCA_CASE_NUMBER","STATUS","LCA_CASE_SUBMIT","VISA_CLASS","LCA_CASE_EMPLOYMENT_START_DATE","LCA_CASE_EMPLOYMENT_END_DATE","LCA_CASE_EMPLOYER_NAME","LCA_CASE_EMPLOYER_ADDRESS","LCA_CASE_EMPLOYER_CITY","LCA_CASE_EMPLOYER_STATE","LCA_CASE_EMPLOYER_POSTAL_CODE","LCA_CASE_SOC_CODE","LCA_CASE_SOC_NAME","LCA_CASE_JOB_TITLE","LCA_CASE_WAGE_RATE_FROM","LCA_CASE_WAGE_RATE_TO","LCA_CASE_WAGE_RATE_UNIT","FULL_TIME_POS","TOTAL_WORKERS","LCA_CASE_WORKLOC1_CITY","LCA_CASE_WORKLOC1_STATE","PW_1","PW_UNIT_1","PW_SOURCE_1","OTHER_WAGE_SOURCE_1","YR_SOURCE_PUB_1","LCA_CASE_WORKLOC2_CITY","LCA_CASE_WORKLOC2_STATE","PW_2","PW_UNIT_2","PW_SOURCE_2","OTHER_WAGE_SOURCE_2","YR_SOURCE_PUB_2","LCA_CASE_NAICS_CODE","Decision_Date"
"I-200-09321-363236","CERTIFIED",11/17/2009 9:27:10,"H-1B",12/14/2009 0:00:00,12/13/2011 0:00:00,"THE UNIV. OF ALA. AT BIRMINGHAM (UAB)","250 HILL UNIVERSITY CENTER","BIRMINGHAM","AL","35294","15-1036.00","Computer Software Engineers, Systems Software, Non","SENIOR SYSTEMS ANALYST","68000",,"Year","Y",1,"BIRMINGHAM","AL","39083","Year","OES",,"2009",,,,,,,,"61131",11/23/2009 0:00:00
"I-200-09321-433873","CERTIFIED",11/17/2009 9:22:49,"H-1B",5/6/2010 0:00:00,5/5/2013 0:00:00,"IBM CORPORATION","3039 CORNWALLIS ROAD","RTP","NC","27709","13-1111",,"MANAGING CONSULTANT","76200","144996","Year","Y",1,"SOUTHFIELD","MI","49941.00","Year","OES","OFLC ONLINE DATACENTER","2009",,,,,,,,"541510",11/23/2009 0:00:00
"I-200-09321-544464","CERTIFIED",11/19/2009 11:59:38,"H-1B",11/30/2009 0:00:00,3/1/2010 0:00:00,"MULTIVISION INC","1220 IROQUOIS AVENUE SUITE 210","NAPERVILLE","IL","60563","15-1021.00","Computer Programmers","PROGRAMMER ANALYST LEVEL 2","84240",,"Year","Y",1,"CHICAGO","IL","64085","Year","Other","FLC DATA CENTER WAGE LIBRARY","2009",,,,,,,,"541511",11/25/2009 0:00:00
"I-200-09321-617927","WITHDRAWN",11/17/2009 11:17:59,"H-1B",11/25/2009 0:00:00,11/24/2012 0:00:00,"FUJITSU AMERICA, INC.","1250 EAST ARQUES AVENUE","SUNNYVALE","CA","94085","15-1031.00","Computer Software Engineers, Applications","COMPUTER SOFTWARE ENGINEER, APPLICATION","102149",,"Year","Y",7,"SAN RAFAEL","CA","102149","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"541510",11/17/2009 0:00:00
"I-200-09321-930125","CERTIFIED",11/20/2009 16:11:42,"H-1B",5/13/2010 0:00:00,3/20/2012 0:00:00,"BLUECROSS BLUESHIELD OF NORTH CAROLINA","P.O. BOX 2291","DURHAM","NC","27702-","15-1051.00","Computer Systems Analysts","SOLUTIONS DELIVERY LEAD","96460",,"Year","Y",1,"DURHAM","NC","82430","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"524114",11/27/2009 0:00:00
"I-200-09321-031364","WITHDRAWN",11/17/2009 9:39:23,"H-1B",11/30/2009 0:00:00,11/30/2012 0:00:00,"VALMONT INDUSTRIES, INC.","ONE VALMONT PLAZA","OMAHA","NE","68154-","15-1032.00","Computer Software Engineers, Systems Software","SENIOR PEOPLESOFT PROGRAMMER ANALYST","95000",,"Year","Y",1,"VALLEY","NE","76502.00","Year","Other","ONLINE WAGE LIBRARY","2009",,,,,,,,"331210",11/17/2009 0:00:00
"I-200-09321-614168","WITHDRAWN",11/17/2009 11:19:43,"H-1B",11/25/2009 0:00:00,11/24/2012 0:00:00,"FUJITSU AMERICA, INC.","1250 EAST ARQUES AVENUE","SUNNYVALE","CA","94085","15-1031.00","Computer Software Engineers, Applications","COMPUTER SOFTWARE ENGINEER, APPLICATION","102357",,"Year","Y",7,"SAN RAMON","CA","102357","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"541510",11/17/2009 0:00:00
"I-200-09321-337696","CERTIFIED",11/17/2009 9:39:47,"H-1B",3/1/2010 0:00:00,2/28/2013 0:00:00,"BOR USGA OBO THE MEDICAL COLLEGE OF GEORGIA","1120 15TH ST.","AUGUSTA","GA","30912","19-4021.00","Biological Technicians","RESEARCH ASSISTANT","27082",,"Year","Y",1,"AUGUSTA","GA","27082.00","Year","OES",,"2009",,,,,,,,"611310",11/23/2009 0:00:00
"I-200-09321-440348","CERTIFIED",11/17/2009 9:58:39,"H-1B",11/25/2009 0:00:00,11/25/2012 0:00:00,"AMBASSADOR REHABILITATIVE SERVICES, LLC","800 CONCOURSE PARKWAY","MAITLAND","FL","32751-","29-1123.00","Physical Therapists","PHYSICAL THERAPIST","36",,"Hour","Y",1,"STAUNTON","VA","30.97","Hour","OES","OFLC ONLINE DATA CENTER","2009","FISHERSVILLE","VA","30.97","Hour","OES","OFLC ONLINE DATA CENTER","2009","623110",11/23/2009 0:00:00
"I-200-09321-865261","CERTIFIED",11/17/2009 10:25:17,"H-1B",2/17/2010 0:00:00,2/16/2013 0:00:00,"AMFICO INDUSTRIES, INC.","P.O. BOX 520218","LONGWOOD","FL","32534","17-2111.00","Health and Safety Engineers, Except Mining Safety ","FIRE SYSTEM DESIGNER ENGINEER","43410",,"Year","Y",1,"LONGWOOD","FL","43410.00","Year","OES",,"2009",,,,,,,,"561790",11/23/2009 0:00:00
"I-200-09321-171545","CERTIFIED",11/30/2009 14:52:50,"H-1B",12/5/2009 0:00:00,12/4/2012 0:00:00,"GLOBAL IT, INC.","10451 MILL RUN CIRCLE, STE. 400","OWINGS MILLS","MD","21117","15-1051.00","Computer Systems Analysts","PROGRAMMER ANALYST","61000",,"Year","Y",1,"OWINGS MILLS","MD","55827.00","Year","OES","OFLC ONLINE DATA CENTER","2009","MONTVALE","NJ","60944.00","Year","OES","OFLC ONLINE DATA CENTER","2009","541511",12/4/2009 0:00:00
"I-200-09321-086670","CERTIFIED",11/17/2009 9:41:01,"H-1B",2/2/2010 0:00:00,7/31/2010 0:00:00,"VIRGINIA POLYTECHNIC INSTITUTE & STATE UNIVERSITY","526 PRIICES FORK ROAD - IAO/VT","BLACKSBURG","VA","24061","17-3023.00","Electrical and Electronic Engineering Technicians","POSTDOCTORAL ASSOCIATE","36000",,"Year","Y",1,"BLACKSBURG","VA","34070","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"611300",11/23/2009 0:00:00
"I-200-09321-696768","CERTIFIED",11/23/2009 17:25:11,"H-1B",11/23/2009 0:00:00,9/11/2012 0:00:00,"FIDELITY TECHNOLOGY GROUP LLC","ONE SPARTAN WAY","MERRIMACK","NH","03054-","15-1021.00","Computer Programmers","ASSOCIATE SOFTWARE ENGINEER DEVELOPER","45386","56846","Year","Y",1,"SMITHFIELD","RI","45386.00","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"523999",11/30/2009 0:00:00
"I-200-09321-341933","CERTIFIED",11/18/2009 9:07:21,"H-1B",1/1/2010 0:00:00,9/9/2012 0:00:00,"TD AMERITRADE HOLDING CORPORATION","4211 S. 102ND STREET","OMAHA","NE","68127-","11-3021.00","Computer and Information Systems Managers","SENIOR TRADING SYSTEMS SOFTWARE ENGINEERING MANAGE","120000",,"Year","Y",1,"CHICAGO","IL","105300","Year","Other","WATSON WYATT MIDDLE MANAGEMENT COMPENSATION","2009",,,,,,,,"52312",11/24/2009 0:00:00
"I-200-09321-826497","DENIED",11/17/2009 10:06:36,"H-1B",12/1/2009 0:00:00,11/30/2012 0:00:00,"LOS GALLOS INC.","3455 4TH AVENUE SOUTH","MINNEAPOLIS","MN","55408","19-3021.00","Market Research Analysts","MARKET / BRAND DEVELOPMENT ANALYST","49500",,"Year","Y",1,"MINNEAPOLIS","MN","49213.00","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"522390",11/18/2009 15:55:42
"I-200-09321-948220","CERTIFIED",11/17/2009 15:37:33,"H-1B",3/1/2010 0:00:00,3/1/2013 0:00:00,"DELOITTE & TOUCHE LLP","1700 MARKET STREET","PHILADELPHIA","PA","19103-","13-2011.02","Auditors","AUDIT IN CHARGE","64000",,"Year","Y",1,"PRINCETON","NJ","51667.00","Year","OES","OFLC ONLINE DATA CENTER","2009","BURLINGTON","NJ","46363.00","Year","OES","OFLC ONLINE DATA CENTER","2009","54121",11/23/2009 0:00:00
"I-200-09321-059288","CERTIFIED",11/23/2009 10:48:52,"H-1B",4/30/2010 0:00:00,6/15/2010 0:00:00,"OFFICE DEPOT, INC.","6600 NORTH MILITARY TRAIL","BOCA RATON","FL","33496","15-1061.00","Database Administrators","DATABASE ADMINISTRATOR","86250",,"Year","Y",1,"BOCA RATON","FL","73091.00","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"453210",11/30/2009 0:00:00
"I-200-09321-547758","CERTIFIED",12/8/2009 9:53:10,"H-1B",4/2/2010 0:00:00,4/2/2013 0:00:00,"EXXONMOBIL RESEARCH AND ENGINEERING COMPANY","1545 ROUTE 22 EAST","ANNANDALE","NJ","08801-0900","17-2041.00","Chemical Engineers","ENGINEER ASSOCIATE","111400","189400","Year","Y",1,"FAIRFAX","VA","101878","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"211111",12/14/2009 0:00:00
"I-200-09321-823711","WITHDRAWN",11/17/2009 11:20:57,"H-1B",11/25/2009 0:00:00,11/24/2012 0:00:00,"FUJITSU AMERICA, INC.","1250 EAST ARQUES AVENUE","SUNNYVALE","CA","94085","15-1031.00","Computer Software Engineers, Applications","COMPUTER SOFTWARE ENGINEER, APPLICATION","86653",,"Year","Y",7,"SANTA BARBARA","CA","86653","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"541510",11/17/2009 0:00:00
"I-200-09321-617084","CERTIFIED",11/17/2009 9:53:11,"H-1B",1/2/2010 0:00:00,9/23/2010 0:00:00,"SOFTWARE GALERIA INC","373 ROUTE 46 WEST","FAIRFIELD","NJ","07004","15-1051.00","Computer Systems Analysts","SYSTEMS ANALYST","65000",,"Year","Y",1,"NEW YORK","NY","60944","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"542511",11/23/2009 0:00:00
"I-200-09321-803720","WITHDRAWN",11/17/2009 10:02:58,"H-1B",12/1/2009 0:00:00,11/30/2010 0:00:00,"SOUTH CENTRAL MEDICAL AND RESOURCE CENTER INC","210 NW 4TH STREET","LINDSAY","OK","73052","11-1011.00","Chief Executives","CHIEF EXECUTIVE OFFICER","55000","55000","Year","Y",1,"LINDSAY","OK","37294.00","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"6241",11/17/2009 0:00:00
"I-200-09321-697619","CERTIFIED",12/2/2009 17:30:45,"H-1B",1/1/2010 0:00:00,12/31/2011 0:00:00,"RESEARCH FOUNDATION OF SUNY AT BUFFALO","UNIVERSITY AT BUFFALO","BUFFALO","NY","14260","19-1021.00","Biochemists and Biophysicists","POSTDOCTORAL ASSOCIATE","43000",,"Year","Y",1,"BUFFALO","NY","34154.00","Year","OES","N/A","2009",,,,,,,,"611310",12/8/2009 0:00:00
"I-200-09321-697447","CERTIFIED",11/17/2009 10:01:20,"H-1B",11/24/2009 0:00:00,11/23/2012 0:00:00,"UNITED ILLUMINATING COMPANY","157 CHURCH STREET","NEW HAVEN","CT","06510","17-2071.00","Electrical Engineers","TRANSMISSION PLANNING ENGINEER","74500",,"Year","Y",1,"NEW HAVEN","CT","54330.00","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"221100",11/23/2009 0:00:00
"I-200-09321-295538","CERTIFIED",11/17/2009 9:59:27,"H-1B",12/15/2009 0:00:00,12/15/2012 0:00:00,"OPEN SYSTEMS, INC.","6495 SHILOH ROAD","ALPHARETTA","GA","30005","15-1051.00","Computer Systems Analysts","SENIOR TEST ENGINEER","47.6",,"Hour","Y",1,"PEACHTREE CITY","GA","26.08","Hour","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"541512",11/23/2009 0:00:00
"I-200-09321-601438","CERTIFIED",11/17/2009 10:07:29,"H-1B",11/30/2009 0:00:00,11/29/2012 0:00:00,"RUSH UNIVERSITY MEDICAL CENTER","1653 W. CONGRESS PARKWAY","CHICAGO","IL","60612","19-1029.00","Biological Scientists, All Other","POST DOCTORAL FELLOW/BIOLOGICAL SCIENTIST","42000",,"Year","Y",1,"CHICAGO","IL","33405.00","Year","Other","FLC DATA CENTER","2009",,,,,,,,"611310",11/23/2009 0:00:00
"I-200-09321-736577","DENIED",11/17/2009 17:54:16,"H-1B",12/1/2009 0:00:00,11/30/2012 0:00:00,"OCEAN ENTERPRISES, LLC","7509 W. 27TH ST.","ST. LOUIS PARK","MN","55426","15-1041.00","Computer Support Specialists","IT SPECIALIST","36000",,"Year","Y",1,"ST. LOUIS PARK","MN","35381","Year","Other","OFLC ONLINE DATA CENTER","2009",,,,,,,,"541512",11/18/2009 12:45:06
"I-200-09321-966614","CERTIFIED",12/11/2009 10:46:30,"H-1B",1/25/2010 0:00:00,1/24/2013 0:00:00,"THE SAUDI ARABIAN-U.S. BUSINESS COUNCIL, INC.","8081 WOLFTRAP ROAD","VIENNA","VA","22182","13-1111.00","Management Analysts","BUSINESS DEVELOPMENT ANALYST","27.04",,"Hour","N",1,"VIENNA","VA","27.04","Hour","OES",,"2009",,,,,,,,"813910",12/17/2009 0:00:00
"I-200-09321-604647","CERTIFIED",11/18/2009 13:46:00,"H-1B",11/18/2009 0:00:00,8/10/2011 0:00:00,"TATA CONSULTANCY SERVICES LIMITED","12300 TWINBROOK PARKWAY","ROCKVILLE","MD","20852","15-1021.00","Computer Programmers","COMPUTER PROGRAMMER 2","63700",,"Year","Y",1,"JERSEY CITY","NJ","63586.00","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"541500",11/24/2009 0:00:00
"I-200-09321-088831","CERTIFIED",11/17/2009 9:53:24,"H-1B",5/9/2010 0:00:00,5/9/2013 0:00:00,"WINN-DIXIE STORES, INC.","5050 EDGEWOOD COURT","JACKSONVILLE","FL","32254-","29-1051.00","Pharmacists","PHARMACIST","106080",,"Year","Y",1,"LAKE PARK","GA","74339","Year","Other","OFLC ONLINE DATA CENTER","2009",,,,,,,,"445110",11/23/2009 0:00:00
"I-200-09321-996677","CERTIFIED",11/17/2009 13:47:09,"H-1B",1/13/2010 0:00:00,3/21/2011 0:00:00,"BLACKROCK FINANCIAL MANAGEMENT, INC.","40 EAST 52ND STREET","NEW YORK","NY","10022-","13-2051.00","Financial Analysts","VICE PRESIDENT","85842","100000","Year","Y",1,"NEW YORK","NY","85842","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"523999",11/23/2009 0:00:00
"I-200-09321-766318","CERTIFIED",11/17/2009 15:31:51,"H-1B",11/23/2009 0:00:00,11/23/2012 0:00:00,"DELOITTE CONSULTING LLP","1700 MARKET STREET","PHILADELPHIA","PA","19103","15-1051.00","Computer Systems Analysts","BUSINESS TECHNOLOGY ANALYST","65000",,"Year","Y",1,"LOS ANGELES","CA","50232.00","Year","OES","OFLC ONLINE DATA CENTER","2009","NEW YORK","NY","60944.00","Year","OES","OFLC ONLINE DATA CENTER","2009","541610",11/23/2009 0:00:00
"I-200-09321-639753","CERTIFIED",11/17/2009 10:30:49,"H-1B",1/15/2010 0:00:00,1/14/2013 0:00:00,"PB AMERICAS, INC.","ONE PENN PLAZA","NEW YORK","NY","10119","17-2051.00","Civil Engineers","PROJECT CONTROLS ENGINEER","62899",,"Year","Y",1,"SAN FRANCISCO","CA","62899","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"541330",11/23/2009 0:00:00
"I-200-09321-240366","CERTIFIED",11/17/2009 10:24:02,"H-1B",11/17/2009 0:00:00,11/16/2012 0:00:00,"BRAMHA INFOTECH","707 ALEXANDER ROAD","PRINCETON","NJ","08540","13-1199.99","Business Operations Specialists, All Other","BUSINESS ANALYST","42000",,"Year","Y",1,"PRINCETON","NJ","41933","Year","Other","OFLC ONLINE DATA CENTER","2009",,,,,,,,"541511",11/23/2009 0:00:00
"I-200-09321-783166","CERTIFIED",11/18/2009 11:12:05,"H-1B",1/1/2010 0:00:00,1/1/2013 0:00:00,"GOLDMAN, SACHS & CO.","85 BROAD STREET","NEW YORK","NY","10004","15-2031.00","Operations Research Analysts","ANALYST","70000",,"Year","Y",1,"NEW YORK","NY","52166","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"523110",11/24/2009 0:00:00
"I-200-09321-831995","CERTIFIED",11/19/2009 17:04:07,"H-1B",11/23/2009 0:00:00,9/16/2012 0:00:00,"FMR CO INC.","ONE SPARTAN WAY","MERRIMACK","NH","03054-","15-1021.00","Computer Programmers","ASSOCIATE SOFTWARE ENGINEER/DEVELOPER","52250","67766","Year","Y",1,"BOSTON","MA","52250.00","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"523999",11/25/2009 0:00:00
"I-200-09321-152683","CERTIFIED",11/23/2009 11:13:48,"H-1B",12/7/2009 0:00:00,12/6/2012 0:00:00,"NOVAVAX, INC.","9920 BELWARD CAMPUS DRIVE","ROCKVILLE","MD","20850-","19-4021.00","Biological Technicians","RESEARCH ASSOCIATE II","55000",,"Year","Y",1,"ROCKVILLE","MD","39811.00","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"325410",11/30/2009 0:00:00
"I-200-09321-186402","CERTIFIED",11/18/2009 12:48:43,"H-1B",12/1/2009 0:00:00,1/28/2011 0:00:00,"LINK TECHNOLOGY GROUP","420 COLUMBUS AVENUE","VALHALLA","NY","10595","15-1099.99","Computer Specialists, All Other","SENIOR TECHNICAL SPECIALIST","44554",,"Year","Y",1,"VALHALLA","NY","44554","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"514210",11/24/2009 0:00:00
"I-200-09321-265538","CERTIFIED",11/17/2009 10:20:45,"H-1B",11/17/2009 0:00:00,11/16/2012 0:00:00,"IBM INDIA PRIVATE LIMITED","3039 CORNWALLIS ROAD","DURHAM","NC","27709","15-1021.00","Computer Programmers","COMPUTER PROGRAMMER","56909",,"Year","Y",1,"PHOENIX","AZ","56909","Year","OES","OFLC ONLINE DATACENTER","2009",,,,,,,,"541510",11/23/2009 0:00:00
"I-200-09321-528444","CERTIFIED",11/19/2009 13:37:31,"H-1B",3/31/2010 0:00:00,3/31/2013 0:00:00,"JONES DAY","222 EAST 41 STREET","NEW YORK","NY","10017-6702","23-2092.00","Law Clerks","INTELLECTUAL PROPERTY LEGAL INTERN","104000",,"Year","Y",1,"NEW YORK","NY","53768.00","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"541110",11/25/2009 0:00:00
"I-200-09321-079580","DENIED",11/17/2009 10:53:41,"H-1B",12/15/2009 0:00:00,12/15/2012 0:00:00,"RACHEE, INC.","300 PARK AVENUE","ORANGE PARK","FL","32073","11-2021.00","Marketing Managers","BUSINESS DEVELOPMENT MANAGER","52790",,"Year","Y",1,"LIVONIA","MI","52790.00","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"721110",11/18/2009 13:14:52
"I-200-09321-355841","CERTIFIED",11/17/2009 10:26:39,"H-1B",12/7/2009 0:00:00,12/6/2012 0:00:00,"ENGAGE MEDICAL INCORPORATED","4455 BROOKFIELD CORPORATE DRIVE","CHANTILLY","VA","20151","13-1199.99","Business Operations Specialists, All Other","BUSINESS OPERATIONS SPECIALIST","48000",,"Year","Y",1,"NEWARK","NJ","45053","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"561440",11/23/2009 0:00:00
