"LCA_CASE_NUMBER","STATUS","LCA_CASE_SUBMIT","VISA_CLASS","LCA_CASE_EMPLOYMENT_START_DATE","LCA_CASE_EMPLOYMENT_END_DATE","LCA_CASE_EMPLOYER_NAME","LCA_CASE_EMPLOYER_ADDRESS","LCA_CASE_EMPLOYER_CITY","LCA_CASE_EMPLOYER_STATE","LCA_CASE_EMPLOYER_POSTAL_CODE","LCA_CASE_SOC_CODE","LCA_CASE_SOC_NAME","LCA_CASE_JOB_TITLE","LCA_CASE_WAGE_RATE_FROM","LCA_CASE_WAGE_RATE_TO","LCA_CASE_WAGE_RATE_UNIT","FULL_TIME_POS","TOTAL_WORKERS","LCA_CASE_WORKLOC1_CITY","LCA_CASE_WORKLOC1_STATE","PW_1","PW_UNIT_1","PW_SOURCE_1","OTHER_WAGE_SOURCE_1","YR_SOURCE_PUB_1","LCA_CASE_WORKLOC2_CITY","LCA_CASE_WORKLOC2_STATE","PW_2","PW_UNIT_2","PW_SOURCE_2","OTHER_WAGE_SOURCE_2","YR_SOURCE_PUB_2","LCA_CASE_NAICS_CODE","Decision_Date"
"I-200-10039-297253","CERTIFIED",2/10/2010 10:27:18,"H-1B",3/20/2010 0:00:00,3/19/2011 0:00:00,"BLACKBOARD INC.","650 MASSACHUSETTS AVENUE, NW","WASHINGTON, DC","DC","20001","15-1031.00","Computer Software Engineers, Applications","PRINCIPAL SOFTWARE AND SYSTEMS ENGIN., ESCALATION","100000",,"Year","Y",1,"WASHINGTON, DC","DC","94848.00","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"541511",2/17/2010 0:00:00
"I-200-10039-166346","CERTIFIED",2/9/2010 12:25:50,"H-1B",4/1/2010 0:00:00,3/31/2013 0:00:00,"DFS SAIPAN LTD.","P.O. BOX 500528","SAIPAN","MP","96950","13-2011.00","Accountants and Auditors","ACCOUNTING MANAGER","41000",,"Year","Y",1,"SAIPAN","MP","33010","Year","Other","NATIONAL PREVAILING WAGE AND HELPDESK CENTER","2009",,,,,,,,"453220",2/16/2010 0:00:00
"I-200-10039-602530","CERTIFIED",2/8/2010 18:13:06,"H-1B",4/3/2010 0:00:00,4/2/2013 0:00:00,"THE UNIVERSITY OF HOUSTON","4800 CALHOUN RD","HOUSTON","TX","77204","25-1051.00","Atmospheric, Earth, Marine, and Space Sciences Tea","RESEARCH ASSISTANT PROFESSOR","41015.04",,"Year","Y",1,"HOUSTON","TX","38380.00","Year","Other","OFLC ONLINE DATA CENTER","2010",,,,,,,,"611310",2/12/2010 0:00:00
"I-200-10039-428387","CERTIFIED",2/8/2010 18:49:31,"H-1B",2/9/2010 0:00:00,2/8/2013 0:00:00,"DECITECH CONSULTING INC","1155 MERIDIAN AVE, SUITE-204","SAN JOSE","CA","95125","15-1031.00","Computer Software Engineers, Applications","COMPUTER SOFTWARE ENGINEER APPLICATION","88000","110000","Year","Y",1,"UPPER SADDLE RIVER","NJ","85500.00","Year","OES","OFLC ONLINE DATA CENTER","2010",,,,,,,,"541511",2/12/2010 0:00:00
"I-200-10039-552464","DENIED",2/8/2010 18:19:46,"H-1B",2/15/2010 0:00:00,2/15/2013 0:00:00,"DIGITAL SCIENTISTS, LLC","1123 ZONOLITE ROAD","ATLANTA","GA","30306","15-1021.00","Computer Programmers","DIGITAL SCIENTIST","65000",,"Year","Y",1,"ATLANTA","GA","65000.00","Year","OES","N/A","2009",,,,,,,,"541613",2/11/2010 13:50:19
"I-200-10039-011304","CERTIFIED",2/12/2010 14:10:56,"H-1B",2/12/2010 0:00:00,2/12/2013 0:00:00,"CVS RX SERVICES, INC.","ONE CVS DRIVE","WOONSOCKET","RI","02895","29-1051.00","Pharmacists","PHARMACIST","43.77","57.54","Hour","N",1,"INDIANAPOLIS","IN","42.50","Hour","OES","OFLC ONLINE DATA CENTER","2009","INDIANAPOLIS","IN","42.50","Hour","OES","OFLC ONLINE DATA CENTER","2009","446110",2/19/2010 0:00:00
"I-200-10039-146927","CERTIFIED",2/9/2010 11:10:00,"H-1B",4/1/2010 0:00:00,4/1/2013 0:00:00,"PRICEWATERHOUSECOOPERS, LLP","3109 W DR. MARTIN LUTHER KING JR., BLVD.","TAMPA","FL","33607","13-2011.00","Accountants and Auditors","MANAGER (ADVISORY)","95400","186100","Year","Y",25,"NEW YORK","NY","83429.00","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"541611",2/16/2010 0:00:00
"I-200-10039-831544","CERTIFIED",2/8/2010 18:20:53,"H-1B",2/16/2010 0:00:00,2/16/2013 0:00:00,"RJT COMPUQUEST, INC.","23440 HAWTHORNE BLVD.","TORRANCE","CA","90505","15-1031.00","Computer Software Engineers, Applications","SOFTWARE ENGINEER","76000",,"Year","Y",1,"SANTA ROSA","CA","75941.00","Year","OES","OFLC ONLINE DATA CENTER","2010",,,,,,,,"541511",2/12/2010 0:00:00
"I-200-10039-929630","CERTIFIED",2/17/2010 12:27:14,"H-1B",5/1/2010 0:00:00,4/30/2013 0:00:00,"HEWLETT-PACKARD COMPANY","19483 PRUNERIDGE AVENUE","CUPERTINO","CA","95014","15-1041.00","Computer Support Specialists","FIELD TECH SUPPORT CONSULTANT II","52333","63602.53","Year","Y",1,"LANSDOWNE","PA","52333.00","Year","OES","OFLC ONLINE DATA CENTER","2009","CINCINNATI","OH","50794.00","Year","OES","OFLC ONLINE DATA CENTER","2009","334110",2/23/2010 0:00:00
"I-200-10039-529116","CERTIFIED",3/4/2010 17:43:13,"H-1B",8/30/2010 0:00:00,8/29/2013 0:00:00,"GOOGLE INC.","1600 AMPHITHEATRE PARKWAY","MOUNTAIN VIEW","CA","94043","15-1031.00","Computer Software Engineers, Applications","SOFTWARE ENGINEER","114000",,"Year","Y",1,"MOUNTAIN VIEW","CA","90896","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"541512",3/10/2010 0:00:00
"I-200-10039-898423","CERTIFIED-WITHDRAWN",2/9/2010 12:36:04,"H-1B",7/23/2010 0:00:00,7/23/2013 0:00:00,"EXPEDIA, INC.","333 108TH AVENUE","BELLEVUE","WA","98004","15-1031.00","Computer Software Engineers, Applications","SOFTWARE DESIGN ENGINEER","79500","110000","Year","Y",1,"BELLEVUE","WA","69160.00","Year","OES","OFLC ONLINE DATA CENTER","2010",,,,,,,,"541500",2/16/2010 0:00:00
"I-200-10039-281898","CERTIFIED",2/8/2010 18:19:02,"H-1B",4/26/2010 0:00:00,4/26/2013 0:00:00,"MARILYN MODEL MANAGEMENT, INC.","32 UNION SQUARE EAST","NEW YORK","NY","10003","41-9012.00","Models","PROFESSIONAL FASHION MODEL","100","500","Hour","N",1,"NEW YORK","NY","18.37","Hour","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"711410",2/16/2010 0:00:00
"I-200-10039-475112","CERTIFIED",2/8/2010 19:17:13,"H-1B",8/8/2010 0:00:00,8/7/2013 0:00:00,"UTSUMI AMERICA, INC.","18271 W. MCDURMOTT","IRVINE","CA","92614","27-3091.00","Interpreters and Translators","IN-HOUSE TRANSLATOR","30805",,"Year","Y",1,"IRVINE","CA","30805.00","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"423710",2/12/2010 0:00:00
"I-200-10039-770092","DENIED",2/9/2010 17:47:05,"H-1B",3/28/2010 0:00:00,3/28/2013 0:00:00,"OZARK COMPUTER CONSULTANTS, INC.","1601 WEST GUM STREET","ROGERS","AR","72757","15-1021.00","Computer Programmers","COMPUTER PROGRAMMER","44000",,"Year","Y",1,"ROGERS","AR","43930.00","Year","OES","'OFLC ONLINE DATA CENTER'","2009",,,,,,,,"541511",2/11/2010 9:23:02
"I-200-10039-391768","CERTIFIED",2/8/2010 18:27:48,"H-1B",4/9/2010 0:00:00,9/30/2011 0:00:00,"JPMORGAN CHASE & CO.","10 S. DEARBORN STREET","CHICAGO","IL","60603","15-1032.00","Computer Software Engineers, Systems Software","APPLICATIONS DEVELOPER","120000",,"Year","Y",1,"WHIPPANY","NJ","101650","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"55112",2/12/2010 0:00:00
"I-200-10039-552580","CERTIFIED",2/8/2010 18:27:40,"H-1B",4/15/2010 0:00:00,4/21/2011 0:00:00,"THE UNIVERSITY OF SOUTHERN CALIFORNIA","OIS/FSVS, STU 300","LOS ANGELES","CA","90089","13-2099.99","Financial Specialists, All Other","PROCUREMENT SPECIALIST","47736",,"Year","Y",1,"LOS ANGELES","CA","36026","Year","OES",,"2009",,,,,,,,"611310",2/12/2010 0:00:00
"I-200-10039-413620","CERTIFIED",2/17/2010 12:51:56,"H-1B",2/17/2010 0:00:00,2/17/2013 0:00:00,"ACCENTURE TECHNOLOGY SOLUTIONS","161 N. CLARK ST.","CHICAGO","IL","60601","15-1051.00","Computer Systems Analysts","TEAM LEAD","85400",,"Year","Y",5,"SEATTLE","WA","85342","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"5416",2/23/2010 0:00:00
"I-200-10039-413839","CERTIFIED",2/16/2010 13:32:04,"H-1B",8/8/2010 0:00:00,8/7/2013 0:00:00,"NVIDIA CORPORATION","2701 SAN TOMAS EXPRESSWAY","SANTA CLARA","CA","95050","17-2071.00","Electrical Engineers","ENGINEER, TEST","84000",,"Year","Y",1,"SANTA CLARA","CA","77408","Year","Other","RADFORD BENCHMARK SURVEY","2009",,,,,,,,"334111",2/22/2010 0:00:00
"I-200-10039-659988","CERTIFIED",2/8/2010 19:39:22,"H-1B",2/8/2010 0:00:00,3/25/2011 0:00:00,"CONVERGENT CONSULTING, INC.","141 MISSION FALLS LANE","FREMONT","CA","94539","15-1051.00","Computer Systems Analysts","SYSTEMS ANALYST","57000",,"Year","Y",1,"FRAZER","PA","51542.00","Year","OES","OFLC ONLINE DATA CENTER","2010",,,,,,,,"541511",2/12/2010 0:00:00
"I-203-10039-755645","CERTIFIED",2/8/2010 18:46:25,"E-3 Australian",3/1/2010 0:00:00,3/1/2012 0:00:00,"MOBILE MESSENGER AMERICAS, INC.","6601 CENTER DRIVE W, SUITE 700","LOS ANGELES","CA","90045","15-1032.00","Computer Software Engineers, Systems Software","ENGINEERING/TECHNICAL TEAM LEAD","155000",,"Year","Y",1,"LOS ANGELES","CA","116022","Year","OES","OFLC ONLINE DATA CENTER","2010",,,,,,,,"513322",2/12/2010 0:00:00
"I-200-10039-872362","CERTIFIED",2/17/2010 12:26:24,"H-1B",5/1/2010 0:00:00,4/30/2013 0:00:00,"HEWLETT-PACKARD COMPANY","19483 PRUNERIDGE AVENUE","CUPERTINO","CA","95014","15-1041.00","Computer Support Specialists","FIELD TECH SUPPORT CONSULTANT II","56722","63602.53","Year","Y",1,"DALLAS","TX","56722.00","Year","OES","OFLC ONLINE DATA CENTER","2009","DALLAS","TX","56722.00","Year","OES","OFLC ONLINE DATA CENTER","2009","334110",2/23/2010 0:00:00
"I-200-10039-521123","CERTIFIED",2/8/2010 18:56:24,"H-1B",4/7/2010 0:00:00,4/6/2013 0:00:00,"YASH TECHNOLOGIES INC","605 17TH AVENUE","EAST MOLINE","IL","61244","15-1051.00","Computer Systems Analysts","PROGRAMMER ANALYST","52000",,"Year","Y",1,"EAST MOLINE","IL","51418","Year","OES","OFLC ONLINE DATA CENTER","2010","ST. LOUIS","MO","51646","Year","OES","OFLC ONLINE DATA CENTER","2010","541512",2/12/2010 0:00:00
"I-200-10039-254354","CERTIFIED",2/9/2010 17:03:20,"H-1B",7/12/2010 0:00:00,7/11/2013 0:00:00,"MELLON CAPITAL MANAGEMENT CORPORATION","50 FREMONT STREET","SAN FRANCISCO","CA","94105","15-1051.00","Computer Systems Analysts","LEAD APPLICATIONS SUPPORT ANALYST","82880",,"Year","Y",1,"SAN FRANCISCO","CA","77334.00","Year","OES","OFLC ONLINE DATA CENTER","2010",,,,,,,,"523110",2/16/2010 0:00:00
"I-200-10039-869848","CERTIFIED-WITHDRAWN",2/8/2010 19:06:12,"H-1B",2/8/2010 0:00:00,2/7/2013 0:00:00,"RELIANCE GLOBAL SERVICES INC.","50 CRAGWOOD ROAD","SOUTH PLAINFIELD","NJ","07080","15-1021.00","Computer Programmers","PROGRAMMER ANALYST","57000",,"Year","Y",1,"WASHINGTON","DC","56680.00","Year","Other","OFLC ONLINE DATA CENTER","2009","SOUTH PLAINFIELD","NJ","53227","Year","Other","OFLC ONLINE DATA CENTER","2009","541511",2/12/2010 0:00:00
"I-200-10039-446788","WITHDRAWN",2/8/2010 19:00:57,"H-1B",6/24/2010 0:00:00,6/24/2012 0:00:00,"CHATECK INC","2900 GORDON AVE","SANTA CLARA","CA","95051","17-2112.00","Industrial Engineers","OPERATIONS ENGINEER","65315",,"Year","Y",1,"SANTA CLARA","CA","65312.00","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"541690",2/8/2010 0:00:00
"I-200-10039-894435","CERTIFIED",3/26/2010 13:43:22,"H-1B",4/23/2010 0:00:00,4/22/2013 0:00:00,"MPA CLOTHING ENTERPRISES, INC.","1145 TOWNE AVE., SUITE 9","LOS ANGELES","CA","90021","27-1022.00","Fashion Designers","FASHION DESIGN CONSULTANT","18.2","18.2","Hour","Y",1,"LOS ANGELES","CA","18.20","Hour","Other","OFLC ONLINE DATA CENTER","2010",,,,,,,,"42433",4/1/2010 0:00:00
"I-200-10039-180501","CERTIFIED",2/18/2010 14:31:05,"H-1B",4/30/2010 0:00:00,4/29/2013 0:00:00,"THE GYMBOREE CORPORATION","500 HOWARD STREET","SAN FRANCISCO","CA","94105","15-1021.00","Computer Programmers","PROGRAMMER ANALYST","73237","85000","Year","Y",1,"SAN FRANCISCO","CA","73237","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"448130",2/24/2010 0:00:00
"I-200-10039-200404","CERTIFIED",2/8/2010 18:58:28,"H-1B",3/1/2010 0:00:00,8/31/2011 0:00:00,"OBJECTSOFT GROUP INC","646-5 MAIN STREET","PORT JEFFERSON","NY","11777","15-1031.00","Computer Software Engineers, Applications","SOFTWARE ENGINEER","77000",,"Year","Y",1,"CHARLOTTE","NC","76856","Year","OES","OFLC ONLINE DATA CENTER","2010",,,,,,,,"541511",2/12/2010 0:00:00
"I-200-10039-582252","CERTIFIED",2/8/2010 19:01:13,"H-1B",2/15/2010 0:00:00,2/15/2011 0:00:00,"ACTIVEFILINGS LLC","10651 N.E. 11TH COURT","MIAMI SHORES","FL","33138","19-3021.00","Market Research Analysts","MARKET RESEARCH ANALYST","55000",,"Year","Y",1,"HOLLYWOOD","FL","54829","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"5411",2/12/2010 0:00:00
"I-200-10039-127526","CERTIFIED",2/8/2010 18:59:55,"H-1B",2/9/2010 0:00:00,2/9/2013 0:00:00,"MARLABS, INC","1 CORPORATE PLACE SOUTH","PISCATAWAY","NJ","08854","15-1021.00","Computer Programmers","PROGRAMMER/ANALYST","67000",,"Year","Y",1,"WARREN","NJ","66310","Year","OES","OFLC ONLINE DATA CENTER","2010",,,,,,,,"541511",2/12/2010 0:00:00
"I-200-10039-700611","DENIED",2/9/2010 20:20:23,"H-1B",2/15/2010 0:00:00,2/14/2013 0:00:00,"SOUTH BAYLO UNIVERSITY","1126 NORTH BROOKHURST STREET","ANAHEIM","CA","92801","11-9033.00","Education Administrators, Postsecondary","DIRECTOR OF UNIVERSITY BRANCH CAMPUS","37.88",,"Hour","N",1,"ANAHEIM","CA","37.88","Hour","OES","OFLC ONLINE WAGE LIBRARY","2010",,,,,,,,"611310",2/16/2010 12:53:38
"I-200-10039-535884","CERTIFIED",2/12/2010 12:47:55,"H-1B",8/8/2010 0:00:00,8/8/2013 0:00:00,"WESTERN DIGITAL TECHNOLOGIES, INC.","20511 LAKE FOREST DRIVE","LAKE FOREST","CA","92630","17-2131.00","Materials Engineers","SR. PRINCIPAL ENGINEER","105290","141400","Year","Y",1,"SAN JOSE","CA","105290.00","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"334000",2/19/2010 0:00:00
"I-200-10039-190971","CERTIFIED",2/8/2010 19:02:46,"H-1B",2/9/2010 0:00:00,2/9/2013 0:00:00,"MARLABS, INC","1 CORPORATE PLACE SOUTH","PISCATAWAY","NJ","08854","15-1021.00","Computer Programmers","PROGRAMMER/ANALYST","68000",,"Year","Y",1,"NEWARK","NJ","67870","Year","OES","OFLC ONLINE DATA CENTER","2010",,,,,,,,"541511",2/12/2010 0:00:00
"I-200-10039-881484","CERTIFIED",2/17/2010 15:06:03,"H-1B",2/17/2010 0:00:00,2/15/2011 0:00:00,"VERIZON BUSINESS NETWORK SERVICES INC.","6415 BUSINESS CENTER DRIVE","HIGHLANDS RANCH","CO","80130","15-1031.00","Computer Software Engineers, Applications","CONSULTANT - APPLICATIONS DEVELOPMENT","102000.16",,"Year","Y",1,"RICHARDSON","TX","78874.00","Year","OES","OFLC ONLINE DATA CENTER","2010",,,,,,,,"517919",2/23/2010 0:00:00
"I-200-10039-851778","CERTIFIED",2/8/2010 19:22:55,"H-1B",5/13/2010 0:00:00,5/13/2011 0:00:00,"ALEXANDRA CHAMPALIMAUD & ASSOCIATES","1 UNION SQUARE WEST, SUITE 705","NEW YORK","NY","10003","27-1025.00","Interior Designers","INTERIOR DESIGNER","65000",,"Year","Y",1,"NEW YORK","NY","54413","Year","OES","OFLC ONLINE DATA CENTER","2010",,,,,,,,"541410",2/12/2010 0:00:00
"I-200-10039-761473","CERTIFIED",2/8/2010 19:13:37,"H-1B",2/8/2010 0:00:00,1/8/2013 0:00:00,"INFOBAHN SOFTWORLD INC","2010 N FIRST STREET,ST 470","SAN JOSE","CA","95131","15-1021.00","Computer Programmers","PROGRAMMER ANALYST","67000",,"Year","Y",2,"SAN JOSE","CA","66976","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"541512",2/12/2010 0:00:00
"I-200-10039-717591","CERTIFIED",2/10/2010 16:25:58,"H-1B",8/8/2010 0:00:00,8/7/2013 0:00:00,"VERIGY US, INC.","10100 N. TANTAU AVE.","CUPERTINO","CA","95014","17-2071.00","Electrical Engineers","SENIOR APPLICATIONS ENGINEER","85000",,"Year","Y",1,"CUPERTINO","CA","71885.00","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"3344",2/17/2010 0:00:00
"I-200-10039-553344","CERTIFIED",2/8/2010 19:18:39,"H-1B",6/24/2010 0:00:00,6/24/2013 0:00:00,"CHATECK INC","2900 GORDON AVE","SANTA CLARA","CA","95051","17-2112.00","Industrial Engineers","OPERATIONS ENGINEER","65315",,"Year","Y",1,"SANTA CLARA","CA","65312.00","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"541690",2/12/2010 0:00:00
"I-200-10039-692389","CERTIFIED",2/8/2010 19:12:06,"H-1B",2/9/2010 0:00:00,2/9/2013 0:00:00,"MARLABS, INC","1 CORPORATE PLACE SOUTH","PISCATAWAY","NJ","08854","15-1021.00","Computer Programmers","PROGRAMMER/ANALYST","65000",,"Year","Y",1,"RICHARDSON","TX","64854","Year","OES","OFLC ONLINE DATA CENTER","2010",,,,,,,,"541511",2/12/2010 0:00:00
"I-200-10039-582641","CERTIFIED",2/8/2010 19:12:31,"H-1B",2/15/2010 0:00:00,2/14/2013 0:00:00,"HIRANI VALLEY INVESTMENTS, LLC","7432 RESEDA BOULEVARD","RESEDA","CA","91335","13-2011.01","Accountants","ACCOUNTANT","20.48",,"Hour","Y",1,"RESEDA","CA","20.48","Hour","OES","OFLC ONLINE DATA CENTER","2010",,,,,,,,"531312",2/12/2010 0:00:00
"I-200-10039-545917","CERTIFIED",2/9/2010 17:41:00,"H-1B",5/8/2010 0:00:00,5/8/2013 0:00:00,"MCAFEE, INC.","2430 ENERGY PARK DRIVE","ST. PAUL","MN","55108","15-1099.01","Software Quality Assurance Engineers and Testers","SOFTWARE QA ENGINEER MANAGER","93642","143100","Year","Y",1,"SANTA CLARA","CA","93642","Year","OES","OFLC ONLINE DATA CENTER","2010",,,,,,,,"541500",2/16/2010 0:00:00
"I-200-10039-082750","CERTIFIED",2/8/2010 19:18:47,"H-1B",2/14/2010 0:00:00,2/13/2011 0:00:00,"ATLANTIC HOSPITALITY, INC.","2220 MARSH LANE","CARROLLTON","TX","75006","13-2011.02","Auditors","CORPORATE NIGHT AUDITOR","19.64",,"Hour","Y",1,"PLANO","TX","19.64","Hour","OES","OFLC ONLINE DATA CENTER","2010",,,,,,,,"721110",2/12/2010 0:00:00
"I-200-10039-392929","CERTIFIED",2/11/2010 16:45:00,"H-1B",2/11/2010 0:00:00,9/30/2011 0:00:00,"SEMAFOR TECHNOLOGIES, LLC","5655 PEACHTREE PKWY, SUITE 201","NORCROSS","GA","30092","15-1051.00","Computer Systems Analysts","PROGRAMMER ANALYST","48000","78000","Year","Y",1,"RICHARDSON","TX","47736.00","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"541511",2/18/2010 0:00:00
"I-200-10039-302966","CERTIFIED",2/8/2010 19:16:51,"H-1B",2/9/2010 0:00:00,2/9/2013 0:00:00,"MARLABS, INC","1 CORPORATE PLACE SOUTH","PISCATAWAY","NJ","08854","15-1021.00","Computer Programmers","PROGRAMMER/ANALYST","71000",,"Year","Y",1,"ROSSLYN","VA","70013","Year","OES","OFLC ONLINE DATA CENTER","2010",,,,,,,,"541511",2/12/2010 0:00:00
"I-200-10039-018253","DENIED",2/10/2010 12:51:55,"H-1B",5/12/2010 0:00:00,5/11/2013 0:00:00,"MACRO .NET INC","6170 THORNTON AVENUE","NEWARK","CA","94560","15-1021.00","Computer Programmers","PROGRAMMER ANALYST","50000",,"Year","Y",1,"NEWARK","CA","48984","Year","Other","OFLC ONLINE DATA CENTER","2009",,,,,,,,"541511",2/10/2010 15:57:24
