"LCA_CASE_NUMBER","STATUS","LCA_CASE_SUBMIT","VISA_CLASS","LCA_CASE_EMPLOYMENT_START_DATE","LCA_CASE_EMPLOYMENT_END_DATE","LCA_CASE_EMPLOYER_NAME","LCA_CASE_EMPLOYER_ADDRESS","LCA_CASE_EMPLOYER_CITY","LCA_CASE_EMPLOYER_STATE","LCA_CASE_EMPLOYER_POSTAL_CODE","LCA_CASE_SOC_CODE","LCA_CASE_SOC_NAME","LCA_CASE_JOB_TITLE","LCA_CASE_WAGE_RATE_FROM","LCA_CASE_WAGE_RATE_TO","LCA_CASE_WAGE_RATE_UNIT","FULL_TIME_POS","TOTAL_WORKERS","LCA_CASE_WORKLOC1_CITY","LCA_CASE_WORKLOC1_STATE","PW_1","PW_UNIT_1","PW_SOURCE_1","OTHER_WAGE_SOURCE_1","YR_SOURCE_PUB_1","LCA_CASE_WORKLOC2_CITY","LCA_CASE_WORKLOC2_STATE","PW_2","PW_UNIT_2","PW_SOURCE_2","OTHER_WAGE_SOURCE_2","YR_SOURCE_PUB_2","LCA_CASE_NAICS_CODE","Decision_Date"
"I-200-09357-476449","CERTIFIED",12/23/2009 16:25:47,"H-1B",1/1/2010 0:00:00,1/1/2013 0:00:00,"FLOATEC LLC","14701 ST. MARY'S LANE","HOUSTON","TX","77079","17-2051.00","Civil Engineers","STRUCTURAL ENGINEER","96949","114754","Year","Y",1,"HOUSTON","TX","96949.00","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"336611",12/30/2009 0:00:00
"I-201-09357-884641","CERTIFIED-WITHDRAWN",12/23/2009 17:29:33,"H-1B1 Chile",1/20/2010 0:00:00,1/19/2013 0:00:00,"AMERICAN GENERAL LIFE COMPANIES LLC","2727 ALLEN PARKWAY","HOUSTON","TX","77019","19-3021.00","Market Research Analysts","MARKETING COORDINATOR","20",,"Hour","Y",1,"HOUSTON","TX","17.74","Hour","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"524113",12/30/2009 0:00:00
"I-200-09357-730885","DENIED",12/23/2009 16:08:34,"H-1B",1/18/2010 0:00:00,1/17/2013 0:00:00,"INTELSAT CORPORATION","3400 INTERNATIONAL DRIVE NW","WASHINGTON","DC","20008","13-2011.00","Accountants and Auditors","SENIOR TAX ANALYST","80000",,"Year","Y",1,"WASHINGTON","DC","61589.00","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"517410",12/23/2009 17:52:11
"I-200-09357-705608","CERTIFIED",12/23/2009 16:03:09,"H-1B",2/24/2010 0:00:00,2/28/2012 0:00:00,"BRICKENS CONSTRUCTION INC.","801 MCLEAN AVE.","YONKERS","NY","10704","13-1051.00","Cost Estimators","COST ESTIMATOR","63427",,"Year","Y",1,"YONKERS","NY","56576.00","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"236200",12/30/2009 0:00:00
"I-200-09357-391068","CERTIFIED",12/23/2009 16:13:29,"H-1B",12/28/2009 0:00:00,6/30/2010 0:00:00,"PARASOFT, INC.","1700 PARK STREET, SUITE#203","NAPERVILLE","IL","60563","15-1051.00","Computer Systems Analysts","PROGRAMMER ANALYST","68931",,"Year","Y",1,"ATLANTA","GA","68931.00","Year","Other","FLC ONLINE DATA CENTER","2009",,,,,,,,"541512",12/30/2009 0:00:00
"I-200-09357-206057","CERTIFIED",5/6/2010 13:37:35,"H-1B",10/1/2010 0:00:00,9/30/2013 0:00:00,"MEDILODGE OF ROCHESTER HILLS","1480 WALTON BOULEVARD","ROCHESTER HILLS","MI","48309","11-9111.00","Medical and Health Services Managers","QUALITY ASSURANCE COORDINATOR","69763",,"Year","Y",1,"ROCHESTER HILLS","MI","69763.00","Year","OES","N/A","2010",,,,,,,,"623110",5/12/2010 0:00:00
"I-200-09357-910188","CERTIFIED",12/23/2009 16:10:15,"H-1B",2/15/2010 0:00:00,2/14/2013 0:00:00,"U.S. JACLEAN, INC.","1816 W. 135TH STREET","GARDENA","CA","90249","19-3021.00","Market Research Analysts","MARKET RESEARCH ANALYST","38875",,"Year","Y",1,"GARDENA","CA","38875.00","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"423990",12/30/2009 0:00:00
"I-200-09357-702356","CERTIFIED",12/29/2009 16:23:59,"H-1B",1/15/2010 0:00:00,1/14/2013 0:00:00,"SCHLUMBERGER TECHNOLOGY CORPORATION","300 SCHLUMBERGER DRIVE","SUGAR LAND","TX","77478","17-2141.00","Mechanical Engineers","MECHANICAL ENGINEER","87600",,"Year","Y",1,"ROSHARON","TX","57138","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"211000",1/4/2010 0:00:00
"I-200-09357-422087","CERTIFIED",12/23/2009 16:01:51,"H-1B",1/4/2010 0:00:00,1/4/2013 0:00:00,"ATLAS REHABILITATION, LLC","1920 OLD SPRINGVILLE RD.","BIRMINGHAM","AL","35215","29-1123.00","Physical Therapists","PHYSICAL THERAPIST","32",,"Hour","Y",1,"TREMONT","PA","26.19","Hour","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"621340",12/30/2009 0:00:00
"I-200-09357-369258","DENIED",12/23/2009 16:40:19,"H-1B",12/28/2009 0:00:00,12/27/2011 0:00:00,"SALARTASH SURGICAL ASSOCIATION","301 CENTRAL AVE.","EGG HARBOR TWP","NJ","08234","31-9092.00","Medical Assistants","MEDICAL ASSISTANT","65000",,"Year","Y",1,"EGG HARBOR TWP","NJ","65000","Year","Other","N/A","2009",,,,,,,,"621111",12/28/2009 13:29:54
"I-200-09357-192395","CERTIFIED",12/24/2009 19:43:17,"H-1B",1/1/2010 0:00:00,12/31/2012 0:00:00,"ART CAFE 26, LLC","5107-2 CENTER STREET","WILLIAMSBURG","VA","23188","35-1011.00","Chefs and Head Cooks","EXECUTIVE CHEF","45000",,"Year","Y",1,"WILLIAMSBURG","VA","44907.00","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"722110",12/31/2009 0:00:00
"I-200-09357-907612","CERTIFIED",12/23/2009 16:39:03,"H-1B",12/23/2009 0:00:00,12/22/2012 0:00:00,"FORMOSA TITAN CORPORATION","2245 E. COLORADO BLVD.","PASADENA","CA","91107","19-3021.00","Market Research Analysts","BUSINESS ANALYST","19",,"Hour","N",1,"PASADENA","CA","18.69","Hour","Other","OFLC ONLINE DATA CENTER","2009",,,,,,,,"523999",12/30/2009 0:00:00
"I-200-09357-911245","CERTIFIED",12/23/2009 16:02:01,"H-1B",12/28/2009 0:00:00,12/28/2012 0:00:00,"POPULUS GROUP","850 STEPHENSON HWY","TROY","MI","48083","13-1111.00","Management Analysts","BUSINESS ANALYST","61",,"Hour","Y",1,"MT. OLIVE","NJ","36.34","Hour","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"561320",12/30/2009 0:00:00
"I-200-09357-806240","CERTIFIED-WITHDRAWN",12/23/2009 16:02:46,"H-1B",12/23/2009 0:00:00,12/22/2011 0:00:00,"JCG TECHNOLOGIES, INC.","50 SOUTH BELCHER ROAD","CLEARWATER","FL","33765","15-1099.99","Computer Specialists, All Other","SOFTWARE QUALITY ASSURANCE ENGINEER & TESTER","53000","60000","Year","Y",1,"WESTBOROUGH","MA","52333","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"541511",12/30/2009 0:00:00
"I-200-09357-562203","CERTIFIED",12/23/2009 16:39:47,"H-1B",1/4/2010 0:00:00,1/3/2013 0:00:00,"INDIA NETWORK SERVICES, LLC","1579 LAKE RHEA DR., SUITE 100","WINDERMERE","FL","34786","15-1051.00","Computer Systems Analysts","COMPUTER SYSTEMS ANALYST","56000",,"Year","Y",1,"PERRYSBURG","OH","55390.00","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"524210",12/30/2009 0:00:00
"I-200-09357-707312","CERTIFIED",12/23/2009 16:04:38,"H-1B",1/4/2010 0:00:00,1/4/2013 0:00:00,"IKNOWVATE TECHNOLOGIES, INC.","31275 NORTHWESTERN HWY","FARMINGTON HILLS","MI","48334-","15-1051.00","Computer Systems Analysts","PROGRAMMER ANALYST","55000",,"Year","Y",1,"FARMINGTON HILLS","MI","53914","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"541511",12/30/2009 0:00:00
"I-200-09357-409932","CERTIFIED",12/29/2009 16:23:45,"H-1B",1/1/2010 0:00:00,1/1/2013 0:00:00,"GENWORTH NORTH AMERICA CORPORATION","6620 WEST BROAD STREET","RICHMOND","VA","23230","15-1051.00","Computer Systems Analysts","SENIOR IT SYSTEMS ANALYST","79000","85000","Year","Y",1,"RICHMOND","VA","78562","Year","OES",,"2009",,,,,,,,"523930",1/4/2010 0:00:00
"I-200-09357-881247","CERTIFIED",12/23/2009 16:17:43,"H-1B",6/15/2010 0:00:00,6/14/2013 0:00:00,"SPACEAGE CONSULTING CORP.","10 HURON AVE.","JERSEY CITY","NJ","07306","15-1021.00","Computer Programmers","COMPUTER PROGRAMMER","23.33",,"Hour","Y",1,"JERSEY CITY","NJ","23.33","Hour","OES","OFLC ONLINE DATA CENTER","2009","NEW YORK","NY","23.33","Hour","OES","OFLC ONLINE DATA CENTER","2009","541511",12/30/2009 0:00:00
"I-200-09357-656516","CERTIFIED",12/23/2009 16:18:27,"H-1B",2/24/2010 0:00:00,2/28/2012 0:00:00,"BRICKENS CONSTRUCTION INC.","801 MCLEAN AVE.","YONKERS","NY","10704","13-1051.00","Cost Estimators","CONSTRUCTION ESTIMATOR PROJECT MANAGER","63427",,"Year","Y",1,"YONKERS","NY","56576.00","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"236200",12/30/2009 0:00:00
"I-200-09357-818521","WITHDRAWN",12/23/2009 16:08:13,"H-1B",6/1/2010 0:00:00,6/30/2011 0:00:00,"FREDERICKSBURG HOSPITALIST GROUP, P.C.","1001 SAM PERRY BLVD","FREDERICKSBURG","VA","22401","29-1069.99","Physicians and Surgeons, All Other","HOSPITALIST","150000",,"Year","Y",1,"FREDERICKSBURG","VA","138445","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"622310",12/30/2009 0:00:00
"I-200-09357-935588","CERTIFIED",12/23/2009 16:20:03,"H-1B",12/23/2009 0:00:00,7/26/2011 0:00:00,"BRAINWORX STUDIO","6807 N. SHERIDAN ROAD","CHICAGO","IL","60626","27-1019.00","Artists and Related Workers, All Other","ART PROJECT COORDINATOR","16.74",,"Hour","Y",1,"CHICAGO","IL","16.74","Hour","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"511199",12/30/2009 0:00:00
"I-200-09357-683467","CERTIFIED",12/23/2009 16:09:20,"H-1B",1/18/2010 0:00:00,1/17/2013 0:00:00,"CARDINAL HEALTH, INC.","7000 CARDINAL PLACE","DUBLIN","OH","43017","15-1071",,"SAN ENGINEER","76000",,"Year","Y",1,"MCGAW PARK","IL","57637.00","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"423450",12/30/2009 0:00:00
"I-200-09357-890882","DENIED",12/28/2009 22:20:19,"H-1B",1/1/2010 0:00:00,12/31/2012 0:00:00,"MIWAMI USA, INC.","1910 ALA MOANA BLVD","HONOLULU","HI","96815","13-1111.00","Management Analysts","MANAGEMENT ANALYST","23.41",,"Hour","N",1,"HONOLULU","HI","23.41","Hour","Other","OFLC ONLINE DATA CENTER","2009",,,,,,,,"55111",1/4/2010 10:09:45
"I-200-09357-815665","CERTIFIED",1/4/2010 8:44:00,"H-1B",1/17/2010 0:00:00,10/18/2012 0:00:00,"SCHLUMBERGER TECHNOLOGY CORPORATION","300 SCHLUMBERGER DRIVE","SUGAR LAND","TX","77478","15-1032.00","Computer Software Engineers, Systems Software","ENGINEER - EMBEDDED SOFTWARE","92400",,"Year","Y",1,"SUGAR LAND","TX","88442.00","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"211000",1/8/2010 0:00:00
"I-200-09357-933816","CERTIFIED",12/23/2009 16:31:57,"H-1B",1/4/2010 0:00:00,1/3/2013 0:00:00,"ISRAEL DISCOUNT BANK OF NEW YORK","511 FIFTH AVENUE","NEW YORK","NY","10017","11-3031.00","Financial Managers","FACILITIES MANAGER","110000",,"Year","Y",1,"NEW YORK","NY","90251.00","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"522110",12/30/2009 0:00:00
"I-200-09357-790733","CERTIFIED",12/23/2009 16:16:00,"H-1B",12/23/2009 0:00:00,12/23/2012 0:00:00,"COGNIZANT TECHNOLOGY SOLUTIONS U.S. CORPORATION","500 FRANK W BURR BLVD, 7TH FLOOR","TEANECK","NJ","07666","15-1051.00","Computer Systems Analysts","ASSISTANT PROJECT MANAGER","89190",,"Year","Y",20,"PHOENIX","AZ","89190","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"541512",12/30/2009 0:00:00
"I-200-09357-886623","CERTIFIED",12/23/2009 16:27:26,"H-1B",12/23/2009 0:00:00,12/22/2012 0:00:00,"CANVAS INFOTECH INC.","1328 DECOTO ROAD,","UNION CITY","CA","94587","13-1111.00","Management Analysts","QUALITY ASSURANCE ANALYST","58000",,"Year","Y",1,"NEWARK","CA","57533.00","Year","OES","OFLC ONLINE DATA CENTER","2009","UNION CITY","CA","57533.00","Year","OES","OFLC ONLINE DATA CENTER","2009","541519",12/30/2009 0:00:00
"I-200-09357-653046","CERTIFIED-WITHDRAWN",12/23/2009 16:43:09,"H-1B",4/1/2010 0:00:00,3/31/2013 0:00:00,"ZHANG & ASSOCIATES, P.C.","9999 BELLAIRE BLVD., SUITE 920","HOUSTON","TX","77036","23-1011.00","Lawyers","LAWYER","56472",,"Year","Y",1,"AUSTIN","TX","56472.00","Year","Other","OFLC ONLINE DATA CENTER","2009",,,,,,,,"541110",12/30/2009 0:00:00
"I-200-09357-349720","CERTIFIED",12/23/2009 17:30:56,"H-1B",12/28/2009 0:00:00,12/27/2012 0:00:00,"JASS & ASSOCIATES INC.","2099 GATEWAY PLACE, SUITE 340","SAN JOSE","CA","95110","15-1051.00","Computer Systems Analysts","PROGRAMMER ANALYST","70000",,"Year","Y",1,"MILPITAS","CA","52000.00","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"541511",12/30/2009 0:00:00
"I-200-09357-625110","CERTIFIED",12/23/2009 16:53:16,"H-1B",6/4/2010 0:00:00,6/3/2013 0:00:00,"UNIVERSITY OF FLORIDA","P.O. BOX 113225","GAINESVILLE","FL","32611","19-2099.99","Physical Scientists, All Other","POST DOCTORAL RESEARCH ASSOCIATE","44414.37",,"Year","Y",1,"GAINESVILLE","FL","44414.37","Year","OES","N/A","2009",,,,,,,,"611310",12/30/2009 0:00:00
"I-200-09357-472395","CERTIFIED",12/23/2009 18:25:13,"H-1B",2/14/2010 0:00:00,2/13/2013 0:00:00,"TATA CONSULTANCY SERVICES LIMITED","12300 TWINBROOK PARKWAY","ROCKVILLE","MD","20852","15-1021.00","Computer Programmers","CONSULTANT","63700",,"Year","Y",1,"JERSEY CITY","NJ","63586","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"541500",12/30/2009 0:00:00
"I-200-09357-878883","CERTIFIED-WITHDRAWN",12/23/2009 16:18:23,"H-1B",1/18/2010 0:00:00,1/18/2013 0:00:00,"ATLAS REHABILITATION, LLC","1920 OLD SPRINGVILLE RD.","BIRMINGHAM","AL","35215","29-1123.00","Physical Therapists","PHYSICAL THERAPIST","30",,"Hour","Y",1,"ROCHESTER","IN","16.16","Hour","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"621340",12/30/2009 0:00:00
"I-200-09357-856295","CERTIFIED",12/23/2009 16:17:37,"H-1B",12/23/2009 0:00:00,12/23/2012 0:00:00,"INTERPRO, INC.","3265 ORCHARD LAKE ROAD","KEEGO HARBOR","MI","48320","15-1051.00","Computer Systems Analysts","PROGRAMMER ANALYST","63000",,"Year","Y",1,"GRASS LAKE","MI","60320.00","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"561300",12/30/2009 0:00:00
"I-200-09357-356254","CERTIFIED",12/23/2009 16:19:26,"H-1B",1/5/2010 0:00:00,1/4/2013 0:00:00,"GARMIN INTERNATIONAL, INC.","1200 E. 151ST STREET","OLATHE","KS","66062-","15-1031.00","Computer Software Engineers, Applications","SOFTWARE ENGINEER","52853","96929.3","Year","Y",1,"OLATHE","KS","52853","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"334511",12/30/2009 0:00:00
"I-203-09357-865929","DENIED",12/23/2009 16:19:33,"E-3 Australian",4/1/2010 0:00:00,11/30/2010 0:00:00,"HELIMAX AVIATION, INC.","12370 AIRPORT ROAD","JACKSON","CA","95642","49-3011.00","Aircraft Mechanics and Service Technicians","AIRCRAFT MECHANIC","25","30","Hour","Y",4,"JACKSON","CA","24.71","Hour","Other","OFLC ONLINE DATA CENTER","2009",,,,,,,,"115310",12/24/2009 11:08:27
"I-200-09357-979697","CERTIFIED",12/23/2009 16:39:39,"H-1B",6/23/2010 0:00:00,6/22/2013 0:00:00,"GRAND VALLEY STATE UNIVERSITY","140 LAKE MICHIGAN HALL","ALLENDALE","MI","49401","25-1032.00","Engineering Teachers, Postsecondary","ASSISTANT PROFESSOR - ENGINEERING","74377",,"Year","Y",1,"GRAND RAPIDS","MI","68860","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"611310",12/30/2009 0:00:00
"I-200-09357-650885","DENIED",12/23/2009 16:27:44,"H-1B",1/20/2010 0:00:00,1/19/2013 0:00:00,"TAIKOH USA, INC.","2035 LEMOINE AVENUE 2ND FLOOR","FORT LEE","NJ","07024","27-3031.00","Public Relations Specialists","PUBLIC RELATIONS SPECIALISTS","17.08",,"Hour","Y",1,"FORT LEE","NJ","17.08","Hour","OES","OFLC ONLINE DATA CENTER","2008",,,,,,,,"424470",12/24/2009 9:39:52
"I-200-09357-360305","CERTIFIED",12/23/2009 16:22:46,"H-1B",12/23/2009 0:00:00,12/23/2012 0:00:00,"COGNIZANT TECHNOLOGY SOLUTIONS U.S. CORPORATION","500 FRANK W BURR BLVD, 7TH FLOOR","TEANECK","NJ","07666","15-1051.00","Computer Systems Analysts","SENIOR SYSTEMS ANALYST","69514",,"Year","Y",20,"PHOENIX","AZ","69514","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"541512",12/30/2009 0:00:00
"I-200-09357-443900","DENIED",12/23/2009 16:38:32,"H-1B",1/4/2010 0:00:00,1/4/2013 0:00:00,"SNOW LAKE CAPITAL, L.P.","275 PARK AVENUE, 9TH FLOOR","NEW YORK","NY","10017","13-2051.00","Financial Analysts","ANALYST","100000",,"Year","Y",1,"NEW YORK","NY","85842.00","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"523990",12/28/2009 12:18:54
"I-200-09357-723446","CERTIFIED",12/23/2009 16:29:29,"H-1B",6/1/2010 0:00:00,5/31/2013 0:00:00,"CALIFORNIA INDEPENDENT SYSTEM OPERATOR CORPORATION","151 BLUE RAVINE RD.","FOLSOM","CA","95630-","17-2071.00","Electrical Engineers","ASSOCIATE OPERATIONS ENGINEER","75000","90000","Year","Y",1,"FOLSOM","CA","69451.00","Year","OES","OFLC ONLINE WAGE LOBRARY","2009",,,,,,,,"221122",12/30/2009 0:00:00
"I-200-09357-506414","CERTIFIED",12/23/2009 16:46:39,"H-1B",5/17/2010 0:00:00,12/7/2011 0:00:00,"THOMSON REUTERS U.S. INC.","METRO CENTER AT ONE STATION PLACE","STAMFORD","CT","06902","11-2021.00","Marketing Managers","DIRECTOR, PRODUCTION","145320",,"Year","Y",1,"NEW YORK","NY","118914.00","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"519110",12/30/2009 0:00:00
"I-200-09357-184631","DENIED",12/23/2009 16:31:50,"H-1B",1/1/2010 0:00:00,12/31/2012 0:00:00,"S&S ACCOUNTING SERVICES, INC","2850 E. FLORENCE AVE","HUNTINGTON PARK","CA","91326","13-2011.01","Accountants","ACCOUNTANT","20.48",,"Hour","N",1,"HUNTINGTON PARK","CA","20.48","Hour","Other","OFLC ONLINE DATA CENTER","2009",,,,,,,,"541219",12/24/2009 9:46:09
"I-200-09357-832912","CERTIFIED",12/23/2009 16:26:54,"H-1B",12/23/2009 0:00:00,6/30/2011 0:00:00,"AMIRIT TECHNOLOGIES, INC.","271 ROUTE 46 WEST, C-103","FAIRFIELD","NJ","07004-","17-2072.00","Electronics Engineers, Except Computer","CORE NETWORK ENGINEER","45000",,"Year","Y",1,"FAIRFIELD","NJ","35120","Year","OES",,"2007","PLEASANTON","CA","35120","Year","OES",,"2008","541330",12/30/2009 0:00:00
"I-200-09357-311770","CERTIFIED",1/4/2010 8:46:59,"H-1B",1/4/2010 0:00:00,12/31/2012 0:00:00,"SCHLUMBERGER TECHNOLOGY CORPORATION","300 SCHLUMBERGER DRIVE","SUGAR LAND","TX","77478","17-2112.00","Industrial Engineers","PLANNER","60480",,"Year","Y",1,"HOUSTON","TX","55474","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"211000",1/8/2010 0:00:00
"I-200-09357-702166","CERTIFIED",12/23/2009 16:35:34,"H-1B",1/20/2010 0:00:00,12/31/2011 0:00:00,"NORTHWESTERN MCGAW CENTER FOR GRADUATE MEDICAL EDU","420 E. SUPERIOR, 12TH FLOOR","CHICAGO","IL","60611","29-1067.00","Surgeons","FELLOW IN TRANSPLANT SURGERY","64411.2","64411.2","Year","Y",1,"CHICAGO","IL","57892.00","Year","Other","AAMC SURVEY OF RESIDENT/FELLOW STIPENDS AND BENEFI","2009",,,,,,,,"621111",12/30/2009 0:00:00
