"LCA_CASE_NUMBER","STATUS","LCA_CASE_SUBMIT","VISA_CLASS","LCA_CASE_EMPLOYMENT_START_DATE","LCA_CASE_EMPLOYMENT_END_DATE","LCA_CASE_EMPLOYER_NAME","LCA_CASE_EMPLOYER_ADDRESS","LCA_CASE_EMPLOYER_CITY","LCA_CASE_EMPLOYER_STATE","LCA_CASE_EMPLOYER_POSTAL_CODE","LCA_CASE_SOC_CODE","LCA_CASE_SOC_NAME","LCA_CASE_JOB_TITLE","LCA_CASE_WAGE_RATE_FROM","LCA_CASE_WAGE_RATE_TO","LCA_CASE_WAGE_RATE_UNIT","FULL_TIME_POS","TOTAL_WORKERS","LCA_CASE_WORKLOC1_CITY","LCA_CASE_WORKLOC1_STATE","PW_1","PW_UNIT_1","PW_SOURCE_1","OTHER_WAGE_SOURCE_1","YR_SOURCE_PUB_1","LCA_CASE_WORKLOC2_CITY","LCA_CASE_WORKLOC2_STATE","PW_2","PW_UNIT_2","PW_SOURCE_2","OTHER_WAGE_SOURCE_2","YR_SOURCE_PUB_2","LCA_CASE_NAICS_CODE","Decision_Date"
"I-200-10196-846337","CERTIFIED",7/15/2010 12:00:31,"H-1B",7/15/2010 0:00:00,4/12/2012 0:00:00,"AVBORNE ACESSORY GROUP, INC","7500 NW 26TH STREET","MIAMI","FL","33122","51-9061.00","Inspectors, Testers, Sorters, Samplers, and Weighe","AIRCRAFT OPERATION TEST MECHANIC/INSPECTOR","33000",,"Year","Y",1,"MIAMI","FL","21882","Year","Other","OFLC ONLINE DATA CENTER","2010",,,,,,,,"336413",7/21/2010 0:00:00
"I-200-10196-592842","CERTIFIED",7/15/2010 17:27:15,"H-1B",7/23/2010 0:00:00,7/23/2013 0:00:00,"DELOITTE CONSULTING LLP","1700 MARKET STREET","PHILADELPHIA","PA","19103","15-1032.00","Computer Software Engineers, Systems Software","SPECIALIST SENIOR","85863",,"Year","Y",1,"BROOMFIELD","CO","69410","Year","OES","OFLC ONLINE DATA CENTER","2010",,,,,,,,"541610",7/21/2010 0:00:00
"I-200-10196-737325","DENIED",7/15/2010 12:04:57,"H-1B",10/1/2010 0:00:00,9/30/2013 0:00:00,"BQE SOFTWARE, INC.","2601 AIRPORT DRIVE","TORRANCE","CA","90505","15-1021.00","Computer Programmers","COMPUTER PROGRAMMER","54994",,"Year","Y",1,"TORRANCE","CA","55994","Year","Other","OFLC ONLINE WAGE LIBRARY","2010",,,,,,,,"511210",7/19/2010 8:52:58
"I-200-10196-564215","CERTIFIED",7/15/2010 12:01:14,"H-1B",9/1/2010 0:00:00,6/30/2013 0:00:00,"RUTGERS, THE STATE UNIVERSITY OF NEW JERSEY","123 WASHINGTON STREET","NEWARK","NJ","07102","25-1011.00","Business Teachers, Postsecondary","ASSISTANT PROFESSOR","165000",,"Year","Y",1,"NEWARK/PISCATAWAY","NJ","43639.00","Year","CBA","N/A","2007",,,,,,,,"611310",7/21/2010 0:00:00
"I-200-10196-170804","DENIED",7/15/2010 12:03:08,"H-1B",10/1/2010 0:00:00,9/30/2013 0:00:00,"VARONIS SYSTEMS, INC.","499 SEVENTH AVENUE","NEW YORK","NY","10018","15-1031.00","Computer Software Engineers, Applications","SUPPORT ENGINEER","72405",,"Year","Y",1,"NEW YORK","NY","65374","Year","OES","OFLC ONLINE DATA CENTER","2010",,,,,,,,"541513",7/16/2010 11:12:27
"I-200-10196-883507","CERTIFIED",7/19/2010 9:23:10,"H-1B",7/31/2010 0:00:00,7/31/2013 0:00:00,"ESSEN MEDICAL ASSOCIATES, P.C.","2015 GRAND CONCOURSE","BRONX","NY","10453","29-1069.99","Physicians and Surgeons, All Other","ATTENDING PHYSICIAN","130000",,"Year","Y",1,"BRONX","NY","103397","Year","OES","OFLC ONLINE DATA CENTER","2010","BRONX","NY","103397","Year","OES","OFLC ONLINE DATA CENTER","2010","621111",7/23/2010 0:00:00
"I-200-10196-826141","CERTIFIED",7/15/2010 11:58:25,"H-1B",7/16/2010 0:00:00,7/10/2011 0:00:00,"QUANTA SYSTEMS","5696 PEACHTREE PARKWAY","NORCROSS","GA","30092","15-1021.00","Computer Programmers","PROGRAMMER/DESIGNER","40",,"Hour","Y",1,"ALPHARETTA","GA","40","Hour","OES","OFLC ONLINE DATA CENTER","2010",,,,,,,,"54151",7/21/2010 0:00:00
"I-200-10196-126053","CERTIFIED",7/15/2010 11:55:48,"H-1B",10/1/2010 0:00:00,9/30/2013 0:00:00,"GLOBAL DATA MANAGEMENT, INC.","300 KIMBALL STREET, SUITE 102","WOODBRIDGE","NJ","07095","15-1021.00","Computer Programmers","PROGRAMMER ANALYST","68000",,"Year","Y",1,"WOODBRIDGE","NJ","67995.00","Year","OES","OFLC ONLINE DATA CENTER","2010",,,,,,,,"541511",7/21/2010 0:00:00
"I-200-10196-523607","CERTIFIED",7/15/2010 12:07:30,"H-1B",9/15/2010 0:00:00,9/14/2013 0:00:00,"VEDICSOFT SOLUTIONS, INC.","100 WOOD AVENUE SOUTH","ISELIN","NJ","08830","15-1051.00","Computer Systems Analysts","PROGRAMMER ANALYST","31.5",,"Hour","Y",1,"NEW YORK CITY","NY","29.30","Hour","Other","ONLINE WAGE LIBRARY","2010","ISELIN","NJ","30.43","Hour","Other","ONLINE WAGE LIBRARY","2010","541511",7/21/2010 0:00:00
"I-200-10196-740254","CERTIFIED",7/15/2010 11:55:28,"H-1B",7/16/2010 0:00:00,10/1/2012 0:00:00,"NEXIUS SOLUTIONS INC.","11951 FREEDOM DRIVE, SUITE 13","RESTON","VA","20190","17-2072.00","Electronics Engineers, Except Computer","RF ENGINEER","84000",,"Year","Y",1,"RESTON","VA","68099","Year","OES","OFLC ONLINE DATA CENTER","2009","OVERLAND PARK","KS","56846","Year","OES","OFLC ONLINE DATA CENTER","2009","541330",7/21/2010 0:00:00
"I-200-10196-371333","CERTIFIED",7/15/2010 12:08:36,"H-1B",12/8/2010 0:00:00,12/7/2013 0:00:00,"P-GOOM, INC.","356 EAST 74TH STREET","NEW YORK","NY","10021","17-2199.99","Engineers, All Other","CONSTRUCTION ENGINER","164175",,"Year","Y",1,"NEW YORK","NY","55598.00","Year","Other","OFLC ONLINE DATA CENTER","2010",,,,,,,,"236220",7/21/2010 0:00:00
"I-200-10196-603681","CERTIFIED",7/16/2010 16:08:47,"H-1B",7/16/2010 0:00:00,7/15/2013 0:00:00,"AMERICAN IT SOLUTIONS, INC","38345 W 10 MILE ROAD","FARMINGTON","MI","48335","15-1031.00","Computer Software Engineers, Applications","SOFTWARE ENGINEER","65707",,"Year","Y",1,"BEAVERTON","OR","65707.00","Year","Other","OFLC ONLINE DATA CENTER","2010",,,,,,,,"541511",7/22/2010 0:00:00
"I-200-10196-810681","CERTIFIED",7/15/2010 11:58:42,"H-1B",10/1/2010 0:00:00,9/30/2013 0:00:00,"HISTORIC HOTELS OF NASHVILLE, LLC","231 6TH AVE. NORTH","NASHVILLE","TN","37219","11-9081.00","Lodging Managers","HOUSEKEEPING SUPERVISOR (LODGING MANAGER)","30000",,"Year","Y",1,"NASHVILLE","TN","26229","Year","OES","N/A","2010",,,,,,,,"72111",7/21/2010 0:00:00
"I-200-10196-623865","CERTIFIED",7/15/2010 11:57:55,"H-1B",8/25/2010 0:00:00,8/24/2013 0:00:00,"SOGETI USA, LLC","7735 PARAGON ROAD","DAYTON","OH","45459","15-1051.00","Computer Systems Analysts","SENIOR CONSULTANT","90500",,"Year","Y",1,"WESTCHESTER","IL","78520","Year","OES","OFLC ONLINE DATA CENTER","2010","HOFFMAN ESTATES","IL","78520","Year","OES","OFLC ONLINE DATA CENTER","2010","541511",7/21/2010 0:00:00
"I-200-10196-442840","CERTIFIED",7/15/2010 11:59:05,"H-1B",8/1/2010 0:00:00,7/31/2013 0:00:00,"HEBREW REHABILITATION CENTER/HEBREW SENIORLIFE","1200 CENTRE STREET","ROSLINDALE","MA","02131","19-1042.00","Medical Scientists, Except Epidemiologists","CLINICAL RESEARCH ASSOCIATE","46000",,"Year","Y",1,"ROSLINDALE","MA","39229","Year","Other","OFLC ONLINE DATA CENTER","2010",,,,,,,,"623312",7/21/2010 0:00:00
"I-200-10196-531294","CERTIFIED",7/15/2010 12:01:07,"H-1B",10/26/2010 0:00:00,10/26/2013 0:00:00,"HKA DESIGN","639 FRONT STREET","SAN FRANCISCO","CA","94111","27-1024.00","Graphic Designers","SENIOR PACKING DESIGNER","65000","65000","Year","Y",1,"SAN FRANCISCO","CA","58926","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"54143",7/21/2010 0:00:00
"I-200-10196-256582","CERTIFIED",7/15/2010 17:18:17,"H-1B",7/15/2010 0:00:00,7/14/2013 0:00:00,"SOUTHERN MEDICAL PARTNERS, LLC","200 MEDICAL CENTER DRIVE","HAZARD","KY","41701","29-1069.99","Physicians and Surgeons, All Other","PHYSICIAN/HOSPITALIST","225000",,"Year","Y",3,"BECKLEY","WV","128086.00","Year","OES","N/A","2010",,,,,,,,"621111",7/21/2010 0:00:00
"I-200-10196-115309","CERTIFIED",7/15/2010 11:59:35,"H-1B",7/16/2010 0:00:00,7/15/2013 0:00:00,"NEXIUS SOLUTIONS INC.","11951 FREEDOM DRIVE, SUITE 13","RESTON","VA","20190","17-2072.00","Electronics Engineers, Except Computer","SGSN SME","90000",,"Year","Y",1,"RESTON","VA","84094","Year","OES","OFLC ONLINE DATA CENTER","2009","REDMOND","WA","79331","Year","OES","OFLC ONLINE DATA CENTER","2009","541330",7/21/2010 0:00:00
"I-200-10196-015995","CERTIFIED",7/15/2010 12:06:17,"H-1B",9/1/2010 0:00:00,6/15/2011 0:00:00,"COLUMBIA UNIVERSITY","COLUMBIA UNIVERSITY ISSO","NEW YORK","NY","10027","25-1011.00","Business Teachers, Postsecondary","ADJUNCT ASSISTANT PROFESSOR","70.59",,"Hour","N",1,"NY","NY","27.10","Hour","OES","OFLC ONLINE DATA CENTER","2010",,,,,,,,"611310",7/21/2010 0:00:00
"I-200-10196-087945","CERTIFIED",7/15/2010 12:05:49,"H-1B",9/27/2010 0:00:00,9/26/2013 0:00:00,"KPIT INFOSYSTEMS, INC.","33 WOOD AVENUE SOUTH, 7TH FLOOR","ISELIN","NJ","08830","15-1051.00","Computer Systems Analysts","SYSTEMS ANALYST","52483",,"Year","Y",1,"CHARLESTON","SC","46238","Year","OES","OFLC ONLINE DATA CENTER","2010","COLUMBUS","IN","51563","Year","OES","OFLC ONLINE DATA CENTER","2010","541511",7/21/2010 0:00:00
"I-200-10196-324066","CERTIFIED",7/15/2010 12:18:49,"H-1B",7/15/2010 0:00:00,7/15/2013 0:00:00,"MARLABS, INC","1 CORPORATE PLACE SOUTH","PISCATAWAY","NJ","08854","15-1021.00","Computer Programmers","PROGRAMMER/ANALYST","77000",,"Year","Y",1,"JAMAICA PLAIN","MA","76939","Year","OES","OFLC ONLINE DATA CENTER","2010",,,,,,,,"541511",7/21/2010 0:00:00
"I-200-10196-920027","DENIED",7/28/2010 9:58:51,"H-1B",9/14/2010 0:00:00,9/14/2013 0:00:00,"EDGENET, INC.","3445 PEACHTREE ROAD, NE","ATLANTA","GA","30326","15-1031.00","Computer Software Engineers, Applications","SOFTWARE ENGINEER","58000","69000","Year","Y",1,"BRENTWOOD","TN","57200.00","Year","OES","OFLC ONLINE DATA CENTER","2009","SAN DIEGO","CA","59259.00","Year","OES","OFLC ONLINE DATA CENTER","2009","541511",8/4/2010 9:28:17
"I-200-10196-064024","CERTIFIED",7/15/2010 12:25:22,"H-1B",8/23/2010 0:00:00,8/22/2013 0:00:00,"MARY HITCHCOCK MEMORIAL HOSPITAL/DHMC","ONE MEDICAL CENTER DRIVE","LEBANON","NH","03756-0001","29-2011.00","Medical and Clinical Laboratory Technologists","CLINICAL LABORATORY SCIENTIST II","27.51",,"Hour","Y",1,"LEBANON","NH","24.18","Hour","OES","OFLC ONLINE DATA CENTER","2010",,,,,,,,"622110",7/21/2010 0:00:00
"I-200-10196-234036","CERTIFIED",7/15/2010 12:03:59,"H-1B",10/1/2010 0:00:00,10/1/2013 0:00:00,"AKAYA FILMS, LLC.","207 WEST 25TH STREET","NEW YORK","NY","10001","27-1024.00","Graphic Designers","PRODUCTION COORDINATOR","23.07","23.07","Hour","N",1,"NEW YORK","NY","22.94","Hour","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"512191",7/21/2010 0:00:00
"I-200-10196-958227","CERTIFIED",7/15/2010 12:25:58,"H-1B",8/29/2010 0:00:00,1/29/2013 0:00:00,"NORFOLK PUBLIC SCHOOLS","800 E. CITY HALL AVENUE","NORFOLK","VA","23510","25-2031.00","Secondary School Teachers, Except Special and Voca","MATHEMATICS TEACHER","51631",,"Year","Y",1,"NORFOLK","VA","51631","Year","CBA","N /A","2009",,,,,,,,"611110",7/21/2010 0:00:00
"I-200-10196-784381","CERTIFIED",7/15/2010 13:32:05,"H-1B",9/30/2010 0:00:00,9/30/2013 0:00:00,"NOBLE DRILLING SERVICES, INC.","13135 SOUTH DAIRY ASHFORD","SUGAR LAND","TX","77478","17-2051.00","Civil Engineers","SENIOR STRUCTURAL ENGINEER - LEAD STRUCTURAL ENGIN","123864","134000","Year","Y",1,"SUGAR LAND","TX","123864.00","Year","OES","OFLC ONLINE DATA CENTER","2010",,,,,,,,"213112",7/21/2010 0:00:00
