"LCA_CASE_NUMBER","STATUS","LCA_CASE_SUBMIT","VISA_CLASS","LCA_CASE_EMPLOYMENT_START_DATE","LCA_CASE_EMPLOYMENT_END_DATE","LCA_CASE_EMPLOYER_NAME","LCA_CASE_EMPLOYER_ADDRESS","LCA_CASE_EMPLOYER_CITY","LCA_CASE_EMPLOYER_STATE","LCA_CASE_EMPLOYER_POSTAL_CODE","LCA_CASE_SOC_CODE","LCA_CASE_SOC_NAME","LCA_CASE_JOB_TITLE","LCA_CASE_WAGE_RATE_FROM","LCA_CASE_WAGE_RATE_TO","LCA_CASE_WAGE_RATE_UNIT","FULL_TIME_POS","TOTAL_WORKERS","LCA_CASE_WORKLOC1_CITY","LCA_CASE_WORKLOC1_STATE","PW_1","PW_UNIT_1","PW_SOURCE_1","OTHER_WAGE_SOURCE_1","YR_SOURCE_PUB_1","LCA_CASE_WORKLOC2_CITY","LCA_CASE_WORKLOC2_STATE","PW_2","PW_UNIT_2","PW_SOURCE_2","OTHER_WAGE_SOURCE_2","YR_SOURCE_PUB_2","LCA_CASE_NAICS_CODE","Decision_Date"
"I-200-10145-937813","CERTIFIED",5/25/2010 16:18:31,"H-1B",10/1/2010 0:00:00,9/30/2013 0:00:00,"DANZAS CORPORATION D/B/A/ DHL GLOBAL FORWARDING","1200 SOUTH PINE ISLAND ROAD","PLANTATION","FL","33324","53-6099.99","Transportation Workers, All Other","DELPHI CUSTOMER SERVICE COORDINATOR","45323.2",,"Year","Y",1,"FRANKLIN PARK","IL","19843","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"492110",6/1/2010 0:00:00
"I-200-10145-725603","CERTIFIED",5/25/2010 16:29:30,"H-1B",10/30/2010 0:00:00,10/30/2013 0:00:00,"HUMETIS TECHNOLOGY INC","991 ROUTE 22","BRIDGEWATER","NJ","08807","15-1021.00","Computer Programmers","PROGRAMMER ANALYST","92000",,"Year","Y",1,"TAMPA","FL","83013.00","Year","OES","OFLC ONLINE DATA CENTER","2010",,,,,,,,"541511",6/1/2010 0:00:00
"I-200-10145-792650","CERTIFIED",5/25/2010 16:24:11,"H-1B",10/1/2010 0:00:00,10/1/2013 0:00:00,"AMNEAL PHARMACEUTICALS","209 MCLEAN BLVD","PATERSON","NJ","07504","17-3026.00","Industrial Engineering Technicians","PRODUCTION LEAD","35526",,"Year","Y",1,"PATERSON","NJ","35526","Year","Other","OFLC ONLINE DATA CENTER","2010",,,,,,,,"325412",6/1/2010 0:00:00
"I-200-10145-821803","CERTIFIED",5/25/2010 16:28:42,"H-1B",10/19/2010 0:00:00,8/31/2013 0:00:00,"USM BUSINESS SYSTEMS, INC.","14175 SULLY FIELD CIRCLE","CHANTILLY","VA","20151","15-1021.00","Computer Programmers","MAINFRAME PROGRAMMER","71000",,"Year","Y",1,"CHANTILLY","VA","70013.00","Year","Other","FLC DATA CENTER ONLINE WAGE LIBRARY","2009","LOUISVILLE","KY","55245.00","Year","Other","FLC DATA CENTER ONLINE WAGE LIBRARY","2009","541511",6/1/2010 0:00:00
"I-200-10145-841370","CERTIFIED",5/25/2010 16:34:11,"H-1B",8/1/2010 0:00:00,7/31/2013 0:00:00,"UNIVERSITY OF PITTSBURGH","3959 FIFTH AVENUE","PITTSBURGH","PA","15260","25-1032.00","Engineering Teachers, Postsecondary","ASSISTANT PROFESSOR","72000",,"Year","Y",1,"PITTSBURGH","PA","56040","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"611310",6/1/2010 0:00:00
"I-200-10145-225433","CERTIFIED",5/25/2010 16:25:41,"H-1B",7/1/2010 0:00:00,6/30/2013 0:00:00,"DIGIKNOW, INC.","3615 SUPERIOR AVENUE, #4404A","CLEVELAND","OH","44118","13-1111.00","Management Analysts","POD MANAGER","55000",,"Year","Y",1,"CLEVELAND","OH","48859","Year","Other","DOL ONLINE WAGE LIBRARY","2009",,,,,,,,"541613",6/1/2010 0:00:00
"I-200-10145-664741","CERTIFIED",5/27/2010 12:16:32,"H-1B",6/21/2010 0:00:00,6/20/2013 0:00:00,"GENESIS ELDERCARE REHABILITATION SERVICES, INC.","101 EAST STATE STREET","KENNETT SQUARE","PA","19348","29-1123.00","Physical Therapists","PHYSICAL THERAPIST","27.7","45.87","Hour","Y",1,"LINCOLNWOOD","IL","27.70","Hour","OES","OFLC ONLINE DATA CENTER","2010",,,,,,,,"621340",6/3/2010 0:00:00
"I-200-10145-536900","CERTIFIED",5/25/2010 16:27:12,"H-1B",10/8/2010 0:00:00,10/8/2013 0:00:00,"KNOXVILLE HOSPITAL & CLINICS","1002 SOUTH LINCOLN","KNOXVILLE","IA","50138","29-2011",,"MEDICAL TECHNOLOGIST","17.45","27.92","Hour","Y",1,"KNOXVILLE","IA","14.11","Hour","OES","OFLC ONLINE DATA CENTER","2010",,,,,,,,"621111",6/1/2010 0:00:00
"I-200-10145-629163","CERTIFIED",6/2/2010 14:36:13,"H-1B",6/7/2010 0:00:00,6/7/2013 0:00:00,"AGILEASSETS INC","3114 BEE CAVES ROAD","AUSTIN","TX","78746","17-2051.00","Civil Engineers","PROJECT MANAGER","110000",,"Year","Y",1,"AUSTIN","TX","89502.00","Year","OES","OFLC ONLINE DATA CENTER","2010","RALEIGH","NC","80954.00","Year","OES","OFLC ONLINE DATA CENTER","2010","511210",6/8/2010 0:00:00
"I-200-10145-008044","CERTIFIED",6/1/2010 20:02:33,"H-1B",9/23/2010 0:00:00,9/23/2013 0:00:00,"THE KROGER CO.","40399 GRAND RIVER, SUITE 110","NOVI","MI","48375","29-1051.00","Pharmacists","PHARMACIST","80000","115000","Year","Y",1,"GARDEN CITY","MI","78603.00","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"445110",6/7/2010 0:00:00
"I-200-10145-471561","CERTIFIED",5/26/2010 16:50:40,"H-1B",6/15/2010 0:00:00,6/15/2013 0:00:00,"HSBC SECURITIES (USA) INC.","452 FIFTH AVENUE","NEW YORK","NY","10018","13-2051.00","Financial Analysts","VICE PRESIDENT, RATES & SALES","150000",,"Year","Y",1,"NEW YORK","NY","136365.00","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"525000",6/2/2010 0:00:00
"I-200-10145-389821","DENIED",5/25/2010 16:46:44,"H-1B",6/28/2010 0:00:00,4/30/2013 0:00:00,"ORANGE REGIONAL MEDICAL CENTER","60 PROSPECT AVENUE","MIDDLETOWN","NY","10940","13-2011.00","Accountants and Auditors","DIRECTOR OF VALUE ANALYSIS","95000",,"Year","Y",1,"MIDDLETOWN","NY","79123.00","Year","Other","OFLC ONLINE DATA CENTER","2010",,,,,,,,"622110",6/2/2010 16:24:22
"I-200-10145-887668","CERTIFIED",5/25/2010 17:18:35,"H-1B",9/2/2010 0:00:00,9/1/2013 0:00:00,"JINFONET SOFTWARE INC.","9420 KEY WEST AVE. SUITE 310","ROCKVILLE","MD","20850","15-1051.00","Computer Systems Analysts","SYSTEMS ANALYSTS","44500",,"Year","Y",1,"ROCKVILLE","MD","44500.00","Year","Other","OFLC ONLINE DATA CENTER","2010",,,,,,,,"511210",6/1/2010 0:00:00
"I-200-10145-843157","CERTIFIED-WITHDRAWN",5/25/2010 16:42:28,"H-1B",5/25/2010 0:00:00,5/24/2011 0:00:00,"AMICUS SYSTEMS INC","113-25 QUEENS BLVD","FOREST HILLS","NY","11375","15-1021.00","Computer Programmers","SOFTWARE DEVELOPER (.NET)","68000",,"Year","Y",1,"RADNOR","NY","67995","Year","OES","OFLC ONLINE DATA CENTER","2009","FOREST HILLS","NY","63586","Year","OES","OFLC ONLINE DATA CENTER","2009","541511",6/1/2010 0:00:00
"I-200-10145-318198","CERTIFIED-WITHDRAWN",5/25/2010 16:35:32,"H-1B",10/1/2010 0:00:00,9/30/2013 0:00:00,"CUSTOMER SYSTEMS INTERNATIONAL, INC.","33 WOOD AVENUE SOUTH","ISELIN","NJ","08830","15-1031.00","Computer Software Engineers, Applications","PRINCIPAL CONSULTANT","76279",,"Year","Y",1,"ISELIN","NJ","59530","Year","OES","OFLC ONLINE DATA CENTER","2010",,,,,,,,"541511",6/1/2010 0:00:00
"I-200-10145-001826","CERTIFIED",5/25/2010 17:32:25,"H-1B",6/14/2010 0:00:00,6/13/2013 0:00:00,"CDI CORPORATION","2600 N. CENTRAL AVE.","PHOENIX","AZ","85004","15-1031.00","Computer Software Engineers, Applications","WEB ENGINEER (COMPUTER SOFTWARE ENGINEER, APPLICAT","42.39","53.49","Hour","Y",1,"TEMPE","AZ","42.39","Hour","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"541519",6/1/2010 0:00:00
"I-200-10145-437102","CERTIFIED",6/7/2010 11:37:33,"H-1B",7/15/2010 0:00:00,7/14/2013 0:00:00,"MEDICAL COLLEGE OF WISCONSIN","8701 WATERTOWN PLANK ROAD","MILWAUKEE","WI","53226","19-1021.00","Biochemists and Biophysicists","RESEARCH SCIENTIST I","49828",,"Year","Y",1,"MILWAUKEE","WI","34154.00","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"611310",6/11/2010 0:00:00
"I-200-10145-856123","CERTIFIED",5/25/2010 16:45:40,"H-1B",11/23/2010 0:00:00,11/23/2013 0:00:00,"MANHATTAN ASSOCIATES, INC.","2300 WINDY RIDGE PKWY.","ATLANTA","GA","30339","15-1051.00","Computer Systems Analysts","SENIOR PRINCIPAL BUSINESS ANALYST","68931",,"Year","Y",1,"ATLANTA","GA","68931.00","Year","OES","OFLC ONLINE DATA CENTER","2010",,,,,,,,"511210",6/1/2010 0:00:00
"I-200-10145-283737","CERTIFIED",5/25/2010 18:47:52,"H-1B",10/1/2010 0:00:00,9/30/2013 0:00:00,"PLODIMEX USA, INC.","617 EAST PALISADE AVENUE","ENGLEWOOD CLIFFS","NJ","07632","19-3021.00","Market Research Analysts","MARKETING SPECIALIST","45000",,"Year","Y",1,"ENGLEWOOD CLIFFS","NJ","42453.00","Year","OES","N/A","2010",,,,,,,,"424490",6/1/2010 0:00:00
"I-200-10145-416536","CERTIFIED",5/25/2010 16:37:38,"H-1B",7/17/2010 0:00:00,7/16/2011 0:00:00,"LAWRENCE BERKELEY NATIONAL LABORATORY","1 CYCLOTRON ROAD","BERKELEY","CA","94720","19-2031.00","Chemists","CHEMIST POSTDOC FELLOW","65244",,"Year","Y",1,"BERKELEY","CA","39915","Year","OES",,"2010",,,,,,,,"541710",6/1/2010 0:00:00
"I-200-10145-467816","CERTIFIED",5/25/2010 16:50:40,"H-1B",6/1/2010 0:00:00,5/31/2013 0:00:00,"THE BSST SOFTWARE GROUP D/B/A THE BOSTON GROUP","21 SOUTHWEST CUTOFF","NORTHBOROUGH","MA","01532","15-1021.00","Computer Programmers","PROGRAMMER ANALYST","42453",,"Year","Y",1,"BEDFORD","NH","42453","Year","Other","FLC WAGE LIBRARY","2009",,,,,,,,"541511",6/1/2010 0:00:00
"I-200-10145-768601","CERTIFIED-WITHDRAWN",5/25/2010 16:46:59,"H-1B",7/1/2010 0:00:00,7/1/2013 0:00:00,"CHILDREN'S NATIONAL MEDICAL CENTER","111 MICHIGAN AVENUE, NW","WASHINGTON","DC","20010","29-1065.00","Pediatricians, General","FELLOW, PEDIATRIC HEMATOLOGY AND ONCOLOGY","56945",,"Year","Y",1,"WASHINGTON","DC","52713","Year","Other","AAMC SURVEY OF RESIDENT/FELLOW STIPENDS AND BENEFI","2009",,,,,,,,"622110",6/1/2010 0:00:00
"I-200-10145-625600","CERTIFIED",5/25/2010 16:34:56,"H-1B",9/30/2010 0:00:00,9/30/2013 0:00:00,"RITE AID CORP.","30 HUNTER LANE","CAMP HILL","PA","17011","29-1051.00","Pharmacists","PHARMACIST DISTRICT MANAGER","64",,"Hour","Y",1,"BELTSVILLE","MD","34.68","Hour","Other","DOL ONLINE WAGE LIBRARY","2010",,,,,,,,"446110",6/1/2010 0:00:00
"I-200-10145-328850","DENIED",5/25/2010 16:41:34,"H-1B",10/1/2010 0:00:00,9/30/2013 0:00:00,"DOHERTY ADVISORS, LLC","400 MADISON AVE","NEW YORK","NY","10017","19-3021.00","Market Research Analysts","MARKET RESEARCH ANALYST","60000",,"Year","Y",1,"NEW YORK","NY","57928.00","Year","Other","ONLINE WAGE LIBRARY","2010",,,,,,,,"54191",6/2/2010 16:17:51
"I-200-10145-498143","CERTIFIED",5/25/2010 16:45:21,"H-1B",8/1/2010 0:00:00,7/31/2013 0:00:00,"DUKE UNIVERSITY AND MEDICAL CENTER","DUKE VISA SERVICES, SMITH WAREHOUSE, BAY 7 - FIRST","DURHAM","NC","27708","25-1124.00","Foreign Language and Literature Teachers, Postseco","ASSISTANT PROFESSOR","60000",,"Year","Y",1,"DURHAM","NC","40510","Year","OES",,"2009",,,,,,,,"611300",6/1/2010 0:00:00
"I-200-10145-349336","CERTIFIED",5/25/2010 16:34:01,"H-1B",7/1/2010 0:00:00,6/30/2013 0:00:00,"CLINICA SIERRA VISTA","1430 TRUXTUN AVENUE","BAKERSFIELD","CA","93301","29-1062",,"PHYSICIAN (FAMILY PRACTICE)","130000",,"Year","Y",1,"BAKERSFIELD","CA","130000.00","Year","CBA",,"2009","SHOSHONE","CA","130000.00","Year","CBA",,"2009","621111",6/1/2010 0:00:00
"I-200-10145-206393","CERTIFIED",6/2/2010 13:56:23,"H-1B",10/9/2010 0:00:00,10/9/2013 0:00:00,"SANOFI-AVENTIS U.S. INC","10 GREAT VALLEY PARKWAY","MALVERN","PA","19355","15-1071.00","Network and Computer Systems Administrators","SENIOR INFORMATION SYSTEMS SPECIALIST","91625",,"Year","Y",1,"MALVERN","PA","89773.00","Year","OES","OFLC ONLINE DATA CENTER","2010",,,,,,,,"32541",6/8/2010 0:00:00
"I-200-10145-354216","CERTIFIED",5/27/2010 12:54:29,"H-1B",10/1/2010 0:00:00,9/30/2013 0:00:00,"BARCLAYS BANK PLC","27-01 QUEENS PLAZA NORTH, ONE MET LIFE PLAZA","LONG ISLAND CITY","NY","11101","15-2031.00","Operations Research Analysts","LEAD FRAUD ANALYST","95000",,"Year","Y",1,"LONG ISLAND CITY","NY","75171","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"523110",6/3/2010 0:00:00
"I-200-10145-794136","CERTIFIED",5/25/2010 16:37:22,"H-1B",6/1/2010 0:00:00,5/31/2013 0:00:00,"HILLERS ELECTRICAL ENGINEERING, INC.","23257 STATE ROAD 7","BOCA RATON","FL","33428","17-3023.03","Electrical Engineering Technicians","ELECTRICAL DESIGN ENGINEER","51459",,"Year","Y",1,"BOCA RATON","FL","51459.00","Year","OES","N/A","2010",,,,,,,,"541330",6/1/2010 0:00:00
"I-200-10145-860872","CERTIFIED",5/25/2010 16:41:15,"H-1B",7/1/2010 0:00:00,6/30/2013 0:00:00,"COLUMBIA UNIVERSITY","630 WEST 168TH STREET","NEW YORK","NY","10032","19-2099.99","Physical Scientists, All Other","POSTDOCTORAL RESEARCH SCIENTIST","48000",,"Year","Y",1,"NEW YORK","NY","37492.00","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"611310",6/1/2010 0:00:00
"I-200-10145-143053","CERTIFIED",5/25/2010 19:05:08,"H-1B",10/1/2010 0:00:00,9/30/2013 0:00:00,"EDEN MARKETING CORPORATION","6621 WILSON AVE.","LOS ANGELES","CA","90001","27-1024.00","Graphic Designers","DESIGNER","15.92",,"Hour","Y",1,"LOS ANGELES","CA","15.92","Hour","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"423990",6/1/2010 0:00:00
"I-200-10145-487969","DENIED",5/26/2010 17:49:19,"H-1B",6/14/2010 0:00:00,3/31/2012 0:00:00,"SHAW ENVIRONMENTAL, INC.","4171 ESSEN LANE","BATON ROUGE","LA","70809","15-1061.00","Database Administrators","IMS ANALYST 3","50357","103880","Year","Y",1,"JACKSONVILLE","FL","50357.00","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"541330",6/2/2010 10:18:57
"I-200-10145-285042","CERTIFIED",5/25/2010 16:36:01,"H-1B",7/19/2010 0:00:00,7/18/2013 0:00:00,"UNIVERSITY OF MINNESOTA","INTERNATIONAL STUDENT & SCHOLAR SERVICES","MINNEAPOLIS","MN","55455","19-3039.99","Psychologists, All Other","RESEARCH ASSOCIATE","68000",,"Year","Y",1,"MINNEAPOLIS","MN","45178","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"611310",6/1/2010 0:00:00
"I-200-10145-918923","CERTIFIED",5/25/2010 16:40:10,"H-1B",9/27/2010 0:00:00,9/26/2013 0:00:00,"CITATIONAIR, LLC","5 AMERICAN LANE","GREENWICH","CT","06831","15-2031.00","Operations Research Analysts","OPERATIONS RESEARCH ANALYST","75000",,"Year","Y",1,"GREENWICH","CT","50627","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"481219",6/1/2010 0:00:00
"I-200-10145-066736","CERTIFIED",5/25/2010 16:39:52,"H-1B",6/14/2010 0:00:00,6/14/2013 0:00:00,"TIBCO SOFTWARE INC.","3307 HILLVIEW AVENUE","PALO ALTO","CA","94304","15-1031.00","Computer Software Engineers, Applications","ARCHITECT/PRINCIPAL ENGINEER","117000",,"Year","Y",1,"PALO ALTO","CA","102357.00","Year","Other","OFCL ONLINE DATA CENTER","2010",,,,,,,,"541511",6/1/2010 0:00:00
"I-200-10145-347126","CERTIFIED",5/26/2010 16:37:28,"H-1B",5/26/2010 0:00:00,5/25/2013 0:00:00,"SYSTEM SOFT TECHNOLOGIES LLC","2600 MCCORMICK DRIVE","CLEARWATER","FL","33759","13-1111.00","Management Analysts","BUSINESS ANALYST","39500","49500","Year","Y",1,"CLEARWATER","FL","39250.00","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"541511",6/2/2010 0:00:00
"I-200-10145-743796","DENIED",5/28/2010 13:01:41,"H-1B",9/1/2010 0:00:00,11/27/2011 0:00:00,"FORTIN CONSTRUCTION","746  VIA POLO","LADY LAKE","FL","32159","11-9021.00","Construction Managers","CONSTRUCTION MANAGER","27.5",,"Hour","Y",1,"LADY LAKE","FL","27.25","Hour","Other","ONLINE WAGE LIBRARY","2010",,,,,,,,"236115",6/4/2010 17:51:46
"I-200-10145-050589","DENIED",5/27/2010 12:46:28,"H-1B",10/1/2010 0:00:00,9/30/2013 0:00:00,"BRADLEE INTERNATIONAL LTD","212 WEST 35TH ST 13TH FL","NEW YORK","NY","10001","27-1021.00","Commercial and Industrial Designers","INDUSTRIAL DESIGNER","22",,"Hour","N",1,"NEW YORK","NY","22","Hour","Other","FLC ONLINE DATA CENTER","2010",,,,,,,,"523130",6/3/2010 14:29:09
"I-200-10145-206831","CERTIFIED",6/23/2010 15:27:40,"H-1B",12/23/2010 0:00:00,12/22/2011 0:00:00,"RAZORFISH, LLC.","821 SECOND AVENUE, SUITE 1800","SEATTLE","WA","98104","15-1031.00","Computer Software Engineers, Applications","TECHNICAL ARCHITECT","80475","130850","Year","Y",1,"NEW YORK","NY","80475","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"541810",6/29/2010 0:00:00
