"LCA_CASE_NUMBER","STATUS","LCA_CASE_SUBMIT","VISA_CLASS","LCA_CASE_EMPLOYMENT_START_DATE","LCA_CASE_EMPLOYMENT_END_DATE","LCA_CASE_EMPLOYER_NAME","LCA_CASE_EMPLOYER_ADDRESS","LCA_CASE_EMPLOYER_CITY","LCA_CASE_EMPLOYER_STATE","LCA_CASE_EMPLOYER_POSTAL_CODE","LCA_CASE_SOC_CODE","LCA_CASE_SOC_NAME","LCA_CASE_JOB_TITLE","LCA_CASE_WAGE_RATE_FROM","LCA_CASE_WAGE_RATE_TO","LCA_CASE_WAGE_RATE_UNIT","FULL_TIME_POS","TOTAL_WORKERS","LCA_CASE_WORKLOC1_CITY","LCA_CASE_WORKLOC1_STATE","PW_1","PW_UNIT_1","PW_SOURCE_1","OTHER_WAGE_SOURCE_1","YR_SOURCE_PUB_1","LCA_CASE_WORKLOC2_CITY","LCA_CASE_WORKLOC2_STATE","PW_2","PW_UNIT_2","PW_SOURCE_2","OTHER_WAGE_SOURCE_2","YR_SOURCE_PUB_2","LCA_CASE_NAICS_CODE","Decision_Date"
"I-200-10117-404843","CERTIFIED",5/5/2010 10:47:19,"H-1B",7/1/2010 0:00:00,7/1/2013 0:00:00,"LYCEE FRANCAIS DE NEW YORK","505 EAST 75TH STREET","NEW YORK","NY","10021","25-2031.00","Secondary School Teachers, Except Special and Voca","SECONDARY LEVEL TEACHERS","49600","97000","Year","Y",10,"NEW YORK","NY","48130.00","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"61111",5/11/2010 0:00:00
"I-200-10117-896078","CERTIFIED",4/28/2010 9:32:23,"H-1B",4/28/2010 0:00:00,4/28/2013 0:00:00,"INFOMERICA, INC.","252 TOWNE VILLAGE DR.","CARY","NC","27513","15-1051.00","Computer Systems Analysts","PROGRAMMER ANALYST","62130",,"Year","Y",1,"WASHINGTON","DC","62130.00","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"541519",5/4/2010 0:00:00
"I-200-10117-588792","CERTIFIED",4/28/2010 23:09:50,"H-1B",7/15/2010 0:00:00,7/15/2013 0:00:00,"PRINCE EDWARD COUNTY PUBLIC SCHOOL","35 EAGLE DRIVE","FARMVILLE","VA","23901","25-2043.00","Special Education Teachers, Secondary School","SPECIAL EDUCATION TEACHER - SECONDARY EDUCATION","38936",,"Year","Y",1,"FARMVILLE","VA","34940","Year","OES","OFLC ONLINE DATA CENTER","2010",,,,,,,,"611110",5/4/2010 0:00:00
"I-200-10117-264598","WITHDRAWN",4/27/2010 17:02:40,"H-1B",5/24/2010 0:00:00,5/23/2013 0:00:00,"FAMILY HEALTH INTERNATIONAL","2224 EAST NC HIGHWAY 54","DURHAM","NC","27713","19-3041.00","Sociologists","SENIOR PROGRAM OFFICER","59800",,"Year","Y",1,"DURHAM","NC","59800","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"923120",4/29/2010 0:00:00
"I-203-10117-394407","CERTIFIED",4/27/2010 17:09:01,"E-3 Australian",5/1/2010 0:00:00,4/30/2012 0:00:00,"72ANDSUNNY LP","6300 ARIZONA CIRCLE","LOS ANGELES","CA","90045","11-2021.00","Marketing Managers","BRAND MANAGER","74693","105000","Year","Y",1,"LOS ANGELES","CA","74693","Year","Other","ONLINE WAGE LIBRARY","2010",,,,,,,,"541810",5/4/2010 0:00:00
"I-200-10117-363012","CERTIFIED",4/27/2010 17:07:27,"H-1B",10/10/2010 0:00:00,9/30/2013 0:00:00,"CORNERSTONE RESEARCH, INC.","699 BOYLSTON STREET","BOSTON","MA","02116","13-1111.00","Management Analysts","ANALYST","62000",,"Year","Y",1,"SAN FRANCISCO","CA","61651","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"541610",5/4/2010 0:00:00
"I-200-10117-794530","CERTIFIED",4/28/2010 14:43:15,"H-1B",4/28/2010 0:00:00,4/28/2013 0:00:00,"DELOITTE CONSULTING LLP","1700 MARKET STREET","PHILADELPHIA","PA","19103","13-2051.00","Financial Analysts","SENIOR CONSULTANT","125000",,"Year","Y",1,"BASKING RIDGE","NJ","72446.00","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"541610",5/4/2010 0:00:00
"I-200-10117-793242","CERTIFIED",4/27/2010 17:02:44,"H-1B",10/1/2010 0:00:00,9/30/2013 0:00:00,"IDEXCEL, INC.","459 HERNDON PARKWAY","HERNDON","VA","20170","15-1031.00","Computer Software Engineers, Applications","SOFTWARE ENGINEER","60500",,"Year","Y",1,"CLEARWATER","FL","44928.00","Year","Other","ONLINE WAGE LIBRARY","2009",,,,,,,,"541511",5/4/2010 0:00:00
"I-200-10117-752107","WITHDRAWN",4/27/2010 18:06:11,"H-1B",10/1/2010 0:00:00,8/30/2013 0:00:00,"KABOOM!, INC","4455 CONNECTICUT AVE, NW","WASHINGTON","DC","20008","11-3031.00","Financial Managers","FINANCIAL MANAGER","70838",,"Year","Y",1,"WASHINGTON","DC","68557.00","Year","OES","OFLC ONLINE DATE CENTER","2009",,,,,,,,"813211",4/29/2010 0:00:00
"I-200-10117-937202","CERTIFIED",4/27/2010 17:26:52,"H-1B",10/1/2010 0:00:00,10/1/2013 0:00:00,"RED","20291 VALENCIA CIRCLE","LAKE FOREST","CA","92630","15-2031.00","Operations Research Analysts","OPERATIONS RESEARCH MANAGER","80600",,"Year","Y",1,"LAKE FOREST","CA","79830.00","Year","OES","OFLC ONLINE DATA CENTER","2010",,,,,,,,"334119",5/4/2010 0:00:00
"I-200-10117-787092","CERTIFIED",4/27/2010 17:11:22,"H-1B",5/10/2010 0:00:00,5/9/2013 0:00:00,"FIRST TEK TECHNOLOGIES, INC.","622 GEORGES ROAD","NORTH BRUNSWICK","NJ","08902","15-1031.00","Computer Software Engineers, Applications","COMPUTER SOFTWARE ENGINEER","62000",,"Year","Y",1,"EAST HANOVER","NJ","61443.00","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"541511",5/4/2010 0:00:00
"I-200-10117-048770","CERTIFIED",4/27/2010 17:03:56,"H-1B",10/1/2010 0:00:00,10/1/2013 0:00:00,"VISION SECURITY SOLUTIONS","1818 NEW YORK AVE. STE 214G","WASHINGTON","DC","20002","15-1099.01","Software Quality Assurance Engineers and Testers","QUALITY ASSURANCE ENGINEER","23.52",,"Hour","N",1,"GALVESTON","TX","23.52","Hour","Other","ONLINE WAGE LIBRARY","2010",,,,,,,,"56162",5/4/2010 0:00:00
"I-200-10117-466054","CERTIFIED",4/27/2010 17:34:55,"H-1B",5/3/2010 0:00:00,9/29/2011 0:00:00,"TAJ SOFTWARE SYSTEMS CORP","1711 60TH STREET","BROOKLYN","NY","11204","15-1021.00","Computer Programmers","PROGRAMMER ANALYST","65000",,"Year","Y",1,"RALEIGH","NC","44491","Year","OES","OFLC ONLINE DATACENTER","2009","BROOKLYN","NY","48526","Year","OES","OFLC ONLINE DATACENTER","2009","541519",5/4/2010 0:00:00
"I-200-10117-292803","CERTIFIED",4/28/2010 13:46:37,"H-1B",4/28/2010 0:00:00,4/27/2013 0:00:00,"RUSH-HOUR LLC","LEVEL 3, 30 WATER STREET","NEW YORK","NY","10004","11-9199.99","Managers, All Other","SENIOR PRODUCT MANAGER","130000",,"Year","Y",1,"NEW YORK","NY","112029.00","Year","OES","OFLC ONLINE DATA CENTER","2010",,,,,,,,"541618",5/4/2010 0:00:00
"I-200-10117-851028","DENIED",5/4/2010 8:42:18,"H-1B",5/1/2010 0:00:00,4/30/2013 0:00:00,"INGERSOLL RAND COMPANY","ONE CENTENNIAL AVENUE","PISCATAWAY","NJ","08854","17-2112.00","Industrial Engineers","SOURCING CATEGORY MANAGER","71775",,"Year","Y",1,"MINNEAPOLIS","MN","68869.00","Year","OES","OFLC ONLINE DATA CENTER","2010",,,,,,,,"333200",5/10/2010 11:17:36
"I-200-10117-878634","CERTIFIED",4/29/2010 13:16:49,"H-1B",5/3/2010 0:00:00,5/2/2013 0:00:00,"APTINA LLC","3080 NORTH FIRST STREET","SAN JOSE","CA","95134","17-2071.00","Electrical Engineers","WAFER LEVEL OPTICAL INTEGRATION ENGINEER","105560","106000","Year","Y",1,"SAN JOSE","CA","105560.00","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"334413",5/5/2010 0:00:00
"I-200-10117-806308","CERTIFIED",4/27/2010 14:43:22,"H-1B",9/30/2010 0:00:00,9/30/2013 0:00:00,"JPMORGAN CHASE & CO.","10 S. DEARBORN ST.","CHICAGO","IL","60603","15-2041.00","Statisticians","VICE PRESIDENT - CREDIT RISK MANAGER","89006","89006","Year","Y",1,"GARDEN CITY","NY","71157.00","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"551112",5/4/2010 0:00:00
"I-200-10117-939973","CERTIFIED",4/27/2010 16:35:47,"H-1B",5/10/2010 0:00:00,5/10/2013 0:00:00,"EXPEDIA, INC.","333 108TH AVENUE NE","BELLEVUE","WA","98004","15-1031.00","Computer Software Engineers, Applications","SOFTWARE ENGINEER IN TEST","81328","100000","Year","Y",1,"BELLEVUE","WA","81328.00","Year","OES","OFLC ONLINE DATA CENTER","2010",,,,,,,,"541500",5/4/2010 0:00:00
"I-200-10117-975243","CERTIFIED",4/27/2010 19:36:01,"H-1B",5/3/2010 0:00:00,5/2/2013 0:00:00,"ZENVERGE, INC.","10181 BUBB ROAD","CUPERTINO","CA","95014","15-1032.00","Computer Software Engineers, Systems Software","SOFTWARE ENGINEER","100000","110000","Year","Y",1,"CUPERTINO","CA","99445","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"541512",5/4/2010 0:00:00
"I-200-10117-570557","CERTIFIED",4/27/2010 19:00:03,"H-1B",10/1/2010 0:00:00,11/27/2010 0:00:00,"BARCLAYS BANK PLC","27-01 QUEENS PLAZA NORTH, ONE MET LIFE PLAZA","LONG ISLAND CITY","NY","11101","15-2031.00","Operations Research Analysts","MARKETING ECM ANALYST","105000",,"Year","Y",1,"LONG ISLAND CITY","NY","98155","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"523110",5/4/2010 0:00:00
"I-200-10117-201408","CERTIFIED",4/27/2010 14:39:18,"H-1B",4/27/2010 0:00:00,4/26/2013 0:00:00,"SOVEREIGN TECHNOLOGIES, INC.","11414 GRAVOIS ROAD","ST. LOUIS","MO","63126","15-1051.00","Computer Systems Analysts","SR. TIBCO DEVELOPER","33.17",,"Hour","Y",10,"PENNINGTON","NJ","33.17","Hour","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"5415",5/4/2010 0:00:00
"I-200-10117-275411","CERTIFIED",4/27/2010 14:57:40,"H-1B",6/5/2010 0:00:00,6/4/2013 0:00:00,"PERFICIENT, INC.","622 EMERSON ROAD","CREVE COEUR","MO","63141","15-1031.00","Computer Software Engineers, Applications","LEAD TECHNICAL CONSULTANT","93246","127000","Year","Y",1,"ROUND ROCK","TX","93246.00","Year","OES","OFLC ONLINE DATA CENTER","2009","SAN DIEGO","CA","86570.00","Year","OES","OFLC ONLINE DATA CENTER","2009","541512",5/4/2010 0:00:00
"I-200-10117-094708","CERTIFIED",4/29/2010 15:54:11,"H-1B",10/1/2010 0:00:00,9/30/2013 0:00:00,"CAPITAL COMMUNICATIONS GROUP, INC.","1701 PENNSYLVANIA AVENUE, NW","WASHINGTON","DC","20006","27-3091.00","Interpreters and Translators","INTERPRETER/TRANSLATOR","60000",,"Year","Y",1,"WASHINGTON","DC","49795","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"541930",5/5/2010 0:00:00
"I-200-10117-536578","CERTIFIED",4/27/2010 14:51:24,"H-1B",5/3/2010 0:00:00,5/3/2013 0:00:00,"THERACARE SOLUTIONS, INC.","32301 COLFAX STREET","FARMINGTON HILLS","MI","48336","29-1123.00","Physical Therapists","PHYSICAL THERAPIST","60000",,"Year","Y",1,"FARMINGTON HILLS","MI","52333.00","Year","Other","OFLC ONLINE DATA CENTER","2010",,,,,,,,"621340",5/4/2010 0:00:00
"I-200-10117-698619","CERTIFIED",4/27/2010 15:01:26,"H-1B",4/29/2010 0:00:00,3/21/2013 0:00:00,"CREDITRISKMONITOR.COM, INC.","704 EXECUTIVE BOULEVARD","VALLEY COTTAGE","NY","10989","15-1041.00","Computer Support Specialists","COMPUTER SUPPORT SPECIALIST","48200",,"Year","Y",1,"VALLEY COTTAGE","NY","47362.00","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"561450",5/4/2010 0:00:00
"I-200-10117-525225","CERTIFIED",4/27/2010 14:58:20,"H-1B",10/1/2010 0:00:00,9/30/2013 0:00:00,"PIERRE & BERYL JAFFE","1 MEDICAL PARK, SUITE 240","COLUMBIA","SC","29203-6873","41-1011.00","First-Line Supervisors/Managers of Retail Sales Wo","DIRECTOR OF SALES","25.82",,"Hour","N",1,"COLUMBIA","SC","25.82","Hour","OES","OFLC ONLINE DATA CENTER","2010",,,,,,,,"6211",5/4/2010 0:00:00
"I-200-10117-948613","CERTIFIED",4/29/2010 11:22:31,"H-1B",5/10/2010 0:00:00,5/10/2013 0:00:00,"AMERICAN EXPRESS TRAVEL RELATED SERVICES CO., INC.","200 VESEY STREET","NEW YORK","NY","10285","13-2041.00","Credit Analysts","MANAGER, RISK MANAGEMENT","89100",,"Year","Y",1,"NEW YORK","NY","81598","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"522210",5/5/2010 0:00:00
"I-200-10117-897970","CERTIFIED-WITHDRAWN",5/10/2010 15:46:25,"H-1B",10/11/2010 0:00:00,10/10/2013 0:00:00,"FEDERAL HOME LOAN MORTGAGE CORPORATION","8250 JONES BRANCH DRIVE","MCLEAN","VA","22102","15-1061",,"DATABASE ADMINISTRATOR-SENIOR","95400","117661","Year","Y",1,"RESTON","VA","95389","Year","OES","OFLC-ONLINE DATA CENTER","2009","FALLS CHURCH","VA","95389","Year","OES","OFLC-ONLINE DATA CENTER","2009","522294",5/14/2010 0:00:00
"I-200-10117-470830","CERTIFIED",5/7/2010 15:31:52,"H-1B",5/7/2010 0:00:00,5/7/2013 0:00:00,"QUADRATIC SYSTEMS, INC.","951 N. PLUM GROVE ROAD","SCHAUMBURG","IL","60173","15-1031.00","Computer Software Engineers, Applications","PROJECT APPLICATION ARCHITECT","74000",,"Year","Y",1,"CHICAGO","IL","58011.00","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"541511",5/13/2010 0:00:00
"I-200-10117-719767","CERTIFIED",4/27/2010 14:51:49,"H-1B",5/4/2010 0:00:00,5/3/2013 0:00:00,"EQUITY ASSET CAPITAL","2760 GARRISON AVE.","EVANSTON","IL","60201","41-3031.02","Sales Agents, Financial Services","PORTOFOLIO TRADER","19","20","Hour","N",1,"EVANSTON","IL","18.46","Hour","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"523930",5/4/2010 0:00:00
"I-200-10117-823250","DENIED",4/27/2010 14:47:38,"H-1B",10/1/2010 0:00:00,10/1/2013 0:00:00,"E CENTER, INC","2025 TROWBRIDGE DRIVE","NEWTOWN","PA","18940","15-1051.00","Computer Systems Analysts","PROGRAMMER ANALYST","55000",,"Year","Y",1,"NEWTOWN","PA","51542.00","Year","Other","WWW.FLCDATACENTER.COM","2010",,,,,,,,"541511",4/29/2010 16:12:09
"I-200-10117-250666","DENIED",4/27/2010 14:39:59,"H-1B",8/1/2010 0:00:00,7/31/2013 0:00:00,"UNIVERSITY OF NORTH TEXAS","1155 UNION CIRCLE #311067","DENTON","TX","76203","15-1052.00","Computer Systems Analysts, Non R&D (ACWIA Only)","IT PROGRAMMER ANALYST II","1134.81",,"Week","Y",1,"DENTON","TX","1063.60","Week","OES",,"2010",,,,,,,,"611310",4/30/2010 16:12:22
"I-200-10117-691857","CERTIFIED",5/4/2010 11:06:56,"H-1B",5/10/2010 0:00:00,5/10/2013 0:00:00,"CONTINENTAL AUTOMOTIVE SYSTEMS, INC.","ONE CONTINENTAL DRIVE","AUBURN HILLS","MI","48326-1581","15-1031.00","Computer Software Engineers, Applications","SOFTWARE ENGINEER, CONTROL STRATEGIES","58282","67000","Year","Y",1,"AUBURN HILLS","MI","58282","Year","OES","OFLC ONLINE DATA CENTER","2010",,,,,,,,"336340",5/10/2010 0:00:00
"I-200-10117-377469","CERTIFIED",4/27/2010 15:06:29,"H-1B",9/30/2010 0:00:00,9/29/2013 0:00:00,"CARNIVAL CORPORATION","3655 NW 87 AVENUE","MIAMI","FL","33178","13-1111.00","Management Analysts","LEAD SENIOR ANALYST, REVENUE MANAGEMENT","59010","68999","Year","Y",1,"MIAMI","FL","59010.00","Year","OES","OFLC ONLINE DATA CENTER","2010",,,,,,,,"483112",5/4/2010 0:00:00
"I-200-10117-957179","DENIED",4/27/2010 14:50:07,"H-1B",4/30/2010 0:00:00,4/29/2013 0:00:00,"ENERPACT LLC","13007 PEACH MEADOW DR.","CYPRESS","TX","77429","15-1032.00","Computer Software Engineers, Systems Software","SOFTWARE DEVELOPER","80000",,"Year","Y",1,"CYPRESS","TX","61901","Year","OES","N/A","2010",,,,,,,,"5415",5/3/2010 11:49:04
"I-200-10117-850662","CERTIFIED",4/27/2010 14:52:57,"H-1B",10/1/2010 0:00:00,10/1/2013 0:00:00,"LUTHERAN SOCIAL SERVICES OF THE NATIONAL CAPITAL","4406 GEORGIA AVENUE NW","WASHINGTON","DC","20011-7124","21-1029.99","Social Workers, All Other","CASE ADVOCATE","31000",,"Year","Y",1,"SILVER SPRING","MD","30264.00","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"81331",5/4/2010 0:00:00
"I-200-10117-339522","CERTIFIED",4/27/2010 16:28:39,"H-1B",7/11/2010 0:00:00,7/10/2013 0:00:00,"HAWK HILL MANAGEMENT  COMPANY, LLC","ONE MARITIME PLAZA, SUITE 1400","SAN FRANCISCO","CA","94111","13-2051.00","Financial Analysts","PRINCIPAL FINANCIAL ANALYST","150000",,"Year","Y",1,"SEATTLE","WA","108118.00","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"523110",5/4/2010 0:00:00
"I-200-10117-132530","CERTIFIED",4/27/2010 15:01:36,"H-1B",4/28/2010 0:00:00,9/23/2012 0:00:00,"KAIZEN TECHNOLOGIES INC","1 LINCOLN HIGHWAY, SUITE#10","EDISON","NJ","08820","15-1021.00","Computer Programmers","PROGRAMMER ANALYST","60000",,"Year","Y",1,"HILLSBORO","OR","46010","Year","Other","OFLC ONLINE DATA CENTER","2009","VANCOUVER","WA","46010","Year","Other","OFLC ONLINE DATA CENTER","2009","541511",5/4/2010 0:00:00
"I-200-10117-409775","CERTIFIED",4/27/2010 14:43:27,"H-1B",4/27/2010 0:00:00,4/26/2013 0:00:00,"GLOBAL IT SOLUTIONS USI, INC.","1133 EAST 35TH STREET, SUITE 2D","BROOKLYN","NY","11210","15-1071.00","Network and Computer Systems Administrators","SYSTEMS ADMINISTRATOR","58032",,"Year","Y",1,"JERSEY CITY","NJ","58032","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"541511",5/4/2010 0:00:00
"I-200-10117-421944","CERTIFIED",4/29/2010 11:00:06,"H-1B",8/1/2010 0:00:00,8/1/2013 0:00:00,"TONY BLAIR FOUNDATION - US","409 PROSPECT STREET","NEW HAVEN","CT","06511","27-3031.00","Public Relations Specialists","PROJECT MANAGER (COMMUNICATIONS & OUTREACH)","45000",,"Year","Y",1,"NEW HAVEN","CT","42578.00","Year","OES","OFLC ONLINE DATA CENTER","2010",,,,,,,,"541720",5/5/2010 0:00:00
"I-200-10117-413357","DENIED",7/26/2010 13:36:08,"H-1B",10/1/2010 0:00:00,10/1/2013 0:00:00,"IVASKIV, INC","1101 BOARDWALK PLACE","LAWRENCEVILLE","GA","30044","47-1011.00","First-Line Supervisors/Managers of Construction Tr","DESIGN ENGINEER-CABINETRY","47840",,"Year","Y",1,"LAWRENCEVILLE","GA","47840.00","Year","OES","N/A","2010",,,,,,,,"238350",7/30/2010 14:22:37
"I-200-10117-627214","CERTIFIED",4/27/2010 14:44:13,"H-1B",7/1/2010 0:00:00,6/30/2013 0:00:00,"THE UNIVERSITY OF SOUTHERN CALIFORNIA","OIS/FSVS, STU 300","LOS ANGELES","CA","90089","19-1042.00","Medical Scientists, Except Epidemiologists","POSTDOCTORAL RESEARCH ASSOCIATE","58500",,"Year","Y",1,"LOS ANGELES","CA","40310","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"611310",5/4/2010 0:00:00
"I-200-10117-250231","CERTIFIED",4/27/2010 14:55:30,"H-1B",4/27/2010 0:00:00,10/21/2010 0:00:00,"ICONSOFT INC.","101 CAMBRIDGE STREET SUITE 360","BURLINGTON","MA","01803","15-1031.00","Computer Software Engineers, Applications","SOFTWARE ENGINEER","70000",,"Year","Y",1,"KALAMAZOO","MI","62795","Year","Other","FLC DATA CENTER ONLINE WAGE LIBRARY","2010",,,,,,,,"541511",5/4/2010 0:00:00
"I-200-10117-076327","CERTIFIED",4/27/2010 14:59:52,"H-1B",9/15/2010 0:00:00,9/15/2013 0:00:00,"ROHRBACK COSASCO SYSTEMS INC.","11841 EAST SMITH AVE.","SANTA FE SPRINGS","CA","90670","17-2071.00","Electrical Engineers","ELECTRICAL ENGINEER","60000",,"Year","Y",1,"SANTA FE SPRINGS","CA","58906.00","Year","Other","OFLC ONLINE DATA CENTER","2010",,,,,,,,"334512",5/4/2010 0:00:00
"I-200-10117-291534","CERTIFIED",4/27/2010 14:47:25,"H-1B",5/15/2010 0:00:00,5/14/2013 0:00:00,"NOVANTAS, LLC.","485 LEXINGTON AVENUE, 20TH FLOOR","NEW YORK","NY","10017","13-1111.00","Management Analysts","ASSOCIATE","60000",,"Year","Y",1,"NEW YORK","NY","57304.00","Year","Other","OWL","2010",,,,,,,,"54161",5/4/2010 0:00:00
