"LCA_CASE_NUMBER","STATUS","LCA_CASE_SUBMIT","VISA_CLASS","LCA_CASE_EMPLOYMENT_START_DATE","LCA_CASE_EMPLOYMENT_END_DATE","LCA_CASE_EMPLOYER_NAME","LCA_CASE_EMPLOYER_ADDRESS","LCA_CASE_EMPLOYER_CITY","LCA_CASE_EMPLOYER_STATE","LCA_CASE_EMPLOYER_POSTAL_CODE","LCA_CASE_SOC_CODE","LCA_CASE_SOC_NAME","LCA_CASE_JOB_TITLE","LCA_CASE_WAGE_RATE_FROM","LCA_CASE_WAGE_RATE_TO","LCA_CASE_WAGE_RATE_UNIT","FULL_TIME_POS","TOTAL_WORKERS","LCA_CASE_WORKLOC1_CITY","LCA_CASE_WORKLOC1_STATE","PW_1","PW_UNIT_1","PW_SOURCE_1","OTHER_WAGE_SOURCE_1","YR_SOURCE_PUB_1","LCA_CASE_WORKLOC2_CITY","LCA_CASE_WORKLOC2_STATE","PW_2","PW_UNIT_2","PW_SOURCE_2","OTHER_WAGE_SOURCE_2","YR_SOURCE_PUB_2","LCA_CASE_NAICS_CODE","Decision_Date"
"I-200-10169-644409","CERTIFIED",6/18/2010 18:06:23,"H-1B",6/18/2010 0:00:00,6/18/2013 0:00:00,"T-MOBILE USA, INC.","12920 SE 38TH STREET","BELLEVUE","WA","98006","17-2071.00","Electrical Engineers","SENIOR ENGINEER, SYSTEMS","63249","80000","Year","Y",1,"FRISCO","TX","63249","Year","Other","DIETRICH ENGINEERING SALARY SURVEY","2009",,,,,,,,"517212",6/24/2010 0:00:00
"I-200-10169-229261","CERTIFIED",6/18/2010 17:53:05,"H-1B",9/1/2010 0:00:00,8/31/2013 0:00:00,"ANDREW FRANZ ARCHITECT PLLC","135 WEST 26TH STREET","NEW YORK","NY","10001","27-1021.00","Commercial and Industrial Designers","COMMERCIAL AND INDUSTRIAL DESIGNER","33",,"Hour","N",1,"NEW YORK","NY","32.80","Hour","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"541310",6/24/2010 0:00:00
"I-200-10169-030874","CERTIFIED",6/18/2010 17:53:18,"H-1B",6/28/2010 0:00:00,6/28/2013 0:00:00,"E & E CO., LTD.","45875 NORTHPORT LOOP EAST","FREMONT","CA","94538","27-1021.00","Commercial and Industrial Designers","CAD DESIGNER","50000",,"Year","Y",1,"FREMONT","CA","48090","Year","OES","FLC DATA CENTER","2009",,,,,,,,"3151",6/24/2010 0:00:00
"I-200-10169-918212","CERTIFIED",6/18/2010 18:03:56,"H-1B",9/24/2010 0:00:00,9/23/2013 0:00:00,"ISOFTECH INC","14125, ROBERT PARIS COURT","CHANTILLY","VA","20151","15-1021.00","Computer Programmers","PROGRAMMER ANALYST","60000",,"Year","Y",1,"MORTON GROVE","IL","50045.00","Year","OES","OFLC ONLINE WAGE DATA CENTER","2009","CHANTILLY","VA","56680.00","Year","OES","OFLC ONLINE DATA CENTER","2009","541511",6/24/2010 0:00:00
"I-200-10169-040006","CERTIFIED",6/25/2010 17:55:57,"H-1B",6/28/2010 0:00:00,6/27/2013 0:00:00,"BIO-MEDICAL APPLICATIONS OF TEXAS, INC.","920 WINTER STREET","WALTHAM","MA","02451-1457","29-1111.00","Registered Nurses","NEPHROLOGY NURSE SPECIALIST (ACUTE RN)","24.65",,"Hour","Y",1,"MIDLAND","TX","24.65","Hour","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"621399",7/1/2010 0:00:00
"I-200-10169-898130","CERTIFIED",6/18/2010 18:06:26,"H-1B",6/21/2010 0:00:00,6/21/2012 0:00:00,"ENTERTAINMENT & SPORTS EVENTS & P.R., INC.","264 S. LA CIENEGA BOULEVARD","BEVERLY HILLS","CA","90211","27-1024.00","Graphic Designers","DESIGN SPECIALIST","22.5",,"Hour","N",1,"BEVERLY HILLS","CA","21.54","Hour","OES","OFLC ONLINE DATA CENTER","2010",,,,,,,,"53131",6/24/2010 0:00:00
"I-200-10169-096969","CERTIFIED",6/18/2010 17:55:59,"H-1B",9/25/2010 0:00:00,9/25/2013 0:00:00,"SAPIENT CORPORATION","131 DARTMOUTH ST., 3RD FLOOR","BOSTON","MA","02115","15-1051.00","Computer Systems Analysts","ASSOCIATE, TECHNOLOGY L2","71934",,"Year","Y",1,"ARLINGTON","VA","62130.00","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"541512",6/24/2010 0:00:00
"I-200-10169-803871","CERTIFIED",6/21/2010 11:05:06,"H-1B",7/1/2010 0:00:00,6/30/2013 0:00:00,"W.M. RICE UNIVERSITY- SCHOOL OF HUMANITIES","6100 MAIN STREET","HOUSTON","TX","77005","25-1126.00","Philosophy and Religion Teachers, Postsecondary","ASSISTANT PROFESSOR OF PHILOSOPHY","63000",,"Year","Y",1,"HOUSTON","TX","50310.00","Year","OES","OFLC ONLINE WAGE DATA CENTER","2010",,,,,,,,"611310",6/25/2010 0:00:00
"I-200-10169-955924","CERTIFIED",6/22/2010 9:58:17,"H-1B",6/22/2010 0:00:00,6/20/2013 0:00:00,"HILL-ROM MANUFACTURING, INC.","1069 STATE ROUTE 46E","BATESVILLE","IN","47006","15-2031.00","Operations Research Analysts","SOURCING ANALYST II (OPERATIONS RESEARCH ANALYST)","63000",,"Year","Y",1,"BATESVILLE","IN","57720.00","Year","Other","OFLC ONLINE DATA CENTER","2009",,,,,,,,"423450",6/28/2010 0:00:00
"I-200-10169-599935","CERTIFIED",6/18/2010 17:59:02,"H-1B",9/22/2010 0:00:00,9/21/2013 0:00:00,"APEX TECHNOLOGY GROUP, INC","2 KILMER ROAD., SUITE# C","EDISON","NJ","08817","13-1111.00","Management Analysts","MANAGEMENT ANALYST","58300",,"Year","Y",1,"WOODBURY","NY","52645.00","Year","OES","OFLC ONLINE DATA CENTER","2010","EDISON","NJ","53539.00","Year","OES","OFLC ONLINE DATA CENTER","2010","541519",6/24/2010 0:00:00
"I-200-10169-228771","CERTIFIED",6/18/2010 18:15:20,"H-1B",7/1/2010 0:00:00,6/30/2012 0:00:00,"SUBUTHI OVERSEAS, INC","3723 HAVEN AVE","MENLO PARK","CA","94025","15-1021.00","Computer Programmers","PROGRAMMER ANALYST","78000",,"Year","Y",1,"MENLO PARK","CA","73237","Year","Other","OFLC ONLINE DATA CENTER","2010","ATLANTA","GA","60778","Year","Other","OFLC ONLINE DATA CENTER","2010","541512",6/24/2010 0:00:00
"I-200-10169-845997","DENIED",6/18/2010 18:09:48,"H-1B",6/25/2010 0:00:00,12/3/2010 0:00:00,"NETLOGIC MICROSYSTEMS, INC.","1875 CHARLESTON ROAD","MOUNTAIN VIEW","CA","94043","17-2071.00","Electrical Engineers","JR.DESIGN/VERIFICATION ENGINEER","70000",,"Year","Y",1,"SANTA CLARA","CA","70444.00","Year","Other","RADFORD US BENCHMARK SURVEY SF BAY AREA -JOB #5071","2010",,,,,,,,"541511",6/22/2010 9:54:02
"I-200-10169-000299","CERTIFIED",6/24/2010 14:47:20,"H-1B",6/24/2010 0:00:00,6/23/2013 0:00:00,"UBS AG","677 WASHINGTON BOULEVARD","STAMFORD","CT","06901","15-1031.00","Computer Software Engineers, Applications","SUPPORT ANALYST-CREDIT DERIVATIVES - IT","73632","86000","Year","Y",1,"STAMFORD","CT","73632","Year","OES","OFLC ONLINE DATA CENTER","2010",,,,,,,,"523110",6/30/2010 0:00:00
"I-200-10169-696142","CERTIFIED",6/18/2010 18:12:15,"H-1B",9/20/2010 0:00:00,9/20/2013 0:00:00,"THE REFORMED CHURCH OF CLOSTER","300 WEST ST.","CLOSTER","NJ","07624","27-2041.01","Music Directors","MUSIC DIRECTOR","15.9",,"Hour","N",1,"CLOSTER","NJ","11.03","Hour","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"813110",6/24/2010 0:00:00
"I-200-10169-757779","CERTIFIED",6/28/2010 12:39:31,"H-1B",8/29/2010 0:00:00,8/29/2013 0:00:00,"YAHOO! INC.","701 FIRST AVENUE","SUNNYVALE","CA","94089","15-1031.00","Computer Software Engineers, Applications","TECHNICAL YAHOO! (PRODUCTION ENGINEER)","91100","110000","Year","Y",1,"SUNNYVALE","CA","91100.00","Year","Other","TOWER WATSON PROFESSIONAL SPECIALIZED SERVICES","2009",,,,,,,,"518112",7/2/2010 0:00:00
"I-200-10169-475292","CERTIFIED",6/21/2010 18:25:18,"H-1B",7/14/2010 0:00:00,7/13/2013 0:00:00,"BANK OF AMERICA N.A.","1100 NORTH KING STREET","WILMINGTON","DE","19884","15-2031.00","Operations Research Analysts","CONSUMER PRODUCT STRATEGIC ANALYST II","58000","78000","Year","Y",1,"CHARLOTTE","NC","41392.00","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"522110",6/25/2010 0:00:00
"I-200-10169-266763","CERTIFIED",6/18/2010 18:21:44,"H-1B",6/18/2010 0:00:00,5/18/2011 0:00:00,"BDSN INTERNATIONAL, INC","1 INTERNATIONAL BLVD","MAHWAH","NJ","07495","15-1099.01","Software Quality Assurance Engineers and Testers","QUALITY ANALYST","45000",,"Year","Y",1,"MILWAUKEE","WI","36962.00","Year","Other","ONLINE WAGE LIBRARY","2009","MAHWAH","NJ","44554.00","Year","Other","ONLINE WAGE LIBRARY","2009","541511",6/24/2010 0:00:00
"I-200-10169-269269","CERTIFIED",6/24/2010 11:24:57,"H-1B",7/1/2010 0:00:00,6/30/2013 0:00:00,"CVS RX SERVICES, INC.","ONE CVS DRIVE","WOONSOCKET","RI","02895","29-1051.00","Pharmacists","PHARMACIST","47.75","61.8","Hour","N",1,"HAVERHILL","MA","47.75","Hour","OES","OFLC ONLINE DATA CENTER","2009","HAVERHILL","MA","47.75","Hour","OES","OFLC ONLINE DATA CENTER","2009","446110",6/30/2010 0:00:00
"I-200-10169-403419","CERTIFIED",6/18/2010 21:21:48,"H-1B",7/1/2010 0:00:00,6/30/2013 0:00:00,"STATE UNIVERSITY OF NEW YORK AT BUFFALO","117 CARY HALL","BUFFALO","NY","14214","29-1069.99","Physicians and Surgeons, All Other","MEDICAL RESIDENT PGY-1","44000",,"Year","Y",1,"BUFFALO","NY","42257.00","Year","Other","AAMC SURVEY OF RESIDENT/FELLOW STIPENDS AND BENEFI","2009","BUFFALO","NY","42257.00","Year","Other","AAMC SURVEY OF RESIDENT/FELLOW STIPENDS AND BENEFI","2009","611310",6/24/2010 0:00:00
"I-200-10169-309818","CERTIFIED-WITHDRAWN",6/22/2010 11:57:35,"H-1B",7/12/2010 0:00:00,7/11/2013 0:00:00,"BANK OF AMERICA N.A.","1100 NORTH KING STREET","WILMINGTON","DE","19884","11-3021.00","Computer and Information Systems Managers","VP; GMO PROEJCT - LEAD ENGINEER","110000","130000","Year","Y",1,"CHICAGO","IL","97760","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"522110",6/28/2010 0:00:00
"I-200-10169-815133","CERTIFIED",6/22/2010 14:29:59,"H-1B",7/2/2010 0:00:00,7/1/2013 0:00:00,"QUALCOMM INCORPORATED","5775 MOREHOUSE DRIVE","SAN DIEGO","CA","92121","15-1031.00","Computer Software Engineers, Applications","SENIOR SOFTWARE ENGINEER","86569.6","120504","Year","Y",1,"SAN DIEGO","CA","86569.60","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"334220",6/28/2010 0:00:00
"I-200-10169-750324","CERTIFIED",6/18/2010 18:16:32,"H-1B",10/1/2010 0:00:00,9/30/2013 0:00:00,"LONGWOOD FOREST PRODUCTS, INC.","17 PEAK PL","SEWELL","NJ","08080","13-1199.99","Business Operations Specialists, All Other","CONTRACT ADMINISTRATOR","16.49",,"Hour","N",1,"SEWELL","NJ","16.46","Hour","OES","OFLC ONLINE DATA CENTER","2010",,,,,,,,"4232",6/24/2010 0:00:00
"I-200-10169-500504","CERTIFIED",6/18/2010 18:14:46,"H-1B",11/19/2010 0:00:00,11/18/2013 0:00:00,"FRANKLIN UNIVERSITY","201 SOUTH GRANT AVENUE","COLUMBUS","OH","43215","15-1021.00","Computer Programmers","WEB PROGRAMMER ANALYST","58739","65000","Year","Y",1,"COLUMBUS","OH","58739.00","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"611310",6/24/2010 0:00:00
"I-200-10169-609831","DENIED",6/18/2010 18:59:49,"H-1B",10/1/2010 0:00:00,9/30/2013 0:00:00,"BRIGHTSCOPE, INC.","9330 SCRANTON RD., SUITE 650","SAN DIEGO","CA","92121","13-2011.00","Accountants and Auditors","DATA ANALYST","21.05",,"Hour","Y",1,"SAN DIEGO","CA","21.05","Hour","OES","OFLC ONLINE DATA CENTER","2010",,,,,,,,"518210",6/21/2010 14:08:04
"I-200-10169-931171","CERTIFIED",6/18/2010 18:15:54,"H-1B",9/22/2010 0:00:00,9/21/2013 0:00:00,"DIGITAL TECHNOLOGY LABORATORY CORPORATION","3805 FARADAY AVENUE","DAVIS","CA","95618","15-1031.00","Computer Software Engineers, Applications","SENIOR SOFTWARE ENGINEER","82500",,"Year","Y",1,"DAVIS","CA","71178","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"333512",6/24/2010 0:00:00
"I-200-10169-762954","DENIED",6/21/2010 17:18:52,"H-1B",10/1/2010 0:00:00,10/1/2013 0:00:00,"CHEVRON CORPORATION","6001 BOLLINGER CANYON ROAD","SAN RAMON","CA","94583","17-2171.00","Petroleum Engineers","RESERVOIR SIMULATION ENGINEER","98000",,"Year","Y",1,"HOUSTON","TX","105643","Year","OES","OFLC ONLINE DATA CENTER","2010",,,,,,,,"211111",6/25/2010 8:53:38
"I-200-10169-082249","CERTIFIED",6/24/2010 11:26:26,"H-1B",7/1/2010 0:00:00,6/30/2013 0:00:00,"CVS RX SERVICES, INC.","ONE CVS DRIVE","WOONSOCKET","RI","02895","29-1051.00","Pharmacists","PHARMACIST","40.4","61.8","Hour","N",1,"BEVERLY","MA","36.64","Hour","OES","OFLC ONLINE DATA CENTER","2009","NEWBURYPORT","MA","36.64","Hour","OES","OFLC ONLINE DATA CENTER","2009","446110",6/30/2010 0:00:00
"I-200-10169-120180","CERTIFIED",6/18/2010 18:15:42,"H-1B",10/1/2010 0:00:00,9/30/2013 0:00:00,"PMC-SIERRA US, INC.","3975 FREEDOM CIRCLE","SANTA CLARA","CA","95054","17-2072.00","Electronics Engineers, Except Computer","PRODUCT DESIGN ENGINEER","60000","65000","Year","Y",1,"ALLENTOWN","PA","58365","Year","OES","OFLC ONLINE DATA CENTER","2010",,,,,,,,"541512",6/24/2010 0:00:00
"I-200-10169-538309","CERTIFIED",6/18/2010 19:18:53,"H-1B",8/19/2010 0:00:00,8/18/2013 0:00:00,"IDHASOFT, INC.","SIX CONCOURSE PARKWAY, FIFTH FLOOR","ATLANTA","GA","30328","15-1051.00","Computer Systems Analysts","PROGRAMMER ANALYST","70000","100000","Year","Y",1,"BURBANK","CA","65749.00","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"541511",6/24/2010 0:00:00
"I-200-10169-288966","CERTIFIED",6/18/2010 18:16:29,"H-1B",7/1/2010 0:00:00,6/30/2011 0:00:00,"EICH MOTOR COMPANY, INC.","1931 WEST DIVISION STREET","SAINT CLOUD","MN","56301","11-2022.00","Sales Managers","USED VEHICLE SALES MANAGER","113464",,"Year","Y",1,"SAINT CLOUD","MN","113464.00","Year","OES","N/A","2010",,,,,,,,"441110",6/24/2010 0:00:00
"I-200-10169-551768","CERTIFIED",6/18/2010 21:22:57,"H-1B",7/1/2010 0:00:00,6/30/2013 0:00:00,"STATE UNIVERSITY OF NEW YORK AT BUFFALO","117 CARY HALL","BUFFALO","NY","14214","29-1069.99","Physicians and Surgeons, All Other","MEDICAL RESIDENT PGY-1","44000",,"Year","Y",1,"BUFFALO","NY","42257","Year","Other","AAMC SURVEY OF RESIDENT/FELLOW STIPENDS AND BENEFI","2009","BUFFALO","NY","42257","Year","Other","AAMC SURVEY OF RESIDENT/FELLOW STIPENDS AND BENEFI","2009","611310",6/24/2010 0:00:00
"I-200-10169-934763","CERTIFIED",6/18/2010 18:19:01,"H-1B",6/21/2010 0:00:00,6/20/2013 0:00:00,"PAX INTERNATIONAL CO.INC","155 ROMEO ROAD","ROCHESTER,","MI","48307","15-1031.00","Computer Software Engineers, Applications","PROGRAMMER ANALYST","70221",,"Year","Y",1,"BOSTON","MA","70221.00","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"541690",6/24/2010 0:00:00
"I-200-10169-936327","CERTIFIED",6/21/2010 15:50:47,"H-1B",8/28/2010 0:00:00,8/28/2013 0:00:00,"EXPEDIA, INC.","333 108TH AVENUE NE","BELLEVUE","WA","98004","15-1031.00","Computer Software Engineers, Applications","SOFTWARE DESIGN ENGINEER","76000","88434","Year","Y",1,"BELLEVUE","WA","69160.00","Year","OES","OFLC ONLINE DATA CENTER","2010",,,,,,,,"541500",6/25/2010 0:00:00
"I-200-10169-990438","CERTIFIED",6/18/2010 18:21:04,"H-1B",9/26/2010 0:00:00,9/25/2013 0:00:00,"K. C. LIM, CPA","2874 SELBY ST. #188","BARTLETT","TN","38134","13-2011.01","Accountants","STAFF ACCOUNTANT","40800",,"Year","Y",1,"BARTLETT","TN","39562","Year","Other","OFLC ONLINE DATA CENTER","2009",,,,,,,,"541211",6/24/2010 0:00:00
"I-200-10169-198572","CERTIFIED",6/21/2010 17:27:59,"H-1B",6/28/2010 0:00:00,6/27/2013 0:00:00,"MAANTIC, INC.","1202 KIFER ROAD","SUNNYVALE","CA","94086","15-1021.00","Computer Programmers","PROGRAMMER ANALYST","78125",,"Year","Y",1,"ROSEMONT","IL","78125.00","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"541511",6/25/2010 0:00:00
"I-200-10169-667672","DENIED",6/22/2010 15:47:54,"H-1B",6/18/2010 0:00:00,10/9/2010 0:00:00,"SCANDENT GROUP, INC.","100 SOUTH JEFFERSON ROAD","WHIPPANY","NJ","07981","15-1031.00","Computer Software Engineers, Applications","SOFTWARE ENGINEER","65000",,"Year","Y",1,"ESSEX","MD","63279.00","Year","Other","OFCL DATA CENTER","2009",,,,,,,,"541511",6/29/2010 12:03:42
