"LCA_CASE_NUMBER","STATUS","LCA_CASE_SUBMIT","VISA_CLASS","LCA_CASE_EMPLOYMENT_START_DATE","LCA_CASE_EMPLOYMENT_END_DATE","LCA_CASE_EMPLOYER_NAME","LCA_CASE_EMPLOYER_ADDRESS","LCA_CASE_EMPLOYER_CITY","LCA_CASE_EMPLOYER_STATE","LCA_CASE_EMPLOYER_POSTAL_CODE","LCA_CASE_SOC_CODE","LCA_CASE_SOC_NAME","LCA_CASE_JOB_TITLE","LCA_CASE_WAGE_RATE_FROM","LCA_CASE_WAGE_RATE_TO","LCA_CASE_WAGE_RATE_UNIT","FULL_TIME_POS","TOTAL_WORKERS","LCA_CASE_WORKLOC1_CITY","LCA_CASE_WORKLOC1_STATE","PW_1","PW_UNIT_1","PW_SOURCE_1","OTHER_WAGE_SOURCE_1","YR_SOURCE_PUB_1","LCA_CASE_WORKLOC2_CITY","LCA_CASE_WORKLOC2_STATE","PW_2","PW_UNIT_2","PW_SOURCE_2","OTHER_WAGE_SOURCE_2","YR_SOURCE_PUB_2","LCA_CASE_NAICS_CODE","Decision_Date"
"I-200-10152-680240","CERTIFIED",6/1/2010 1:32:37,"H-1B",6/1/2010 0:00:00,5/30/2013 0:00:00,"INFOSYS TECHNOLOGIES LIMITED","6100, TENNYSON PKWY","PLANO","TX","75024","15-1021.00","Computer Programmers","PROGRAMMER ANALYST","42266","62266","Year","Y",100,"FRANKLIN","WI","42266","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"541511",6/7/2010 0:00:00
"I-200-10152-851335","CERTIFIED",6/1/2010 1:39:04,"H-1B",6/1/2010 0:00:00,6/1/2013 0:00:00,"SATYAM COMPUTER SERVICES LIMITED","ONE GATEHALL DRIVE","PARSIPPANY","NJ","07054","15-1051.00","Computer Systems Analysts","SYSTEMS ANALYST","65000","85000","Year","Y",1,"FRANKLIN","TN","51230","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"541511",6/7/2010 0:00:00
"I-200-10152-909502","CERTIFIED",6/1/2010 1:36:28,"H-1B",9/7/2010 0:00:00,9/6/2013 0:00:00,"MICROSOFT CORPORATION","1 MICROSOFT WAY","REDMOND","WA","98052","15-1032.00","Computer Software Engineers, Systems Software","SOFTWARE DEVELOPMENT ENGINEER IN TEST","87256",,"Year","Y",1,"REDMOND","WA","87256","Year","OES",,"2009",,,,,,,,"51121",6/7/2010 0:00:00
"I-200-10152-181824","CERTIFIED",6/1/2010 2:00:43,"H-1B",6/1/2010 0:00:00,5/30/2013 0:00:00,"INFOSYS TECHNOLOGIES LIMITED","6100, TENNYSON PKWY","PLANO","TX","75024","15-1021.00","Computer Programmers","PROGRAMMER ANALYST","52957","72957","Year","Y",100,"PARSIPPANY","NJ","52957","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"541511",6/7/2010 0:00:00
"I-200-10152-858866","CERTIFIED",6/1/2010 1:53:40,"H-1B",6/1/2010 0:00:00,6/1/2013 0:00:00,"SATYAM COMPUTER SERVICES LIMITED","ONE GATEHALL DRIVE","PARSIPPANY","NJ","07054","15-1061.00","Database Administrators","DATABASE ADMINISTRATOR","60000","70000","Year","Y",2,"GREELEY","CO","59155","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"541511",6/7/2010 0:00:00
"I-200-10152-459807","CERTIFIED",6/1/2010 2:23:39,"H-1B",6/1/2010 0:00:00,5/30/2013 0:00:00,"INFOSYS TECHNOLOGIES LIMITED","6100, TENNYSON PKWY","PLANO","TX","75024","15-1021.00","Computer Programmers","PROJECT MANAGER","76419","96419","Year","Y",100,"SOUTH JORDAN","UT","76419","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"541511",6/7/2010 0:00:00
"I-200-10152-899291","CERTIFIED",6/1/2010 2:37:48,"H-1B",10/1/2010 0:00:00,10/1/2013 0:00:00,"SATYAM COMPUTER SERVICES LIMITED","ONE GATEHALL DRIVE","PARSIPPANY","NJ","07054","15-1051.00","Computer Systems Analysts","SYSTEMS ANALYST","70304","80304","Year","Y",3,"CUPERTINO","CA","70304","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"541511",6/7/2010 0:00:00
"I-200-10152-494445","CERTIFIED",6/1/2010 3:01:49,"H-1B",10/1/2010 0:00:00,9/30/2013 0:00:00,"LARSEN & TOUBRO LIMITED","2035 LINCOLN HIGHWAY","EDISON","NJ","08817","11-9199.99","Managers, All Other","PROJECT MANAGER / COMPUTER PROGRAMMER ANALYST","73484",,"Year","Y",1,"TUSCON","AZ","65957","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"519100",6/7/2010 0:00:00
"I-200-10152-649121","CERTIFIED",6/1/2010 5:32:22,"H-1B",6/14/2010 0:00:00,10/23/2011 0:00:00,"LARSEN & TOUBRO LIMITED","2035 LINCOLN HIGHWAY","EDISON","NJ","08817","11-9199.99","Managers, All Other","PROJECT MANAGER / COMPUTER SYSTEMS ANALYST","78251",,"Year","Y",1,"COOPERSBURG","PA","65978","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"519100",6/7/2010 0:00:00
"I-200-10152-531277","CERTIFIED",6/1/2010 7:15:51,"H-1B",10/1/2010 0:00:00,9/30/2013 0:00:00,"FLEXTRADE SYSTEMS, INC.","111 GREAT NECK RD., STE. 314","GREAT NECK","NY","11021","15-1021.00","Computer Programmers","SOFTWARE DEVELOPER","65000","75000","Year","Y",1,"GREAT NECK","NY","64750.00","Year","OES","OFLC ONLINE DATA CENTER","2010",,,,,,,,"541511",6/7/2010 0:00:00
"I-200-10152-547580","CERTIFIED",6/1/2010 7:14:31,"H-1B",6/1/2010 0:00:00,6/1/2013 0:00:00,"PATNI AMERICAS, INC.","ONE BROADWAY","CAMBRIDGE","MA","02142","15-1051.00","Computer Systems Analysts","COMPUTER SYSTEMS ANALYSTS","76500",,"Year","Y",1,"NEW YORK","NY","76440","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"541511",6/7/2010 0:00:00
"I-200-10152-140163","CERTIFIED",6/1/2010 7:26:41,"H-1B",6/1/2010 0:00:00,6/1/2013 0:00:00,"PATNI AMERICAS, INC.","ONE BROADWAY","CAMBRIDGE","MA","02142","15-1061.00","Database Administrators","DATABASE ADMINISTRATORS","29600",,"Year","Y",1,"LYNCHBURG","VA","29598","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"541511",6/7/2010 0:00:00
"I-200-10152-967370","WITHDRAWN",6/2/2010 17:44:36,"H-1B",6/7/2010 0:00:00,6/7/2011 0:00:00,"WESTERN CONCEPTS LLC","4318 NORTH WESTERN AVENUE","OKLAHOMA CITY","OK","73103","13-1111.00","Management Analysts","PROJECT COORDINATOR","53581",,"Year","Y",1,"OKLAHOMA CITY","OK","53581.00","Year","Other","OFLC ONLINE DATA CENTER","2009",,,,,,,,"722110",6/2/2010 0:00:00
"I-200-10152-895703","CERTIFIED",6/1/2010 7:33:14,"H-1B",6/7/2010 0:00:00,9/30/2012 0:00:00,"FLEXTRADE SYSTEMS, INC.","111 GREAT NECK RD., STE. 314","GREAT NECK","NY","11021","15-1021.00","Computer Programmers","SOFTWARE DEVELOPER","91000","120000","Year","Y",1,"GREAT NECK","NY","90542.00","Year","OES","OFLC ONLINE DATA CENTER","2010",,,,,,,,"541511",6/7/2010 0:00:00
"I-200-10152-636593","DENIED",6/9/2010 16:45:31,"H-1B",7/1/2010 0:00:00,7/1/2013 0:00:00,"THOMPSON ASSOCIATES INVESTMENTS, LLC","2811 NW EXPRESSWAY","OKLAHOMA CITY","OK","73112","11-1021.00","General and Operations Managers","DIRECTOR OF OPERATIONS","79000","95000","Year","Y",1,"OKLAHOMA CITY","OK","59800.00","Year","Other","OFLC ONLINE DATA CENTER","2009",,,,,,,,"236220",6/10/2010 11:32:03
"I-200-10152-786480","CERTIFIED",6/1/2010 8:05:43,"H-1B",6/1/2010 0:00:00,6/1/2013 0:00:00,"SATYAM COMPUTER SERVICES LIMITED","ONE GATEHALL DRIVE","PARSIPPANY","NJ","07054","15-1061.00","Database Administrators","DATABASE ADMINISTRATOR","71843","81843","Year","Y",2,"NEW YORK","NY","71843","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"541511",6/7/2010 0:00:00
"I-200-10152-708144","CERTIFIED",6/1/2010 8:20:21,"H-1B",6/22/2010 0:00:00,9/17/2010 0:00:00,"SOUTHWEST GEORGIA HEALTH CARE INC.","220 ALSTON STREET","RICHLAND","GA","31825","29-1069.99","Physicians and Surgeons, All Other","PHYSICIAN","130000",,"Year","Y",1,"AMERICUS","GA","115000.00","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"622310",6/7/2010 0:00:00
"I-200-10152-019904","CERTIFIED",6/2/2010 16:31:33,"H-1B",7/1/2010 0:00:00,6/30/2013 0:00:00,"THE READING HOSPITAL AND MEDICAL CENTER","6TH AND SPRUCE STREETS","WEST READING","PA","19612","29-1069.99","Physicians and Surgeons, All Other","HOSPITALIST","183450",,"Year","Y",1,"WEST READING","VA","105622.00","Year","OES","OFLC ONLINE DATA CENTER","2010",,,,,,,,"622110",6/8/2010 0:00:00
"I-200-10152-174171","CERTIFIED",6/1/2010 10:39:13,"H-1B",6/1/2010 0:00:00,5/31/2013 0:00:00,"IBM CORPORATION","3039 CORNWALLIS ROAD","RTP","NC","27709","11-3021",,"IT ARCHITECT","102794",,"Year","Y",1,"AUSTIN","TX","102794.00","Year","OES","OFLC ONLINE DATACENTER","2010",,,,,,,,"541510",6/7/2010 0:00:00
"I-200-10152-915011","WITHDRAWN",6/1/2010 16:33:34,"H-1B",6/7/2010 0:00:00,6/7/2013 0:00:00,"FULLSCOPE, INC.","317 W MARKET ST","ATHENS","AL","35611","15-1021.00","Computer Programmers","IMPLEMENTATION CONSULTANT","75000",,"Year","Y",1,"WAKEFIELD","MA","67776","Year","OES","OFLC OLINE DATA CENTER","2009",,,,,,,,"541512",6/1/2010 0:00:00
"I-200-10152-238316","CERTIFIED",6/1/2010 10:56:24,"H-1B",9/1/2010 0:00:00,9/1/2013 0:00:00,"PROPELSYS TECHNOLOGIES, LLC.","5 CHOKE CHERRY ROAD","ROCKVILLE","MD","20850","15-1021.00","Computer Programmers","PROGRAMMER ANALYST","66976",,"Year","Y",1,"ROCKVILLE","MD","54808.00","Year","OES","OFLC ONLINE DATA CENTER","2010","SAN JOSE","CA","66976.00","Year","OES","OFLC ONLINE DATA CENTER","2010","541511",6/7/2010 0:00:00
"I-200-10152-428420","DENIED",6/1/2010 10:55:11,"H-1B",7/1/2010 0:00:00,6/30/2012 0:00:00,"LSU AGRICULTURAL CENTER","P.O. BOX 25203","BATON ROUGE","LA","70894","17-2021.00","Agricultural Engineers","ASSISTANT PROFESSOR","75641",,"Year","Y",1,"BATON ROUGE","LA","71103.00","Year","Other","OKLAHOMA STATE UNIV FACULTY SALARY SVY","2010",,,,,,,,"611310",6/4/2010 14:51:58
"I-203-10152-372164","CERTIFIED",6/1/2010 8:30:53,"E-3 Australian",7/1/2010 0:00:00,6/30/2012 0:00:00,"AGILETHOUGHT, INC.","4300 WEST CYPRESS STREET","TAMPA","FL","33607","15-1051.00","Computer Systems Analysts","SAP BUSINESS WAREHOUSE & BUSINESS INTELLIGENCE ANA","250000",,"Year","Y",1,"TAMPA","FL","85821.00","Year","Other","ETA FLC DATA CENTER","2009","WOODCLIFF LAKE","NJ","107453.00","Year","Other","ETA FLC DATA CENTER","2009","541512",6/7/2010 0:00:00
"I-200-10152-621308","CERTIFIED",6/1/2010 8:30:37,"H-1B",6/22/2010 0:00:00,10/24/2010 0:00:00,"SOUTHWEST GEORGIA HEALTH CARE INC.","220 ALSTON STREET","RICHLAND","GA","31825","29-1069.99","Physicians and Surgeons, All Other","PHYSICIAN","130000",,"Year","Y",1,"AMERICUS","GA","115000.00","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"622310",6/7/2010 0:00:00
"I-200-10152-214104","CERTIFIED",6/1/2010 8:56:42,"H-1B",9/1/2010 0:00:00,8/31/2013 0:00:00,"SUMMA HEALTH SYSTEM HOSPITALS","525 EAST MARKET STREET","AKRON","OH","44309","19-1042.00","Medical Scientists, Except Epidemiologists","SCIENTIFIC DIRECTOR OF OPHTHALMOLOGY RESEARCH LABO","100006.5",,"Year","Y",1,"AKRON","OH","53165.00","Year","OES","OFLC ONLINE DATA CENTER","2009","ROOTSTOWN","OH","53165.00","Year","OES","OFLC ONLINE DATA CENTER","2009","6221",6/7/2010 0:00:00
"I-200-10152-367294","CERTIFIED",6/1/2010 8:49:24,"H-1B",7/1/2010 0:00:00,6/30/2013 0:00:00,"HOLY FAMILY MEDICAL CENTER","100 NORTH RIVER ROAD","DES PLAINES","IL","60016","29-1063.00","Internists, General","NIGHT HOSPITALIST PHYSICIAN","55",,"Hour","N",12,"DES PLAINES","IL","34.66","Hour","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"622110",6/7/2010 0:00:00
"I-200-10152-762421","CERTIFIED",6/1/2010 8:46:36,"H-1B",9/21/2010 0:00:00,9/20/2013 0:00:00,"RCG INFORMATION TECHNOLOGY INC.","379 THORNALL STREET","EDISON","NJ","08837","15-1051.00","Computer Systems Analysts","QA/TEST ANALYST","68634",,"Year","Y",1,"LINCOLNSHIRE","IL","54475","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"541500",6/7/2010 0:00:00
"I-200-10152-111696","CERTIFIED",6/1/2010 9:10:43,"H-1B",6/30/2010 0:00:00,6/30/2011 0:00:00,"WENTWORTH INSTITUTE OF TECHNLOGY","550 HUNTINGTON AVENUE","BOSTON","MA","02115","25-1031.00","Architecture Teachers, Postsecondary","ASSOCIATE PROFESSOR OF ARCHITECTURE","107653","107653","Year","Y",1,"BOSTON","MA","65490","Year","OES","LABOR CERTIFICATION DATA CENTER ON-LINE LIBRARY","2010",,,,,,,,"611310",6/7/2010 0:00:00
