"LCA_CASE_NUMBER","STATUS","LCA_CASE_SUBMIT","VISA_CLASS","LCA_CASE_EMPLOYMENT_START_DATE","LCA_CASE_EMPLOYMENT_END_DATE","LCA_CASE_EMPLOYER_NAME","LCA_CASE_EMPLOYER_ADDRESS","LCA_CASE_EMPLOYER_CITY","LCA_CASE_EMPLOYER_STATE","LCA_CASE_EMPLOYER_POSTAL_CODE","LCA_CASE_SOC_CODE","LCA_CASE_SOC_NAME","LCA_CASE_JOB_TITLE","LCA_CASE_WAGE_RATE_FROM","LCA_CASE_WAGE_RATE_TO","LCA_CASE_WAGE_RATE_UNIT","FULL_TIME_POS","TOTAL_WORKERS","LCA_CASE_WORKLOC1_CITY","LCA_CASE_WORKLOC1_STATE","PW_1","PW_UNIT_1","PW_SOURCE_1","OTHER_WAGE_SOURCE_1","YR_SOURCE_PUB_1","LCA_CASE_WORKLOC2_CITY","LCA_CASE_WORKLOC2_STATE","PW_2","PW_UNIT_2","PW_SOURCE_2","OTHER_WAGE_SOURCE_2","YR_SOURCE_PUB_2","LCA_CASE_NAICS_CODE","Decision_Date"
"I-200-10060-739691","CERTIFIED",3/27/2010 12:41:14,"H-1B",6/24/2010 0:00:00,6/24/2013 0:00:00,"UHCP D/B/A UPMC MEP","3600 FORBES AVENUE, SUITE 300","PITTSBURGH","PA","15213","29-1199.99","Health Diagnosing and Treating Practitioners, All ","MEDICAL RESIDENT","47985",,"Year","Y",1,"PITTSBURGH","PA","32302.00","Year","OES","N/A","2010",,,,,,,,"622110",4/1/2010 0:00:00
"I-200-10060-756973","CERTIFIED",3/10/2010 10:48:21,"H-1B",9/8/2010 0:00:00,9/7/2013 0:00:00,"IBM INDIA PRIVATE LIMITED","3039 CORNWALLIS ROAD","RTP","NC","27709","15-1051.00","Computer Systems Analysts","COMPUTER SYSTEMS ANALYST","67035","67035","Year","Y",1,"ALBANY","NY","58614.00","Year","OES","OFLC ONLINE DATACENTER","2010",,,,,,,,"541510",3/16/2010 0:00:00
"I-200-10060-929886","CERTIFIED",3/4/2010 12:49:08,"H-1B",8/30/2010 0:00:00,8/30/2013 0:00:00,"CREDIT SUISSE SECURITIES (USA) LLC","11 MADISON AVENUE","NEW YORK","NY","10010-3629","15-1051.00","Computer Systems Analysts","INFORMATION TECHNOLOGY ANALYST","70000",,"Year","Y",1,"NEW YORK","NY","60944","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"523110",3/10/2010 0:00:00
"I-200-10060-308777","CERTIFIED",3/2/2010 9:08:12,"H-1B",3/22/2010 0:00:00,3/22/2013 0:00:00,"FACTSET RESEARCH SYSTEMS INC.","601 MERRITT 7 CORPORATE PARK","NORWALK","CT","6851","15-1061.00","Database Administrators","SECURITY ENGINEER","65000","95000","Year","Y",1,"NORWALK","CT","57865.60","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"514100",3/8/2010 0:00:00
"I-200-10060-298086","CERTIFIED",3/1/2010 11:59:25,"H-1B",3/29/2010 0:00:00,6/12/2010 0:00:00,"THE UNIVERSITY OF CHICAGO","OFFICE OF INTERNATIONAL AFFAIRS","CHICAGO","IL","60637","25-1199.99","Postsecondary Teachers, All Other","LECTURER","65.9",,"Hour","N",1,"CHICAGO","IL","12.50","Hour","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"611310",3/5/2010 0:00:00
"I-200-10060-257530","CERTIFIED",3/11/2010 17:20:21,"H-1B",9/1/2010 0:00:00,8/31/2013 0:00:00,"SIMPSON GUMPERTZ & HEGER INC.","41 SEYON STREET, BUILDING 1, SUITE 500","WALTHAM","MA","02453","17-2051.00","Civil Engineers","STAFF I - STRUCTURAL ENGINEERING","61360",,"Year","Y",1,"WALTHAM","MA","61200.00","Year","Other","THE SURVEY GROUP'S EXEMPT/NONEXEMPT BENCHMARK SURV","2009",,,,,,,,"541330",3/17/2010 0:00:00
"I-200-10060-301296","CERTIFIED",3/3/2010 12:24:04,"H-1B",9/1/2010 0:00:00,9/1/2013 0:00:00,"A.T. KEARNEY, INC.","222 WEST ADAMS STREET","CHICAGO","IL","60606","13-1111.00","Management Analysts","ASSOCIATE","130000",,"Year","Y",1,"CHICAGO","IL","46405","Year","OES","OFLC ONLINE DATA CENTER","2009","CAMBRIDGE","MA","56202","Year","OES","OFLC ONLINE DATA CENTER","2009","541610",3/9/2010 0:00:00
"I-200-10060-499354","CERTIFIED",3/1/2010 11:54:36,"H-1B",3/1/2010 0:00:00,9/19/2010 0:00:00,"SMARTINSIGHT, LLC","4 HAWKEYE DRIVE","NORTH LIBERTY","IA","52317","15-1031.00","Computer Software Engineers, Applications","SOFTWARE ENGINEER","71386",,"Year","Y",1,"SAN FRANCISCO","CA","71386.00","Year","Other","OFLC ONLINE DATA CENTER","2009",,,,,,,,"541511",3/5/2010 0:00:00
"I-200-10060-484917","CERTIFIED",3/1/2010 11:59:02,"H-1B",3/12/2010 0:00:00,7/14/2012 0:00:00,"NEWT GLOBAL CONSULTING, LLC","1300 W. WALNUT HILL LANE","IRVING","TX","75038","15-1061.00","Database Administrators","DATABASE DEVELOPER AND DATABASE ADMINISTRATOR","54850",,"Year","Y",1,"NEW YORK","NY","54850","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"541500",3/5/2010 0:00:00
"I-200-10060-022203","CERTIFIED",3/1/2010 12:02:56,"H-1B",8/30/2010 0:00:00,8/29/2013 0:00:00,"KIKI HOLDINGS LLC","79 GREENE STREET","NEW YORK","NY","10012","43-5061.00","Production, Planning, and Expediting Clerks","PRODUCT DEVELOPMENT COORDINATOR","18",,"Hour","N",1,"NEW YORK","NY","15.01","Hour","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"424330",3/5/2010 0:00:00
"I-200-10060-050176","CERTIFIED",3/1/2010 11:53:02,"H-1B",3/22/2010 0:00:00,3/21/2013 0:00:00,"AMERICAN INSTITUTES FOR RESEARCH","1000 THOMAS JEFFERSON STREET NW","WASHINGTON","DC","20007-3835","15-1099.01","Software Quality Assurance Engineers and Testers","SOFTWARE TESTER/QUALITY CONTROL SPECIALIST","66290","85000","Year","Y",1,"WASHINGTON","DC","66290.00","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"541720",3/5/2010 0:00:00
"I-200-10060-658031","DENIED",3/1/2010 12:07:24,"H-1B",3/1/2010 0:00:00,2/20/2011 0:00:00,"IOWA DEPARTMENT OF NATURAL RESOURCES","502 E 9TH STREET","DES MOINES","IA","50319","15-1071.01","Computer Security Specialists","INFORMATION TECHNICIAN SPECIALIST 5","3062.4",,"Bi-Weekly","Y",1,"DES MOINES","IA","2243.20","Bi-Weekly","CBA",,"2010",,,,,,,,"92119",3/2/2010 16:27:57
"I-200-10060-985832","CERTIFIED",3/1/2010 15:09:56,"H-1B",3/15/2010 0:00:00,3/14/2013 0:00:00,"SK E & C AMERICA, INC.","1401 ENCLAVE PARKWAY","HOUSTON","TX","77077","11-3031.00","Financial Managers","ACCOUNTING MANAGER","87000",,"Year","Y",1,"HOUSTON","TX","72925.00","Year","Other","ONLINE WAGE LIBRARY","2010",,,,,,,,"237990",3/5/2010 0:00:00
"I-200-10060-391282","CERTIFIED",3/1/2010 12:42:16,"H-1B",4/1/2010 0:00:00,3/31/2013 0:00:00,"DYNAMIC SOFTWARE CONSULTANTS, INC","3030 W. STORY ROAD","IRVING","TX","75038","15-1051.00","Computer Systems Analysts","COMPUTER SYSTEMS ANALYSTS","49000","52000","Year","Y",1,"IRVING","TX","47736.00","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"54151",3/5/2010 0:00:00
"I-200-10060-909210","CERTIFIED",3/1/2010 12:13:02,"H-1B",8/24/2010 0:00:00,8/24/2013 0:00:00,"THE BANK OF NOVA SCOTIA","ONE LIBERTY PLAZA","NEW YORK","NY","10006","13-2051.00","Financial Analysts","ASSOCIATE, U.S. CORPORATE EXECUTION TEAM","90000",,"Year","Y",1,"HOUSTON","TX","41683.00","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"523110",3/5/2010 0:00:00
"I-200-10060-257649","CERTIFIED-WITHDRAWN",3/1/2010 11:58:06,"H-1B",3/30/2010 0:00:00,3/29/2013 0:00:00,"UNIVERSITY OF ILLINOIS","352 HENRY ADMINISTRATION BUILDING","URBANA","IL","61801","25-1043.00","Forestry and Conservation Science Teachers, Postse","ASSISTANT PROFESSOR","63010",,"Year","Y",1,"URBANA","IL","54023.00","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"611310",3/5/2010 0:00:00
"I-200-10060-279164","CERTIFIED",3/1/2010 11:56:07,"H-1B",8/16/2010 0:00:00,8/15/2013 0:00:00,"ROCKWELL COLLINS, INC.","400 COLLINS ROAD NE","CEDAR RAPIDS","IA","52498","17-2071.00","Electrical Engineers","SYSTEMS ENGINEER","67034",,"Year","Y",1,"CEDAR RAPIDS","IA","65957","Year","OES","OFLC ONLINE DATA CENTER","2010",,,,,,,,"336400",3/5/2010 0:00:00
"I-200-10060-491894","WITHDRAWN",3/1/2010 17:06:03,"H-1B",3/3/2010 0:00:00,3/3/2013 0:00:00,"HUGHES SYSTIQUE CORPORATION","15245 SHADY GROVE ROAD","ROCKVILLE","MD","20850","15-1032.00","Computer Software Engineers, Systems Software","PRINCIPAL ENGINEER","92000",,"Year","Y",1,"ROCKVILLE","MD","81182","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"334290",3/2/2010 0:00:00
"I-200-10060-222269","CERTIFIED",3/1/2010 12:01:04,"H-1B",3/1/2010 0:00:00,3/1/2012 0:00:00,"GSS AMERICA INC.","1699 WALL STREET","MOUNT PROSPECT","IL","60056","15-1031.00","Computer Software Engineers, Applications","PROGRAMMER / ANALYST","60000",,"Year","Y",1,"MADISON","WI","52874.00","Year","Other","WWW.FLCDATACENTER.COM","2010","MOUNT PROSPECT","IL","58011.00","Year","Other","WWW.FLCDATACENTER.COM","2010","541511",3/5/2010 0:00:00
"I-203-10060-796901","CERTIFIED",3/1/2010 12:13:36,"E-3 Australian",3/15/2010 0:00:00,3/14/2012 0:00:00,"CONSULTANTS EXCHANGE USA, INC.","11715 SE 5TH STREET","BELLEVUE","WA","98005","27-3031.00","Public Relations Specialists","PUBLIC RELATIONS SPECIALIST","55000",,"Year","Y",1,"BELLEVUE","WA","52250","Year","Other","ONLINE WAGE LIBRARY","2010",,,,,,,,"561330",3/5/2010 0:00:00
"I-200-10060-698654","CERTIFIED",3/1/2010 12:03:16,"H-1B",8/30/2010 0:00:00,8/30/2013 0:00:00,"BAHA INDUSTRIES CORP.","462 SEVENTH AVENUE, 15TH FLOOR","NEW YORK","NY","10018","11-3021.00","Computer and Information Systems Managers","COMPUTER AND INFORMATION SYSTEMS MANAGER","150000",,"Year","Y",1,"NEW YORK","NY","145725","Year","Other","WWW.FLCDATACENTER.COM","2010",,,,,,,,"541511",3/5/2010 0:00:00
"I-200-10060-471351","CERTIFIED",3/23/2010 18:01:07,"H-1B",9/13/2010 0:00:00,9/13/2013 0:00:00,"FOCUS TECHNOLOGY CONSULTING","1355 PICCARD DRIVE","ROCKVILLE","MD","20850","13-1061.00","Emergency Management Specialists","BUSINESS RESILIENCY CONSULTANT","75000",,"Year","Y",1,"RESTON","VA","51168.00","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"541511",3/29/2010 0:00:00
"I-200-10060-208087","CERTIFIED",3/1/2010 11:59:14,"H-1B",3/8/2010 0:00:00,3/7/2012 0:00:00,"DVR SOFTEK INC","345 PLAINFIELD AVE","EDISON","NJ","08817","15-1021.00","Computer Programmers","PROGRAMMER ANALYST","60000",,"Year","Y",1,"ST. LOUIS","MO","54995","Year","Other","OFLC ONLINE DATA CENTER","2010",,,,,,,,"54151",3/5/2010 0:00:00
"I-200-10060-453012","CERTIFIED",3/10/2010 10:46:15,"H-1B",9/8/2010 0:00:00,9/7/2013 0:00:00,"IBM INDIA PRIVATE LIMITED","3039 CORNWALLIS ROAD","RTP","NC","27709","15-1051.00","Computer Systems Analysts","COMPUTER SYSTEMS ANALYST","75153","75153","Year","Y",1,"PHILADELPHIA","PA","69971.00","Year","OES","OFLC ONLINE DATACENTER","2010",,,,,,,,"541510",3/16/2010 0:00:00
"I-200-10060-472834","CERTIFIED",3/1/2010 12:02:00,"H-1B",3/10/2010 0:00:00,3/10/2013 0:00:00,"CAMBRIDGE HEALTHCARE LLC","14155 NEWBROOK DRIVE","CHANTILLY","VA","20151","29-1123.00","Physical Therapists","PHYSICAL THERAPIST","29","32","Hour","Y",1,"LANCASTER","PA","25.23","Hour","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"561310",3/5/2010 0:00:00
"I-200-10060-735502","CERTIFIED",3/3/2010 11:51:46,"H-1B",8/29/2010 0:00:00,8/28/2013 0:00:00,"CREDIT SUISSE SECURITIES (USA) LLC","11 MADISON AVENUE","NEW YORK","NY","10010-3629","15-1051.00","Computer Systems Analysts","INFORMATION TECHNOLOGY ANALYST","70000",,"Year","Y",1,"NEW YORK","NY","60944","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"523110",3/9/2010 0:00:00
"I-200-10060-152402","CERTIFIED",3/10/2010 13:46:12,"H-1B",8/30/2010 0:00:00,8/30/2013 0:00:00,"ERNST & YOUNG LLP","200 PLAZA DRIVE","SECAUCUS","NJ","07094","13-2011.02","Auditors","ASSURANCE STAFF","52000","91876","Year","Y",1,"ISELIN","NJ","52000","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"541211",3/16/2010 0:00:00
"I-200-10060-172582","CERTIFIED",3/1/2010 12:13:48,"H-1B",3/10/2010 0:00:00,3/9/2013 0:00:00,"CIBER, INC.","6363 SOUTH FIDDLER'S GREEN CIRCLE","GREENWOOD VILLAGE","CO","80111","15-1021.00","Computer Programmers","COMPUTER PROGRAMMER","95000",,"Year","Y",1,"WELLESLEY","MA","83283","Year","Other","OFLC ONLINE DATA CENTER","2010",,,,,,,,"541512",3/5/2010 0:00:00
"I-200-10060-322536","CERTIFIED",3/1/2010 12:37:37,"H-1B",7/1/2010 0:00:00,6/30/2013 0:00:00,"UNIVERSITY OF CINCINNATI, COLLEGE OF MEDICINE","231 ALBERT SABIN WAY","CINCINNATI","OH","45267","29-1069.99","Physicians and Surgeons, All Other","ASSOCIATE PROFESSOR OF MEDICINE","71.78","95.68","Hour","N",1,"CINCINNATI","OH","71.78","Hour","OES","OFLC ONLINE DATA CENTER","2010",,,,,,,,"611310",3/5/2010 0:00:00
"I-200-10060-630644","CERTIFIED",3/1/2010 12:05:26,"H-1B",3/1/2010 0:00:00,3/1/2013 0:00:00,"COGNIZANT TECHNOLOGY SOLUTIONS U.S. CORPORATION","500 FRANK W BURR BLVD, 7TH FLOOR","TEANECK","NJ","07666","15-1051.00","Computer Systems Analysts","PROJECT MANAGER","77854",,"Year","Y",20,"SOUTH JORDAN","UT","77854","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"541512",3/5/2010 0:00:00
"I-200-10060-686587","CERTIFIED",3/2/2010 15:17:21,"H-1B",7/15/2010 0:00:00,7/14/2013 0:00:00,"UNIVERSITY OF MASSAHUSETTS DARTMOUTH","285 OLD WESTPORT ROAD","NORTH DARTMOUTH","MA","02747","15-1081.00","Network Systems and Data Communications Analysts","PROFESSIONAL TECHNICIAN","67500",,"Year","Y",1,"NORTH DARTMOUTH","MA","54603.00","Year","CBA",,"2008",,,,,,,,"611310",3/8/2010 0:00:00
"I-200-10060-657760","CERTIFIED",3/9/2010 14:50:16,"H-1B",3/11/2010 0:00:00,3/10/2013 0:00:00,"AEES POWER SYSTEMS LIMITED PARTNERSHIP","36555 CORPORATE DRIVE","FARMINGTON HILLS","MI","48331","17-2071.00","Electrical Engineers","SENIOR PROGRAM ENGINEER","80652",,"Year","Y",1,"FARMINGTON HILLS","MI","69243.00","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"33632",3/15/2010 0:00:00
"I-200-10060-567400","CERTIFIED",3/1/2010 12:28:02,"H-1B",7/7/2010 0:00:00,7/6/2013 0:00:00,"CENTRAL NEW HAMPSHIRE REGIONAL PLANNING COMMISSION","28 COMMERCIAL STREET","CONCORD","NH","03301","19-3051.00","Urban and Regional Planners","TRANSPORTATION PLANNER","19.92",,"Hour","Y",1,"CONCORD","NH","19.61","Hour","OES","OFLC ONLINE DATA CENTER","2010",,,,,,,,"92512",3/5/2010 0:00:00
"I-200-10060-271516","CERTIFIED",3/3/2010 13:49:34,"H-1B",3/29/2010 0:00:00,3/29/2013 0:00:00,"SACRAMENTO ENGINEERING CONSULTANTS, INC.","10555 OLD PLACERVILLE ROAD","SACRAMENTO","CA","95827","17-2071.00","Electrical Engineers","ELECTRICAL ENGINEER","150000",,"Year","Y",1,"SACRAMENTO","CA","109949","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"541330",3/9/2010 0:00:00
"I-200-10060-949550","CERTIFIED",3/1/2010 12:55:15,"H-1B",3/1/2010 0:00:00,9/18/2010 0:00:00,"SMARTINSIGHT, LLC","4 HAWKEYE DRIVE","NORTH LIBERTY","IA","52317","15-1031.00","Computer Software Engineers, Applications","SOFTWARE ENGINEER","63440",,"Year","Y",1,"JACKSONVILLE","FL","63440.00","Year","Other","OFLC ONLINE DATA CENTER","2009",,,,,,,,"541511",3/5/2010 0:00:00
"I-200-10060-967217","CERTIFIED",3/1/2010 12:15:31,"H-1B",5/11/2010 0:00:00,5/10/2013 0:00:00,"GMA ACCESSORIES INC.","3 EMPIRE BLVD","SOUTH HACKENSACK","NJ","07606","27-1022.00","Fashion Designers","FASHION DESIGNER","62504","65000","Year","Y",1,"NEW YORK","NY","62504.00","Year","OES","ONLINE WAGE LIBRARY-FLC WAGE SERACH","2010",,,,,,,,"315999",3/5/2010 0:00:00
"I-200-10060-508782","CERTIFIED",3/3/2010 14:30:57,"H-1B",3/15/2010 0:00:00,3/15/2013 0:00:00,"SARA LEE CORPORATION","3500 LACEY ROAD","DOWNERS GROVE","IL","60515","19-1012.00","Food Scientists and Technologists","SENIOR SCIENTIST I","94034",,"Year","Y",1,"DOWNERS GROVE","IL","76482.00","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"3119",3/9/2010 0:00:00
"I-200-10060-638366","CERTIFIED",3/1/2010 12:12:15,"H-1B",3/1/2010 0:00:00,3/1/2013 0:00:00,"COGNIZANT TECHNOLOGY SOLUTIONS U.S. CORPORATION","500 FRANK W BURR BLVD, 7TH FLOOR","TEANECK","NJ","07666","15-1051.00","Computer Systems Analysts","PROJECT MANAGER","70325",,"Year","Y",20,"BENTONVILLE","AR","70325","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"541512",3/5/2010 0:00:00
"I-200-10060-330176","CERTIFIED",3/16/2010 9:44:28,"H-1B",9/11/2010 0:00:00,9/11/2011 0:00:00,"C1 CONSULTING LLC","129 SUMMIT AVE., STE. 200","SUMMIT","NJ","07901","19-3021.00","Market Research Analysts","MARKET RESEARCH CONSULTANT","120000",,"Year","Y",1,"SAN FRANCISCO","CA","66227.00","Year","OES","OFLC ONLINE DATA CENTER","2010",,,,,,,,"541613",3/22/2010 0:00:00
"I-200-10060-436908","CERTIFIED",3/4/2010 12:50:54,"H-1B",8/30/2010 0:00:00,8/30/2013 0:00:00,"CREDIT SUISSE SECURITIES (USA) LLC","11 MADISON AVENUE","NEW YORK","NY","10010-3629","15-1051.00","Computer Systems Analysts","INFORMATION TECHNOLOGY ANALYST","70000",,"Year","Y",1,"NEW YORK","NY","60944.00","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"523110",3/10/2010 0:00:00
"I-200-10060-453678","CERTIFIED",3/1/2010 12:19:11,"H-1B",3/15/2010 0:00:00,3/14/2013 0:00:00,"APPLE DENTAL ASSOCIATES, LLC","651 SQUIRE ROAD","REVERE","MA","02131","29-1021.00","Dentists, General","DENTIST","150000",,"Year","Y",1,"REVERE","MA","148658","Year","Other","OFLC ONLINE DATA CENTER","2009",,,,,,,,"621210",3/5/2010 0:00:00
"I-200-10060-415700","CERTIFIED",3/1/2010 17:37:18,"H-1B",4/27/2010 0:00:00,7/1/2012 0:00:00,"DIXON HUGHES PLLC","500 RIDGEFIELD COURT","ASHEVILLE","NC","28806","13-2011.00","Accountants and Auditors","AUDIT ASSOCIATE","51376","61376","Year","Y",1,"ASHEVILLE","NC","47216.00","Year","OES","OFLC ONLINE DATA CENTER","2009","HIGH POINT","NC","51376.00","Year","OES","OFLC ONLINE DATA CENTER","2009","541211",3/5/2010 0:00:00
"I-200-10060-270665","CERTIFIED",3/1/2010 12:49:13,"H-1B",5/10/2010 0:00:00,11/17/2011 0:00:00,"GEORGE STEVENS RESOURCES CO","1900 WEST LOOP SOUTH, SUITE #1850","HOUSTON","TX","77027","11-9041.00","Engineering Managers","PETROCHEMICAL ENGINEERING MANAGER","105373",,"Year","Y",1,"HOUSTON","TX","97198.00","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"541330",3/5/2010 0:00:00
"I-200-10060-501649","CERTIFIED",3/2/2010 13:06:07,"H-1B",6/1/2010 0:00:00,5/30/2013 0:00:00,"THE MARY IMOGENE BASSETT HOSPITAL","ONE ATWELL ROAD","COOPERSTOWN","NY","13326","29-1111.00","Registered Nurses","RN II-ACUTE CARE","24.69",,"Hour","Y",1,"COOPERSTOWN","NY","24.39","Hour","OES",,"2009",,,,,,,,"622110",3/8/2010 0:00:00
"I-200-10060-038387","DENIED",3/1/2010 12:28:55,"H-1B",3/5/2010 0:00:00,3/5/2013 0:00:00,"CITY OF HOPE","208 W. 8TH STREET","LOS ANGELES","CA","90014","11-3011.00","Administrative Services Managers","GRANTS ADMINISTRATOR","17.5",,"Hour","Y",1,"LOS ANGELES","CA","17.50","Hour","Other","ONLINE WAGE LIBRARY","2010",,,,,,,,"813211",3/5/2010 15:43:13
