"LCA_CASE_NUMBER","STATUS","LCA_CASE_SUBMIT","VISA_CLASS","LCA_CASE_EMPLOYMENT_START_DATE","LCA_CASE_EMPLOYMENT_END_DATE","LCA_CASE_EMPLOYER_NAME","LCA_CASE_EMPLOYER_ADDRESS","LCA_CASE_EMPLOYER_CITY","LCA_CASE_EMPLOYER_STATE","LCA_CASE_EMPLOYER_POSTAL_CODE","LCA_CASE_SOC_CODE","LCA_CASE_SOC_NAME","LCA_CASE_JOB_TITLE","LCA_CASE_WAGE_RATE_FROM","LCA_CASE_WAGE_RATE_TO","LCA_CASE_WAGE_RATE_UNIT","FULL_TIME_POS","TOTAL_WORKERS","LCA_CASE_WORKLOC1_CITY","LCA_CASE_WORKLOC1_STATE","PW_1","PW_UNIT_1","PW_SOURCE_1","OTHER_WAGE_SOURCE_1","YR_SOURCE_PUB_1","LCA_CASE_WORKLOC2_CITY","LCA_CASE_WORKLOC2_STATE","PW_2","PW_UNIT_2","PW_SOURCE_2","OTHER_WAGE_SOURCE_2","YR_SOURCE_PUB_2","LCA_CASE_NAICS_CODE","Decision_Date"
"I-200-10239-782061","CERTIFIED",8/30/2010 11:25:00,"H-1B",10/1/2010 0:00:00,9/30/2013 0:00:00,"ARDMORE PARK CAPITAL","509 MADISON AVE.","NEW YORK","NY","10022","13-2051.00","Financial Analysts","ANALYST","100000",,"Year","Y",1,"NEW YORK","NY","85842.00","Year","Other","OES ONLINE WAGE DATA SURVEY","2010",,,,,,,,"525900",9/3/2010 0:00:00
"I-200-10239-052642","CERTIFIED",8/27/2010 19:09:20,"H-1B",10/2/2010 0:00:00,10/1/2013 0:00:00,"DONUR TECHNICAL SERVICES, INC.","295 DURHAM AVE","SOUTH PLAINFIELD","NJ","07080","15-1031.00","Computer Software Engineers, Applications","SOFTWARE ENGINEER","72000",,"Year","Y",1,"ATLANTA","GA","63752","Year","OES","OFLC ONLINE DATA CENTER","2010",,,,,,,,"541511",9/2/2010 0:00:00
"I-200-10239-744033","CERTIFIED",8/27/2010 19:21:11,"H-1B",1/17/2011 0:00:00,1/16/2014 0:00:00,"SEMAFOR TECHNOLOGIES, LLC","SIX CONCOURSE PARKWAY, FIFTH FLOOR","ATLANTA","GA","30328","15-1051.00","Computer Systems Analysts","SYSTEMS ANALYST","60000","90000","Year","Y",1,"ATLANTA","GA","54974.00","Year","OES","OFLC ONLINE DATA CENTER","2010",,,,,,,,"541511",9/2/2010 0:00:00
"I-200-10239-860686","CERTIFIED",8/27/2010 18:55:43,"H-1B",8/27/2010 0:00:00,8/26/2013 0:00:00,"JARUS TECHNOLOGIES, INC.","681 ANDERSEN DRIVE","PITTSBURGH","PA","15220","15-1031.00","Computer Software Engineers, Applications","COMPUTER SOFTWARE ENGINEER","52000","52000","Year","Y",1,"PITTSBURGH","PA","51043.00","Year","OES","OFLC ONLINE DATA CENTER","2010",,,,,,,,"541511",9/2/2010 0:00:00
"I-200-10239-428552","CERTIFIED",8/27/2010 18:51:17,"H-1B",10/1/2010 0:00:00,9/30/2013 0:00:00,"RESEARCH IN MOTION CORPORATION","122 WEST JOHN CARPENTER PARKWAY, SUITE 430","IRVING","TX","75039","15-1032.00","Computer Software Engineers, Systems Software","SENIOR SOFTWARE DEVELOPER, ADVANCED TOOLING","145000",,"Year","Y",1,"REDWOOD CITY","CA","114150.00","Year","OES","OFLC ONLINE DATA CENTER","2010",,,,,,,,"541511",9/2/2010 0:00:00
"I-200-10239-504022","CERTIFIED",9/1/2010 17:36:17,"H-1B",12/18/2010 0:00:00,12/18/2013 0:00:00,"MYSPACE, INC.","2121 AVENUE OF THE STARS","LOS ANGELES","CA","90067","11-3021.00","Computer and Information Systems Managers","LEAD PROJECT MANAGER","125000",,"Year","Y",1,"BEVERLY HILLS","CA","108805.00","Year","OES","OFLC ONLINE DATA CENTER","2010",,,,,,,,"516110",9/8/2010 0:00:00
"I-200-10239-531112","CERTIFIED",8/27/2010 19:01:40,"H-1B",10/1/2010 0:00:00,10/1/2013 0:00:00,"DIMENSION CONSULTING INC","44121 HARRY BYRD HWY","ASHBURN","VA","20147","15-1021.00","Computer Programmers","PROGRAMMER ANALYST (ELECTRONIC DATA SYSTEMS)","56000",,"Year","Y",1,"NEW YORK","NY","50752.00","Year","OES","OFLC ONLINE DATA CENTER","2010","ASHBURN","VA","55432.00","Year","OES","OFLC ONLINE DATA CENTER","2010","541512",9/2/2010 0:00:00
"I-200-10239-923144","CERTIFIED",8/27/2010 18:49:25,"H-1B",10/1/2010 0:00:00,9/30/2013 0:00:00,"MARSHALL ELECTRONICS, INC.","1910 E. MAPLE AVE.","EL SEGUNDO","CA","90245","17-2071.00","Electrical Engineers","ELECTRICAL ENGINEER","58344",,"Year","Y",1,"EL SEGUNDO","CA","58344.00","Year","OES","OFLC ONLINE DATA CENTER","2010",,,,,,,,"541330",9/2/2010 0:00:00
"I-200-10239-354480","CERTIFIED",8/27/2010 19:03:47,"H-1B",1/15/2011 0:00:00,1/15/2014 0:00:00,"AKVARR INC","847 QUINCE ORCHARD BLVD","GAITHERSBURG","MD","20877","15-1051.00","Computer Systems Analysts","PROGRAMMER ANALYST","62067",,"Year","Y",1,"FAIRFAX","VA","62067","Year","OES","OFLC ONLINE DATA CENTER","2010","NEWTOWN","PA","52728","Year","OES","OFLC ONLINE DATA CENTER","2010","541511",9/2/2010 0:00:00
"I-200-10239-028672","CERTIFIED",8/27/2010 18:55:31,"H-1B",9/21/2010 0:00:00,9/20/2013 0:00:00,"TECHNOFINA, INC.","45 WEST 34TH STREET","NEW YORK","NY","10001","13-2011.01","Accountants","SYSTEMS ACCOUNTANT/PROJECT COORDINATOR","90000",,"Year","Y",1,"NEW YORK","NY","87922","Year","OES","OFLC ONLINE DATA CENTER","2010",,,,,,,,"541511",9/2/2010 0:00:00
"I-200-10239-947792","CERTIFIED",8/27/2010 18:54:32,"H-1B",2/23/2011 0:00:00,2/22/2014 0:00:00,"NETLOGIC MICROSYSTEMS, INC.","3975 FREEDOM CIRCLE, FLOOR 9","SANTA CLARA","CA","95054","17-2072.00","Electronics Engineers, Except Computer","VERIFICATION ENGINEER","80000",,"Year","Y",1,"SANTA CLARA","CA","74110","Year","OES","OFLC ONLINE DATA CENTER","2010",,,,,,,,"541511",9/2/2010 0:00:00
"I-200-10239-069310","CERTIFIED",8/27/2010 19:03:33,"H-1B",1/1/2011 0:00:00,12/31/2011 0:00:00,"UNIVERSITY OF COLORADO","UCB 123","BOULDER","CO","80309","19-2011.00","Astronomers","RESEARCH ASSOCIATE","40706",,"Year","Y",1,"BOULDER","CO","40706.00","Year","OES",,"2010",,,,,,,,"611310",9/2/2010 0:00:00
"I-200-10239-672169","CERTIFIED",8/27/2010 18:57:03,"H-1B",10/1/2010 0:00:00,9/30/2013 0:00:00,"STORCH NUTRITIONAL MEDICINE ASSOCIATES, P.A.","7 COLUMBIA TURNPIKE","FLORHAM PARK","NJ","07932","29-1069.99","Physicians and Surgeons, All Other","PHYSICIAN (NUTRITION SPECIALIST)","150000",,"Year","Y",1,"FLORHAM PARK","NJ","91770.00","Year","OES","OFLC ONLINE DATA CENTER","2010","SUMMIT","NJ","91770","Year","OES","OFLC ONLINE DATA CENTER","2010","622111",9/2/2010 0:00:00
"I-200-10239-641679","CERTIFIED",8/27/2010 18:56:31,"H-1B",10/1/2010 0:00:00,10/1/2013 0:00:00,"JPMORGAN CHASE & CO.","10 S. DEARBORN","CHICAGO","IL","60603","13-1111.00","Management Analysts","SENIOR OPERATIONS ANALYST","46000",,"Year","Y",1,"TAMPA","FL","39395","Year","OES","OFLC ONLINE DATA CENTER","2010",,,,,,,,"551112",9/2/2010 0:00:00
"I-200-10239-977906","CERTIFIED",8/30/2010 15:45:02,"H-1B",10/1/2010 0:00:00,9/30/2013 0:00:00,"RESPIRONICS, INC. (A PHILIPS OWNED COMPANY)","1010 MURRY RIDGE LANE","MURRYSVILLE","PA","15668","17-2031.00","Biomedical Engineers","ASSOCIATE GLOBAL PRODUCT MANAGER","60900","100700","Year","Y",1,"MONROEVILLE","PA","44658","Year","OES","OFLC ONLINE DATA CENTER","2010",,,,,,,,"33911",9/3/2010 0:00:00
"I-200-10239-024627","CERTIFIED",8/27/2010 18:58:50,"H-1B",8/27/2010 0:00:00,8/27/2013 0:00:00,"LUCEO, INC.","40 SHUMAN BLVD.","NAPERVILLE","IL","60563","15-1021.00","Computer Programmers","PROGRAMMER ANALYST","50000",,"Year","Y",1,"FREMONT","CA","49670","Year","OES","OFLC ONLINE DATA CENTER","2010",,,,,,,,"541519",9/2/2010 0:00:00
"I-200-10239-821449","CERTIFIED",8/30/2010 18:10:15,"H-1B",8/30/2010 0:00:00,8/29/2013 0:00:00,"PROMEDICA INTERNATIONAL, A CALIFORNIA CORPORATION","3100 BRISTOL STREET","COSTA MESA","CA","92626","19-1042.00","Medical Scientists, Except Epidemiologists","CLINICAL RESEARCH ASSOCIATE","39.59",,"Hour","N",1,"COSTA MESA","CA","25.60","Hour","OES","OFLC ONLINE DATA CENTER","2010",,,,,,,,"541710",9/3/2010 0:00:00
"I-200-10239-560250","CERTIFIED",8/27/2010 19:12:02,"H-1B",9/26/2010 0:00:00,9/25/2013 0:00:00,"HANMI BANK","3660 WILSHIRE BLVD., PH-A","LOS ANGELES","CA","90010","13-2041.00","Credit Analysts","CREDIT ANALYST","18.93",,"Hour","Y",1,"LOS ANGELES","CA","18.93","Hour","Other","OFLC ONLINE DATA CENTER","2010",,,,,,,,"522110",9/2/2010 0:00:00
"I-200-10239-934393","CERTIFIED",8/27/2010 19:03:20,"H-1B",10/2/2010 0:00:00,10/1/2013 0:00:00,"DIASPARK, INC.","200 METROPLEX DRIVE","EDISON","NJ","08817","11-2022.00","Sales Managers","ACCOUNT EXECUTIVE","75000",,"Year","Y",1,"EDISON","NJ","63794","Year","OES","OFLC ONLINE DATA CENTER","2010",,,,,,,,"541512",9/2/2010 0:00:00
"I-200-10239-974400","CERTIFIED",8/27/2010 19:06:27,"H-1B",10/1/2010 0:00:00,9/30/2013 0:00:00,"GLENCORE LTD.","THREE STAMFORD PLAZA","STAMFORD","CT","06901-3244","41-3031.01","Sales Agents, Securities and Commodities","CRUDE OIL TRADER","225000",,"Year","Y",1,"STAMFORD","CT","218442.00","Year","OES","OFLC ONLINE DATA CENTER","2010",,,,,,,,"523210",9/2/2010 0:00:00
"I-200-10239-181657","CERTIFIED",8/31/2010 17:44:55,"H-1B",9/13/2010 0:00:00,9/12/2013 0:00:00,"PACIFIC LIFE INSURANCE COMPANY","700 NEWPORT CENTER DRIVE","NEWPORT BEACH","CA","92660","15-1031.00","Computer Software Engineers, Applications","APPLICATION DEVELOPER","85000",,"Year","Y",1,"NEWPORT BEACH","CA","74797.00","Year","OES","OFLC ONLINE DATA CENTER","2010",,,,,,,,"524113",9/7/2010 0:00:00
"I-200-10239-611552","CERTIFIED",8/27/2010 20:11:22,"H-1B",9/10/2010 0:00:00,9/9/2013 0:00:00,"IGT, LLC","13366 GRASS VALLEY AVE.","GRASS VALLEY","CA","95945","15-1011.00","Computer and Information Scientists, Research","DIRECTOR, RESEARCH AND DEVELOPMENT","115000","125000","Year","Y",1,"GRASS VALLEY","CA","114442.00","Year","OES","OFLC ONLINE DATA CENTER","2010",,,,,,,,"334510",9/2/2010 0:00:00
"I-203-10239-450629","CERTIFIED",8/27/2010 19:51:03,"E-3 Australian",9/1/2010 0:00:00,8/31/2012 0:00:00,"BARCLAYS SERVICES CORP.","745 SEVENTH AVENUE","NEW YORK","NY","10019","15-1031.00","Computer Software Engineers, Applications","TECHNICAL LEAD (SOFTWARE ENGINEER/EQUITY DERIVATIV","145000","240000","Year","Y",1,"NEW YORK","NY","101088","Year","OES","OFLC ONLINE DATA CENTER","2010",,,,,,,,"523110",9/2/2010 0:00:00
"I-200-10239-751234","CERTIFIED",8/27/2010 19:10:44,"H-1B",1/15/2011 0:00:00,1/15/2014 0:00:00,"AKVARR INC","847 QUINCE ORCHARD BLVD","GAITHERSBURG","MD","20877","15-1051.00","Computer Systems Analysts","PROGRAMMER ANALYST","62067",,"Year","Y",1,"FAIRFAX","VA","62067","Year","OES","OFLC ONLINE DATA CENTER","2010","NEWTOWN","PA","52728","Year","OES","OFLC ONLINE DATA CENTER","2010","541511",9/2/2010 0:00:00
"I-200-10239-795878","CERTIFIED",8/27/2010 19:18:04,"H-1B",9/6/2010 0:00:00,9/6/2013 0:00:00,"YAHOO! INC.","701 FIRST AVENUE","SUNNYVALE","CA","94089","15-1031.00","Computer Software Engineers, Applications","SOFTWARE ENGINEER (TECHNICAL YAHOO!)","76835","129700","Year","Y",1,"BURBANK","CA","76835","Year","OES","OFLC ONLINE DATA CENTER","2010",,,,,,,,"518112",9/2/2010 0:00:00
"I-200-10239-039114","CERTIFIED",8/27/2010 19:11:56,"H-1B",1/1/2011 0:00:00,12/31/2011 0:00:00,"UNIVERSITY OF CALIFORNIA, IRVINE","INTERNATIONAL CENTER","IRVINE","CA","92697","19-1021.00","Biochemists and Biophysicists","ASSISTANT PROJECT SCIENTIST","51900",,"Year","Y",1,"IRVINE","CA","34154","Year","OES","N/A","2009",,,,,,,,"611310",9/2/2010 0:00:00
"I-200-10239-147608","CERTIFIED",8/27/2010 19:23:15,"H-1B",10/1/2010 0:00:00,10/1/2013 0:00:00,"DIMENSION CONSULTING INC","44121 HARRY BYRD HWY","ASHBURN","VA","20147","15-1051.00","Computer Systems Analysts","SYSTEMS ANALYST (ELECTRONIC DATA PROCESSING SYSTEM","65000",,"Year","Y",1,"ENGLEWOOD","CO","57138.00","Year","OES","OFLC ONLINE DATA CENTER","2010","ASHBURN","VA","62067.00","Year","OES","OFLC ONLINE DATA CENTER","2010","541512",9/2/2010 0:00:00
"I-200-10239-515985","CERTIFIED",8/27/2010 19:19:22,"H-1B",10/1/2010 0:00:00,9/30/2013 0:00:00,"SANDOKAN SOLUTIONS LLC","2740 ROUTE 10 WEST","MORRIS PLAINS","NJ","07950","17-2071.00","Electrical Engineers","PROJECT ENGINEER","60000",,"Year","Y",5,"MORRIS PLAINS","NJ","57845.00","Year","OES","OFLC ONLINE DATA CENTER","2010",,,,,,,,"541511",9/2/2010 0:00:00
"I-200-10239-408922","CERTIFIED",8/27/2010 19:21:18,"H-1B",10/4/2010 0:00:00,10/3/2013 0:00:00,"DONUR TECHNICAL SERVICES, INC.","295 DURHAM AVE","SOUTH PLAINFIELD","NJ","07080","15-1031.00","Computer Software Engineers, Applications","SOFTWARE ENGINEER","72000",,"Year","Y",1,"ATLANTA","GA","63752","Year","OES","OFLC ONLINE DATA CENTER","2010",,,,,,,,"541511",9/2/2010 0:00:00
"I-203-10239-410688","CERTIFIED",8/30/2010 13:31:47,"E-3 Australian",9/6/2010 0:00:00,9/5/2012 0:00:00,"INFORMATICA CORPORATION","100 CARDINAL WAY","REDWOOD CITY","CA","94063","11-3049.99","Human Resources Managers, All Other","VICE PRESIDENT, WORLDWIDE TALENT ACQUISITION","220000",,"Year","Y",1,"REDWOOD CITY","CA","165256","Year","OES","OFLC ONLINE DATA CENTER","2010",,,,,,,,"541510",9/3/2010 0:00:00
"I-200-10239-002142","CERTIFIED",8/27/2010 19:25:25,"H-1B",9/27/2010 0:00:00,9/26/2013 0:00:00,"WALTO TOURS, INC.","8484 WILSHIRE BLVD.","BEVERLY HILLS","CA","90211","11-2011.00","Advertising and Promotions Managers","ADVERTISING MANAGER","30.07",,"Hour","N",1,"BEVERLY HILLS","CA","30.07","Hour","OES","OFLC ONLINE DATA CENTER","2010",,,,,,,,"561510",9/2/2010 0:00:00
"I-200-10239-379565","CERTIFIED",8/27/2010 19:20:56,"H-1B",9/15/2010 0:00:00,9/15/2013 0:00:00,"AKVARR INC","847 QUINCE ORCHARD BLVD","GAITHERSBURG","MD","20877","15-1051.00","Computer Systems Analysts","PROGRAMMER ANALYST","62067",,"Year","Y",1,"FAIRFAX","VA","62067","Year","OES","OFLC ONLINE DATA CENTER","2010","NEWTOWN","PA","52728","Year","OES","OFLC ONLINE DATA CENTER","2010","541511",9/2/2010 0:00:00
"I-200-10239-832037","DENIED",8/27/2010 19:26:04,"H-1B",10/1/2010 0:00:00,9/30/2013 0:00:00,"KANOKO TRANSPORT INC.","2750 OREGON COURT, #M5","TORRANCE","CA","90503","13-1199.99","Business Operations Specialists, All Other","BUSINESS OPERATIONS SPECIALIST","39770",,"Year","Y",1,"TORRANCE","CA","39770","Year","OES","OFLC ONLINE DATA CENTER","2009",,,,,,,,"484110",9/2/2010 9:24:48
"I-200-10239-723250","CERTIFIED",8/27/2010 19:22:46,"H-1B",10/1/2010 0:00:00,9/30/2013 0:00:00,"ANASPEC, INC.","34801 CAMPUS DRIVE","FREMONT","CA","94555","19-2031.00","Chemists","PEPTIDE CHEMIST","49046",,"Year","Y",1,"FREMONT","CA","49046","Year","OES","FLC ONLINE WAGE SOURCE","2010",,,,,,,,"3251",9/2/2010 0:00:00
"I-200-10239-430490","CERTIFIED",8/27/2010 19:44:22,"H-1B",10/1/2010 0:00:00,9/30/2013 0:00:00,"BARCLAYS SERVICES CORP.","745 SEVENTH AVENUE","NEW YORK","NY","10019","13-2051.00","Financial Analysts","ASSOCIATE (INVESTMENT BANKING)","100000",,"Year","Y",1,"NEW YORK","NY","61942","Year","OES","OFLC ONLINE DATA CENTER","2010",,,,,,,,"523110",9/2/2010 0:00:00
"I-200-10239-291426","CERTIFIED",8/27/2010 19:29:00,"H-1B",10/1/2010 0:00:00,9/30/2013 0:00:00,"SHINHAN BANK AMERICA","3000 W. OLYMPIC BLVD","LOS ANGELES","CA","90006","13-2072.00","Loan Officers","LOAN OFFICER","20.92",,"Hour","Y",1,"LOS ANGELES","CA","20.92","Hour","Other","OFLC ONLINE DATA CENTER","2010",,,,,,,,"522110",9/2/2010 0:00:00
"I-200-10239-719045","CERTIFIED",8/30/2010 20:02:03,"H-1B",9/13/2010 0:00:00,9/12/2013 0:00:00,"INTERAMERICAN MOTOR CORPORATION","8901 CANOGA AVE.","CANOGA PARK","CA","91304","15-1051.00","Computer Systems Analysts","IT SAP SD SR. ANALYST","115000",,"Year","Y",1,"CANOGA PARK","CA","81557.00","Year","OES","OFLC ONLINE DATA CENTER","2010",,,,,,,,"423120",9/3/2010 0:00:00
"I-200-10239-244668","CERTIFIED",8/27/2010 19:25:52,"H-1B",10/1/2010 0:00:00,9/30/2013 0:00:00,"ABU AZIZULLAH, M.D., P.A.","1400 U.S. HIGHWAY 441 NORTH, SUITE 922","THE VILLAGES","FL","32159","29-1063.00","Internists, General","PHYSICIAN","180000",,"Year","Y",1,"THE VILLAGES","FL","144830","Year","OES","OFLC ONLINE DATA CENTER","2010","LEESBURG","FL","144830","Year","OES","OFLC ONLINE DATA CENTER","2010","622111",9/2/2010 0:00:00
"I-200-10239-317155","CERTIFIED",8/27/2010 19:24:29,"H-1B",9/7/2010 0:00:00,9/7/2013 0:00:00,"PROFICIENT BUSINESS SYSTEMS, INC.","175 EAST HAWTHORN PARKWAY","VERNON HILLS","IL","60061","15-1099.01","Software Quality Assurance Engineers and Testers","TESTER","60000",,"Year","Y",1,"CARSON CITY","NV","59571","Year","OES","OFLC ONLINE DATA CENTER","2010",,,,,,,,"541511",9/2/2010 0:00:00
"I-200-10239-788674","CERTIFIED",8/27/2010 19:31:33,"H-1B",10/1/2010 0:00:00,10/1/2013 0:00:00,"AYKUT EVENTS, INC.","4027 VALE AVENUE","OAKLAND","CA","94619","27-1024.00","Graphic Designers","MULTIMEDIA PRODUCTION ARTIST","21",,"Hour","N",1,"OAKLAND","CA","18.40","Hour","OES","OFLC ONLINE DATA CENTER","2010","SAN FRANCISCO","CA","20.77","Hour","OES","OFLC ONLINE DATA CENTER","2010","71399",9/2/2010 0:00:00
"I-200-10239-508474","CERTIFIED",8/27/2010 19:23:50,"H-1B",10/10/2010 0:00:00,8/31/2013 0:00:00,"THE UNIVERSITY OF HOUSTON","4800 CALHOUN RD","HOUSTON","TX","77204","19-1029.00","Biological Scientists, All Other","RESEARCHER 3","60000",,"Year","Y",1,"HOUSTON","TX","55286.00","Year","Other","OFLC ONLINE DATA CENTER","2010",,,,,,,,"611310",9/2/2010 0:00:00
"I-200-10239-756803","CERTIFIED",8/27/2010 20:21:35,"H-1B",10/1/2010 0:00:00,1/31/2012 0:00:00,"PRINCETON BIOMEDITECH CORP.","4242 U.S. ROUTE 1","MONMOUTH JUNCTION","NJ","08852","19-1099.99","Life Scientists, All Other","VETERINARY RESEARCH SCIENTIST","63607",,"Year","Y",1,"MONMOUTH JUNCTION","NJ","63003.00","Year","OES","OFLC ONLINE DATA CENTER","2010",,,,,,,,"339110",9/2/2010 0:00:00
"I-200-10239-888692","DENIED",8/27/2010 20:27:18,"H-1B",10/1/2010 0:00:00,9/29/2012 0:00:00,"SOFTWARE QUALITY LEADERS, INC.","860 HEBRON PARKWAY, SUITE 301","LEWISVILLE","CA","75057","15-1021.00","Computer Programmers","PROGRAMMER ANALYST","50610","80000","Year","Y",1,"WINDSOR MILL","MD","50606","Hour","OES","FLC DATA CENTER ONLINE WAGE LIBRARY","2010",,,,,,,,"541511",9/2/2010 15:13:53
"I-200-10239-432662","CERTIFIED",8/27/2010 20:49:02,"H-1B",8/27/2010 0:00:00,8/26/2013 0:00:00,"SYMBIOUN TECHNOLOGIES, INC.","4501 CIRCLE 75 PARKWAY","ATLANTA","GA","30339","15-1021.00","Computer Programmers","PROGRAMMER ANALYST","60000",,"Year","Y",1,"CHARLOTTE","NC","54600.00","Year","OES","OFLC ONLINE DATA CENTER","2010",,,,,,,,"541511",9/2/2010 0:00:00
"I-200-10239-132606","DENIED",8/27/2010 20:27:24,"H-1B",8/27/2010 0:00:00,8/1/2013 0:00:00,"NAVALE CONSULTANCY SERVICES INC","237 W NORTHFIELD BLVD","MURFREESBORO","TN","37129","15-1051.00","Computer Systems Analysts","PROGRAMMER ANALYST","54000",,"Year","Y",1,"MILWAUKEE","WI","53768","Year","Other","ONLINE WAGE LIBRARY","2010","MURFREESBORO","TN","40706","Year","Other","ONLINE WAGE LIBRARY","2010","5415",8/30/2010 9:01:39
